"aa_id"|"event"|"lastupdate"|"staffid"|"remarks"|"email_sent"
"S030554"|"TOP SCHOOLS WEEKEND 2014"|"20140628175926"|"AA00019"|""|"N"
"S030538"|"UK EDUCATION EXPO (OCT 2013)"|"20131019142940"|"30012"|""|"N"
"S012311"|"UK EDUCATION EXPO (OCT 2014)"|"20140702103549"|"AA00042"|""|"N"
"S011163"|"UK EDUCATION EXPO (OCT 2013)"|"20131019143407"|"30012"|"redo AA - (Day 1 - Oct Expo 13), provider school reports and certs, submitted application form on 19/10"|"N"
"S030539"|"UK EDUCATION EXPO (OCT 2013)"|"20131019143409"|"30012"|"Elder sister is an old client, interest in St. mary shaftesbury too (sister is old student)"|"N"
"S031524"|"Pre-Departure Briefing 2014"|"20140704110839"|"AA00032"|""|"N"
"S031318"|"TOP SCHOOLS WEEKEND 2014"|"20140706121424"|"AA00007"|"king, ab, bri, tb"|"N"
"S030541"|"UK EDUCATION EXPO (OCT 2013)"|"20131019144036"|"30012"|"report and cert to be provided"|"N"
"S030543"|"UK EDUCATION EXPO (OCT 2013)"|"20131019144513"|"30012"|""|"N"
"S031661"|"UK EDUCATION EXPO (OCT 2014)"|"20140708205933"|"AA00039"|""|"N"
"S030186"|"UK EDUCATION EXPO (OCT 2013)"|"20131019144628"|"30012"|"school report provided"|"N"
"S011811"|"UK EDUCATION EXPO (OCT 2014)"|"20140708205949"|"AA00039"|""|"N"
"S011683"|"UK EDUCATION EXPO (OCT 2013)"|"20131019145549"|"30012"|"Redo AA (Day 1 - Oct Expo 2013)
Report and cert to be provided
School report and Certs are provided on 19 Oct 2013"|"N"
"S031627"|"UK EDUCATION EXPO (OCT 2014)"|"20140710121518"|"AA00007"|"crgs"|"N"
"S030544"|"UK EDUCATION EXPO (OCT 2013)"|"20131019150121"|"30012"|"Due to age, need to skip a year"|"N"
"S030303"|"UK EDUCATION EXPO (OCT 2013)"|"20131019150607"|"30012"|""|"N"
"S006369"|"STONYHURST COLLEGE INTERVIEW (13 JAN 2015)"|"20141203152616"|"AA00003"|""|"N"
"S030421"|"UK EDUCATION EXPO (OCT 2013)"|"20131019151349"|"30012"|"No need copy school report, parent prepared"|"N"
"S031323"|"TOP SCHOOLS WEEKEND 2014"|"20140710211856"|"AA00007"|""|"N"
"S009688"|"UK EDUCATION EXPO (OCT 2013)"|"20131019151753"|"30012"|"REDO AA (DAY 1 - OCT EXPO13)"|"N"
"S030547"|"UK EDUCATION EXPO (OCT 2013)"|"20131019151938"|"30012"|""|"N"
"S030546"|"UK EDUCATION EXPO (OCT 2013)"|"20131019152008"|"30012"|""|"N"
"S011602"|"UK EDUCATION EXPO (OCT 2013)"|"20131019152148"|"30012"|"REDO AA (DAY 1 - OCT EXPO13)"|"N"
"S030548"|"UK EDUCATION EXPO (OCT 2013)"|"20131019152651"|"30012"|""|"N"
"S012113"|"UK EDUCATION EXPO (OCT 2013)"|"20131019153812"|"30012"|"REDO DAY 1 (OCT EXPO 2013)"|"N"
"S030550"|"UK EDUCATION EXPO (OCT 2013)"|"20131019153843"|"30012"|""|"N"
"S030549"|"UK EDUCATION EXPO (OCT 2013)"|"20131019154354"|"30012"|""|"N"
"S031801"|"TOP SCHOOLS WEEKEND 2014"|"20140726170356"|""|"harrow referral"|"N"
"S030551"|"UK EDUCATION EXPO (OCT 2013)"|"20131019155132"|"30012"|""|"N"
"S030553"|"UK EDUCATION EXPO (OCT 2013)"|"20131019155313"|"30012"|""|"N"
"S030552"|"UK EDUCATION EXPO (OCT 2013)"|"20131019155437"|"30012"|"Report & Cert to be provided"|"N"
"S012641"|"UK EDUCATION EXPO (OCT 2013)"|"20131019155745"|"30012"|""|"N"
"S030554"|"UK EDUCATION EXPO (OCT 2013)"|"20131019160153"|"30012"|""|"N"
"S030555"|"UK EDUCATION EXPO (OCT 2013)"|"20131019160442"|"30012"|""|"N"
"S030556"|"UK EDUCATION EXPO (OCT 2013)"|"20131019161029"|"30012"|""|"N"
"S030557"|"UK EDUCATION EXPO (OCT 2013)"|"20131019161441"|"30012"|""|"N"
"S012645"|"UK EDUCATION EXPO (OCT 2013)"|"20131019162104"|"30012"|""|"N"
"S011037"|"UK EDUCATION EXPO (OCT 2013)"|"20131019161937"|"30012"|""|"N"
"S030559"|"UK EDUCATION EXPO (OCT 2013)"|"20131019162149"|"30012"|""|"N"
"S030558"|"UK EDUCATION EXPO (OCT 2013)"|"20131019162205"|"30012"|""|"N"
"S030513"|"UK EDUCATION EXPO (OCT 2013)"|"20131019162439"|"30012"|"redo AA (Day 1-Oct Expo 13)"|"N"
"S009063"|"TOP SCHOOLS WEEKEND 2014"|"20140710222540"|""|"bri, ab, lan, shre, tb"|"N"
"S032097"|"TOP SCHOOLS WEEKEND 2014"|"20140922180646"|"AA00039"|""|"N"
"S030560"|"UK EDUCATION EXPO (OCT 2013)"|"20131019162606"|"30012"|"AA Test booked on 26 Oct 12:00 p.m. c/o Peony"|"N"
"S030561"|"UK EDUCATION EXPO (OCT 2013)"|"20131019162642"|"30012"|"Please assign to jess, Booked 26/10 @ 2pm for AA test"|"N"
"S030564"|"UK EDUCATION EXPO (OCT 2013)"|"20131019163211"|"30012"|""|"N"
"S030562"|"UK EDUCATION EXPO (OCT 2013)"|"20131019163452"|"30012"|""|"N"
"S030983"|"TOP SCHOOLS WEEKEND 2014"|"20140711175613"|"AA00029"|""|"N"
"S030563"|"UK EDUCATION EXPO (OCT 2013)"|"20131019163526"|"30012"|""|"N"
"S011265"|"UK EDUCATION EXPO (OCT 2013)"|"20131019163647"|"30012"|""|"N"
"S030565"|"UK EDUCATION EXPO (OCT 2013)"|"20131019164623"|"30012"|""|"N"
"S006369"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"|"20140711195615"|"AA00003"|""|"N"
"S031157"|"WHITE HOUSE GUARDIANSHIPS MEETING (2-3 AUG 2014)"|"20140712152551"|"AA00032"|""|"N"
"S033506"|"TOP SCHOOLS WEEKEND 2015"|"20150916175944"|"AA00007"|""|"N"
"S034211"|"WHITGIFT SCHOOL INTERVIEW (28 - 29 OCT 2020)"|"20201023183906"|"AA00098"|""|"N"
"S030540"|"UK EDUCATION EXPO (OCT 2013)"|"20131019165414"|"30012"|"Student apply Queen's College directly, school mentioned will send papers to AA"|"N"
"S030566"|"UK EDUCATION EXPO (OCT 2013)"|"20131019165720"|"30012"|""|"N"
"S030567"|"UK EDUCATION EXPO (OCT 2013)"|"20131019170338"|"30012"|""|"N"
"S006434"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030563"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030569"|"UK EDUCATION EXPO (OCT 2013)"|"20131019170938"|"30012"|"Kingswood request AA Test result before interview arrangement"|"N"
"S030906"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012279"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030568"|"UK EDUCATION EXPO (OCT 2013)"|"20131019171158"|"30012"|"brother of LIN Winnie"|"N"
"S030334"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012347"|"UK EDUCATION EXPO (OCT 2013)"|"20131019171532"|"30012"|"Redo AA (Day 1 - Oct Expo 2013)"|"N"
"S030571"|"UK EDUCATION EXPO (OCT 2013)"|"20131019171400"|"30012"|""|"N"
"S012537"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030572"|"UK EDUCATION EXPO (OCT 2013)"|"20131019171944"|"30012"|""|"N"
"S030573"|"UK EDUCATION EXPO (OCT 2013)"|"20131019172148"|"30012"|""|"N"
"S030527"|"UK EDUCATION EXPO (OCT 2013)"|"20131019172458"|"30012"|"Please assign to Diane"|"N"
"S030574"|"UK EDUCATION EXPO (OCT 2013)"|"20131019173131"|"30012"|""|"N"
"S009804"|"UK EDUCATION EXPO (OCT 2013)"|"20131019173434"|"30012"|"REDO DAY 1 (OCT EXPO 2013) and school report updated"|"N"
"S030575"|"UK EDUCATION EXPO (OCT 2013)"|"20131019173806"|"30012"|""|"N"
"S009612"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030263"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030576"|"UK EDUCATION EXPO (OCT 2013)"|"20131019174119"|"30012"|"sister of LIN Paul"|"N"
"S012539"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030266"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030578"|"UK EDUCATION EXPO (OCT 2013)"|"20131019174847"|"30012"|"Student is studying in UK at the moment, test can be done @ current school"|"N"
"S030579"|"UK EDUCATION EXPO (OCT 2013)"|"20131019175054"|"30012"|""|"N"
"S007151"|"UK EDUCATION EXPO (OCT 2013)"|"20131019175834"|"30012"|""|"N"
"S011152"|"UK EDUCATION EXPO (OCT 2013)"|"20131019180606"|"30012"|""|"N"
"S030580"|"UK EDUCATION EXPO (OCT 2013)"|"20131019180931"|"30012"|""|"N"
"S006192"|"UK EDUCATION EXPO (OCT 2013)"|"20131019181116"|"30012"|"Redo AA and school report updated (Day 1 - Oct Expo 2013)
Diane's reactivated Case"|"N"
"S031091"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030581"|"UK EDUCATION EXPO (OCT 2013)"|"20131019181255"|"30012"|"Sit AA Test on 20/10, friend of a Ada's case, TAN Bryon"|"N"
"S030582"|"UK EDUCATION EXPO (OCT 2013)"|"20131019181357"|"30012"|""|"N"
"S007962"|"UK EDUCATION EXPO (OCT 2013)"|"20131019181443"|"30012"|"REDO AA (DAY 1 - OCT EXPO13)
Submitted further information on 19 Oct 2013 during expo"|"N"
"S030583"|"UK EDUCATION EXPO (OCT 2013)"|"20131019182321"|"30012"|""|"N"
"S030584"|"UK EDUCATION EXPO (OCT 2013)"|"20131019183536"|"30012"|""|"N"
"S030585"|"UK EDUCATION EXPO (OCT 2013)"|"20131019184125"|"30012"|""|"N"
"S030586"|"UK EDUCATION EXPO (OCT 2013)"|"20131019184614"|"30012"|""|"N"
"S030570"|"UK EDUCATION EXPO (OCT 2013)"|"20131019184756"|"30012"|"report and cert to be provided to office tmr"|"N"
"S030587"|"UK EDUCATION EXPO (OCT 2013)"|"20131019185636"|"30012"|"AA test only, exam on 2:30 pm (Sun)"|"N"
"S030588"|"UK EDUCATION EXPO (OCT 2013)"|"20131019190456"|"30012"|""|"N"
"S030324"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030589"|"UK EDUCATION EXPO (OCT 2013)"|"20131019190608"|"30012"|"Please book student for AA Test
Report and Cert to be provided"|"N"
"S012385"|"UK EDUCATION EXPO (OCT 2013)"|"20131019190907"|"30012"|"Contact student to do AA. Before apply 2015, now want 2014 entry."|"N"
"S030590"|"UK EDUCATION EXPO (OCT 2013)"|"20131019191335"|"30012"|"book AA test for student"|"N"
"S030592"|"UK EDUCATION EXPO (OCT 2013)"|"20131019192353"|"30012"|""|"N"
"S011778"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012454"|"UK EDUCATION EXPO (OCT 2013)"|"20131020092919"|"30012"|""|"N"
"S030518"|"UK EDUCATION EXPO (OCT 2013)"|"20131020102743"|"30012"|"brother of RIM Kristie"|"N"
"S030520"|"UK EDUCATION EXPO (OCT 2013)"|"20131020102905"|"30012"|"sister of RIM Keanne"|"N"
"S030542"|"UK EDUCATION EXPO (OCT 2013)"|"20131020103038"|"30012"|"interested in Talbot Heath School"|"N"
"S030245"|"UK EDUCATION EXPO (OCT 2013)"|"20131020111334"|"30012"|""|"N"
"S030429"|"UK EDUCATION EXPO (OCT 2013)"|"20131020112532"|"30012"|""|"N"
"S030340"|"UK EDUCATION EXPO (OCT 2013)"|"20131020112815"|"AA00007"|""|"N"
"S030523"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030593"|"UK EDUCATION EXPO (OCT 2013)"|"20131020113824"|"30012"|""|"N"
"S010037"|"UK EDUCATION EXPO (OCT 2013)"|"20131020114347"|"30012"|""|"N"
"S030594"|"UK EDUCATION EXPO (OCT 2013)"|"20131020114529"|"30012"|""|"N"
"S030595"|"UK EDUCATION EXPO (OCT 2013)"|"20131020114631"|"30012"|""|"N"
"S030596"|"UK EDUCATION EXPO (OCT 2013)"|"20131020114728"|"30012"|""|"N"
"S012209"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030695"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030588"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S011141"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030598"|"UK EDUCATION EXPO (OCT 2013)"|"20131020115352"|"30012"|""|"N"
"S030599"|"UK EDUCATION EXPO (OCT 2013)"|"20131020115405"|"30012"|"New case, C/O B"|"N"
"S012595"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030442"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030736"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030597"|"UK EDUCATION EXPO (OCT 2013)"|"20131020115801"|"30012"|"origianl book on 26/10 for ada, student completed step 5 - check record"|"N"
"S030399"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030600"|"UK EDUCATION EXPO (OCT 2013)"|"20131020121052"|"30012"|"AA test will be done on 26/10 at 10am"|"N"
"S030601"|"UK EDUCATION EXPO (OCT 2013)"|"20131020121401"|"30012"|""|"N"
"S012373"|"UK EDUCATION EXPO (OCT 2013)"|"20131020121444"|"30012"|""|"N"
"S012075"|"UK EDUCATION EXPO (OCT 2013)"|"20131020122032"|"30012"|""|"N"
"S030602"|"UK EDUCATION EXPO (OCT 2013)"|"20131020122318"|"30012"|""|"N"
"S008649"|"UK EDUCATION EXPO (OCT 2013)"|"20131020122318"|"30012"|"REDO DAY 2 (OCT EXPO 2013)"|"N"
"S030603"|"UK EDUCATION EXPO (OCT 2013)"|"20131020123240"|"30012"|""|"N"
"S030604"|"UK EDUCATION EXPO (OCT 2013)"|"20131020123713"|"30012"|""|"N"
"S006269"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030605"|"UK EDUCATION EXPO (OCT 2013)"|"20131020123826"|"30012"|"Student will take IGCSE in May 2014
Reports and cert to be provided"|"N"
"S030263"|"UK EDUCATION EXPO (OCT 2013)"|"20131020124143"|"30012"|"REDO DAY 2 (OCT EXPO 2013)"|"N"
"S030606"|"UK EDUCATION EXPO (OCT 2013)"|"20131020124308"|"30012"|""|"N"
"S030607"|"UK EDUCATION EXPO (OCT 2013)"|"20131020124459"|"30012"|"Report and cert to be provided"|"N"
"S030498"|"UK EDUCATION EXPO (OCT 2013)"|"20131020124715"|"30012"|"REDO DAY 2 (OCT EXPO 2013)"|"N"
"S030608"|"UK EDUCATION EXPO (OCT 2013)"|"20131020125019"|"30012"|""|"N"
"S030678"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030609"|"UK EDUCATION EXPO (OCT 2013)"|"20131020125344"|"30012"|"referral. Annefrom merchiston Castle spoke to Jess before"|"N"
"S012523"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S009901"|"UK EDUCATION EXPO (OCT 2013)"|"20131020125543"|"30012"|"REDO DAY 2 and updated school report (OCT EXPO 2013)"|"N"
"S012462"|"UK EDUCATION EXPO (OCT 2013)"|"20131020125648"|"30012"|""|"N"
"S030612"|"UK EDUCATION EXPO (OCT 2013)"|"20131020130230"|"30012"|""|"N"
"S012618"|"UK EDUCATION EXPO (OCT 2013)"|"20131020130245"|"30012"|""|"N"
"S030611"|"UK EDUCATION EXPO (OCT 2013)"|"20131020130246"|"30012"|""|"N"
"S030613"|"UK EDUCATION EXPO (OCT 2013)"|"20131020130920"|"30012"|""|"N"
"S030614"|"UK EDUCATION EXPO (OCT 2013)"|"20131020131635"|"30012"|""|"N"
"S031198"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S009472"|"UK EDUCATION EXPO (OCT 2013)"|"20131020131903"|"30012"|"Add report and cert"|"N"
"S030616"|"UK EDUCATION EXPO (OCT 2013)"|"20131020132025"|"30012"|""|"N"
"S012012"|"UK EDUCATION EXPO (OCT 2013)"|"20131020133125"|"30012"|""|"N"
"S030370"|"UK EDUCATION EXPO (OCT 2013)"|"20131020133638"|"30012"|""|"N"
"S009505"|"UK EDUCATION EXPO (OCT 2013)"|"20131020133722"|"30012"|"REDO DAY 2 and school reports (OCT EXPO 2013)"|"N"
"S030485"|"UK EDUCATION EXPO (OCT 2013)"|"20131020135007"|"30012"|"Redo AA (Day 2 - Oct Expo 2013)"|"N"
"S030617"|"UK EDUCATION EXPO (OCT 2013)"|"20131020135039"|"30012"|""|"N"
"S030618"|"UK EDUCATION EXPO (OCT 2013)"|"20131020135400"|"30012"|""|"N"
"S012568"|"UK EDUCATION EXPO (OCT 2013)"|"20131020140044"|"30012"|""|"N"
"S030619"|"UK EDUCATION EXPO (OCT 2013)"|"20131020140343"|"30012"|""|"N"
"S010012"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030620"|"UK EDUCATION EXPO (OCT 2013)"|"20131020141124"|"30012"|""|"N"
"S009054"|"UK EDUCATION EXPO (OCT 2013)"|"20131020141126"|"30012"|"Report and cert to be provided"|"N"
"S006419"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012582"|"UK EDUCATION EXPO (OCT 2013)"|"20131020141508"|"30012"|""|"N"
"S012614"|"UK EDUCATION EXPO (OCT 2013)"|"20131020142029"|"30012"|""|"N"
"S030595"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012281"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030621"|"UK EDUCATION EXPO (OCT 2013)"|"20131020142743"|"30012"|"Give photo later. Do AA @ office on 26/10 2pm"|"N"
"S030622"|"UK EDUCATION EXPO (OCT 2013)"|"20131020143155"|"30012"|""|"N"
"S030615"|"UK EDUCATION EXPO (OCT 2013)"|"20131020143412"|"30012"|"will take IGCSE at the end of Y10"|"N"
"S030623"|"UK EDUCATION EXPO (OCT 2013)"|"20131020144053"|"30012"|""|"N"
"S030624"|"UK EDUCATION EXPO (OCT 2013)"|"20131020145059"|"30012"|""|"N"
"S012334"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030626"|"UK EDUCATION EXPO (OCT 2013)"|"20131020150252"|"30012"|""|"N"
"S030625"|"UK EDUCATION EXPO (OCT 2013)"|"20131020150331"|"30012"|"interested in co-ed schools, Ashford, Cheltenham College"|"N"
"S012517"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012297"|"UK EDUCATION EXPO (OCT 2013)"|"20131020150430"|"30012"|"updated report provided"|"N"
"S030627"|"UK EDUCATION EXPO (OCT 2013)"|"20131020152034"|"30012"|""|"N"
"S030628"|"UK EDUCATION EXPO (OCT 2013)"|"20131020152205"|"30012"|""|"N"
"S030629"|"UK EDUCATION EXPO (OCT 2013)"|"20131020152429"|"30012"|""|"N"
"S030452"|"UK EDUCATION EXPO (OCT 2013)"|"20131020152624"|"30012"|""|"N"
"S012101"|"UK EDUCATION EXPO (OCT 2013)"|"20131020152855"|"30012"|""|"N"
"S011767"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030630"|"UK EDUCATION EXPO (OCT 2013)"|"20131020152931"|"30012"|""|"N"
"S030631"|"UK EDUCATION EXPO (OCT 2013)"|"20131020153227"|"30012"|""|"N"
"S030395"|"UK EDUCATION EXPO (OCT 2013)"|"20131020153239"|"30012"|"updated school reports (Day 2 - Oct Expon2013)"|"N"
"S006625"|"UK EDUCATION EXPO (OCT 2013)"|"20131020153954"|"30012"|"updated school report provided"|"N"
"S030577"|"UK EDUCATION EXPO (OCT 2013)"|"20131020154011"|"30012"|""|"N"
"S030288"|"UK EDUCATION EXPO (OCT 2013)"|"20131020154018"|"30012"|""|"N"
"S030647"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030632"|"UK EDUCATION EXPO (OCT 2013)"|"20131020154702"|"30012"|"Take care by Battie"|"N"
"S030633"|"UK EDUCATION EXPO (OCT 2013)"|"20131020154811"|"30012"|""|"N"
"S030634"|"UK EDUCATION EXPO (OCT 2013)"|"20131020155346"|"30012"|""|"N"
"S011869"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030636"|"UK EDUCATION EXPO (OCT 2013)"|"20131020155738"|"30012"|""|"N"
"S030928"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030276"|"UK EDUCATION EXPO (OCT 2013)"|"20131020161026"|"30012"|""|"N"
"S030484"|"UK EDUCATION EXPO (OCT 2013)"|"20131020161242"|"30012"|"Redo AA (DAY 2 - Oct Expo 2013)"|"N"
"S012548"|"UK EDUCATION EXPO (OCT 2013)"|"20131020161251"|"30012"|""|"N"
"S030393"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S006269"|"UK EDUCATION EXPO (OCT 2013)"|"20131020161655"|"30012"|""|"N"
"S030638"|"UK EDUCATION EXPO (OCT 2013)"|"20131020162055"|"30012"|""|"N"
"S012113"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030640"|"UK EDUCATION EXPO (OCT 2013)"|"20131020163017"|"30012"|""|"N"
"S030641"|"UK EDUCATION EXPO (OCT 2013)"|"20131020163135"|"30012"|""|"N"
"S012094"|"UK EDUCATION EXPO (OCT 2013)"|"20131020163741"|"30012"|""|"N"
"S011001"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030989"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030643"|"UK EDUCATION EXPO (OCT 2013)"|"20131020164154"|"30012"|""|"N"
"S009822"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030644"|"UK EDUCATION EXPO (OCT 2013)"|"20131020164952"|"30012"|""|"N"
"S007824"|"UK EDUCATION EXPO (OCT 2013)"|"20131020165042"|"30012"|""|"N"
"S009413"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030645"|"UK EDUCATION EXPO (OCT 2013)"|"20131020165528"|"30012"|""|"N"
"S012541"|"UK EDUCATION EXPO (OCT 2013)"|"20131020165642"|"30012"|"need to redo Maths, booked @ 5pm on 25/10, pls dont copy any details for school at the moment."|"N"
"S030646"|"UK EDUCATION EXPO (OCT 2013)"|"20131020165820"|"30012"|""|"N"
"S030637"|"UK EDUCATION EXPO (OCT 2013)"|"20131020165925"|"30012"|"Take care by Battie"|"N"
"S030647"|"UK EDUCATION EXPO (OCT 2013)"|"20131020170518"|"30012"|""|"N"
"S030642"|"UK EDUCATION EXPO (OCT 2013)"|"20131020170957"|"30012"|"Brother WAN Chun Wah, Michael studied in CRGS in Sep 2010, Interviewed with school, was Ada's case"|"N"
"S030648"|"UK EDUCATION EXPO (OCT 2013)"|"20131020171450"|"30012"|""|"N"
"S012490"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030389"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030635"|"UK EDUCATION EXPO (OCT 2013)"|"20131020172139"|"30012"|""|"N"
"S030649"|"UK EDUCATION EXPO (OCT 2013)"|"20131020172206"|"30012"|""|"N"
"S009686"|"UK EDUCATION EXPO (OCT 2013)"|"20131020172758"|"30012"|"Redo AA and school reports , was Wendy's case (Day 2 - Oct Expo 2013)"|"N"
"S030651"|"UK EDUCATION EXPO (OCT 2013)"|"20131020172950"|"30012"|""|"N"
"S030652"|"UK EDUCATION EXPO (OCT 2013)"|"20131020173211"|"30012"|"AA test booked on 26/10 (Sat) at 2pm"|"N"
"S009687"|"UK EDUCATION EXPO (OCT 2013)"|"20131020173246"|"30012"|"redo AA and updated school reports, was Wendy's case (Day 2 - Oct Epo 2013)"|"N"
"S008048"|"UK EDUCATION EXPO (OCT 2013)"|"20131020174032"|"30012"|""|"N"
"S001973"|"UK EDUCATION EXPO (OCT 2013)"|"20131020174710"|"30012"|""|"N"
"S030653"|"UK EDUCATION EXPO (OCT 2013)"|"20131020174859"|"30012"|""|"N"
"S030622"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030654"|"UK EDUCATION EXPO (OCT 2013)"|"20131020175640"|"30012"|""|"N"
"S030655"|"UK EDUCATION EXPO (OCT 2013)"|"20131020175817"|"30012"|""|"N"
"S030460"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S011940"|"UK EDUCATION EXPO (OCT 2013)"|"20131020180120"|"30012"|"redo AA and updated school reports (Day 2 - Oct Expo 2013)"|"N"
"S030656"|"UK EDUCATION EXPO (OCT 2013)"|"20131020180624"|"30012"|""|"N"
"S005699"|"UK EDUCATION EXPO (OCT 2013)"|"20131020180703"|"30012"|"AA test  booked on 22/10 @ 2pm"|"N"
"S030657"|"UK EDUCATION EXPO (OCT 2013)"|"20131020181438"|"30012"|""|"N"
"S030410"|"UK EDUCATION EXPO (OCT 2013)"|"20131020181446"|"30012"|"Redo AA (Day 2 - Expo Oct 2013)"|"N"
"S012197"|"UK EDUCATION EXPO (OCT 2013)"|"20131020181644"|"30012"|""|"N"
"S011704"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030659"|"UK EDUCATION EXPO (OCT 2013)"|"20131020182217"|"30012"|"pls assign to ADA, AA test arragement 26th Oct @ 4pm"|"N"
"S030658"|"UK EDUCATION EXPO (OCT 2013)"|"20131020182237"|"30012"|""|"N"
"S030660"|"UK EDUCATION EXPO (OCT 2013)"|"20131020182753"|"30012"|"AA test booked on 26/10 Sat at 4pm"|"N"
"S011685"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S012549"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030661"|"UK EDUCATION EXPO (OCT 2013)"|"20131020183731"|"30012"|"do AA on 25/10 @10:00, Ask for Peony"|"N"
"S030662"|"UK EDUCATION EXPO (OCT 2013)"|"20131020183809"|"30012"|""|"N"
"S012251"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030663"|"UK EDUCATION EXPO (OCT 2013)"|"20131020184720"|"30012"|"Please book AA test for student"|"N"
"S030664"|"UK EDUCATION EXPO (OCT 2013)"|"20131020185626"|"30012"|""|"N"
"S030665"|"UK EDUCATION EXPO (OCT 2013)"|"20131020190458"|"30012"|""|"N"
"S012420"|"Pre-Departure Briefing 2014"|"20140529172857"|"AA00003"|""|"N"
"S030666"|"UK EDUCATION EXPO (OCT 2013)"|"20131020191213"|"30012"|"want foundation courses from colleges"|"N"
"S007454"|"UK EDUCATION EXPO (OCT 2013)"|"20131020191527"|"30012"|"Do AA on 25 Oct @10:00"|"N"
"S030610"|"UK EDUCATION EXPO (OCT 2013)"|"20131021105614"|"AA00025"|"Pls assign to Ada"|"N"
"S009413"|"ROYAL GRAMMAR SCHOOL INTERVIEW (27 OCT 2013)"|"20131022120924"|""|""|"N"
