"school_id"|"examyear"|"grade"|"results"|"lastupdate"|"staffid"|"remarks"|"examtype"
245|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
245|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
246|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
246|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
247|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
247|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
247|"2009"|"A-B"|"43.1"|"20130307184727"|""|""|"A Level"
247|"2011"|"A*"|"6.2"|"20130307184727"|""|""|"A Level"
247|"2012"|"A*"|"7.1"|"20130307184727"|""|""|"A Level"
248|"2012"|"A*"|"13.6"|"20130307184727"|""|""|"A Level"
248|"2007"|"A"|"42.6"|"20130307184727"|""|""|"A Level"
248|"2007"|"A-B"|"79.1"|"20130307184727"|""|""|"A Level"
248|"2008"|"A-B"|"91.1"|"20130307184727"|""|""|"A Level"
248|"2010"|"A*"|"12.0"|"20130307184727"|""|""|"A Level"
248|"2011"|"A*"|"5.5"|"20130307184727"|""|""|"A Level"
216|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
216|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
217|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
217|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
218|"2007"|"A"|"60.2"|"20130307184727"|""|""|"A Level"
218|"2007"|"A-B"|"86.7"|"20130307184727"|""|""|"A Level"
218|"2008"|"A"|"32.1"|"20130307184727"|""|""|"A Level"
218|"2008"|"A-B"|"58.3"|"20130307184727"|""|""|"A Level"
218|"2009"|"A"|"40.0"|"20130307184727"|""|""|"A Level"
218|"2010"|"A*"|"23.0"|"20130307184727"|""|""|"A Level"
219|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
219|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
220|"2009"|"A"|"13.2"|"20130307184727"|""|""|"A Level"
220|"2009"|"A-B"|"45.3"|"20130307184727"|""|""|"A Level"
220|"2010"|"A*"|"8.0"|"20130307184727"|""|""|"A Level"
221|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
221|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
222|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
222|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
223|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
223|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
224|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
224|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
225|"2008"|"A"|"53.5"|"20130307184727"|""|""|"A Level"
225|"2008"|"A-B"|"82.3"|"20130307184727"|""|""|"A Level"
226|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
226|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
227|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
227|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
228|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
228|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
229|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
229|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
230|"2007"|"A"|"27.0"|"20130307184727"|""|""|"A Level"
230|"2007"|"A-B"|"63.0"|"20130307184727"|""|""|"A Level"
230|"2008"|"A"|"35.0"|"20130307184727"|""|""|"A Level"
230|"2008"|"A-B"|"75.0"|"20130307184727"|""|""|"A Level"
230|"2009"|"A"|"30.8"|"20130307184727"|""|""|"A Level"
230|"2009"|"A-B"|"73.1"|"20130307184727"|""|""|"A Level"
230|"2010"|"A*"|"19.2"|"20130307184727"|""|""|"A Level"
230|"2011"|"A*"|"6.0"|"20130307184727"|""|""|"A Level"
230|"2012"|"A*"|"8.2"|"20130307184727"|""|""|"A Level"
231|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
231|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
232|"2008"|"A"|"0"|"20130307184727"|""|""|"A Level"
232|"2008"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
233|"2010"|"A*"|"2.7"|"20130307184727"|""|""|"A Level"
234|"2008"|"A"|"32.2"|"20130307184727"|""|""|"A Level"
234|"2008"|"A-B"|"68.0"|"20130307184727"|""|""|"A Level"
234|"2009"|"A"|"42.8"|"20130307184727"|""|""|"A Level"
234|"2009"|"A-B"|"71.2"|"20130307184727"|""|""|"A Level"
234|"2011"|"A*"|"12.7"|"20130307184727"|""|""|"A Level"
234|"2012"|"A*"|"9.6"|"20130307184727"|""|""|"A Level"
208|"2011"|"A*"|"17.3"|"20130307184726"|""|""|"A Level"
208|"2012"|"A*"|"13.5"|"20130307184726"|""|""|"A Level"
209|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
209|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
210|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
210|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
211|"2007"|"A"|"48.2"|"20130307184726"|""|""|"A Level"
211|"2007"|"A-B"|"74.7"|"20130307184726"|""|""|"A Level"
211|"2008"|"A"|"59.2"|"20130307184726"|""|""|"A Level"
211|"2008"|"A-B"|"88.6"|"20130307184726"|""|""|"A Level"
211|"2009"|"A"|"44.4"|"20130307184726"|""|""|"A Level"
211|"2009"|"A-B"|"72.7"|"20130307184726"|""|""|"A Level"
211|"2010"|"A*"|"19.1"|"20130307184726"|""|""|"A Level"
211|"2011"|"A*"|"17.5"|"20130307184726"|""|""|"A Level"
211|"2012"|"A*"|"15.2"|"20130307184726"|""|""|"A Level"
212|"2012"|"A*"|"10.2"|"20130307184726"|""|""|"A Level"
212|"2007"|"A"|"41.2"|"20130307184726"|""|""|"A Level"
212|"2008"|"A"|"49.7"|"20130307184726"|""|""|"A Level"
212|"2008"|"A-B"|"82.0"|"20130307184726"|""|""|"A Level"
212|"2009"|"A"|"54.2"|"20130307184726"|""|""|"A Level"
212|"2009"|"A-B"|"78.3"|"20130307184726"|""|""|"A Level"
212|"2010"|"A*"|"17.9"|"20130307184727"|""|""|"A Level"
212|"2011"|"A*"|"13.8"|"20130307184727"|""|""|"A Level"
213|"2007"|"A-B"|"50.0"|"20130307184727"|""|""|"A Level"
213|"2008"|"A-B"|"47.3"|"20130307184727"|""|""|"A Level"
213|"2009"|"A"|"26.0"|"20130307184727"|""|""|"A Level"
213|"2009"|"A-B"|"42.0"|"20130307184727"|""|""|"A Level"
213|"2011"|"A*"|"13.0"|"20130307184727"|""|""|"A Level"
213|"2012"|"A*"|"7.5"|"20130307184727"|""|""|"A Level"
214|"2007"|"A"|"46.0"|"20130307184727"|""|""|"A Level"
214|"2008"|"A"|"49.6"|"20130307184727"|""|""|"A Level"
214|"2008"|"A-B"|"75.6"|"20130307184727"|""|""|"A Level"
214|"2009"|"A"|"52.9"|"20130307184727"|""|""|"A Level"
214|"2009"|"A-B"|"76.9"|"20130307184727"|""|""|"A Level"
214|"2010"|"A*"|"15.3"|"20130307184727"|""|""|"A Level"
214|"2011"|"A*"|"13.8"|"20130307184727"|""|""|"A Level"
215|"2008"|"A"|"47.0"|"20130307184727"|""|""|"A Level"
215|"2008"|"A-B"|"75.0"|"20130307184727"|""|""|"A Level"
215|"2009"|"A"|"0"|"20130307184727"|""|""|"A Level"
215|"2009"|"A-B"|"0"|"20130307184727"|""|""|"A Level"
193|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
194|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
194|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
195|"2007"|"A"|"36.0"|"20130307184726"|""|""|"A Level"
195|"2007"|"A-B"|"68.0"|"20130307184726"|""|""|"A Level"
195|"2008"|"A"|"43.0"|"20130307184726"|""|""|"A Level"
195|"2008"|"A-B"|"73.0"|"20130307184726"|""|""|"A Level"
195|"2009"|"A"|"46.1"|"20130307184726"|""|""|"A Level"
195|"2009"|"A-B"|"75.0"|"20130307184726"|""|""|"A Level"
195|"2010"|"A"|"28.2"|"20130307184726"|""|""|"A Level"
195|"2010"|"A-B"|"56.4"|"20130307184726"|""|""|"A Level"
195|"2011"|"A*"|"14.7"|"20130307184726"|""|""|"A Level"
195|"2012"|"A*"|"14.6"|"20130307184726"|""|""|"A Level"
196|"2011"|"A*"|"5.0"|"20130307184726"|""|""|"A Level"
196|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
196|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
196|"2009"|"A-B"|"45.0"|"20130307184726"|""|""|"A Level"
196|"2009"|"A"|"31.0"|"20130307184726"|""|""|"A Level"
197|"2008"|"A"|"56.9"|"20130307184726"|""|""|"A Level"
197|"2008"|"A-B"|"82.7"|"20130307184726"|""|""|"A Level"
197|"2009"|"A"|"39.8"|"20130307184726"|""|""|"A Level"
197|"2009"|"A-B"|"74.3"|"20130307184726"|""|""|"A Level"
197|"2010"|"A*"|"12.5"|"20130307184726"|""|""|"A Level"
197|"2011"|"A*"|"15.2"|"20130307184726"|""|""|"A Level"
197|"2012"|"A*"|"19.9"|"20130307184726"|""|""|"A Level"
198|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
198|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
199|"2008"|"A"|"39.1"|"20130307184726"|""|""|"A Level"
199|"2008"|"A-B"|"70.9"|"20130307184726"|""|""|"A Level"
199|"2009"|"A"|"38.5"|"20130307184726"|""|""|"A Level"
199|"2009"|"A-B"|"71.0"|"20130307184726"|""|""|"A Level"
200|"2007"|"A-B"|"46.0"|"20130307184726"|""|""|"A Level"
200|"2008"|"A-B"|"46.0"|"20130307184726"|""|""|"A Level"
200|"2009"|"A-B"|"64.0"|"20130307184726"|""|""|"A Level"
201|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
201|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
202|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
202|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
203|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
203|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
204|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
204|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
205|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
205|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
206|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
206|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
207|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
207|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
208|"2007"|"A"|"41.3"|"20130307184726"|""|""|"A Level"
208|"2007"|"A-B"|"68.4"|"20130307184726"|""|""|"A Level"
208|"2008"|"A"|"48.3"|"20130307184726"|""|""|"A Level"
208|"2008"|"A-B"|"70.3"|"20130307184726"|""|""|"A Level"
208|"2009"|"A"|"48.2"|"20130307184726"|""|""|"A Level"
208|"2009"|"A-B"|"73.9"|"20130307184726"|""|""|"A Level"
208|"2010"|"A*"|"17.8"|"20130307184726"|""|""|"A Level"
185|"2008"|"A"|"55.3"|"20130307184726"|""|""|"A Level"
185|"2008"|"A-B"|"79.8"|"20130307184726"|""|""|"A Level"
185|"2009"|"A"|"36.4"|"20130307184726"|""|""|"A Level"
185|"2009"|"A-B"|"64.8"|"20130307184726"|""|""|"A Level"
185|"2010"|"A*"|"7.9"|"20130307184726"|""|""|"A Level"
185|"2011"|"A*"|"13.2"|"20130307184726"|""|""|"A Level"
186|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
186|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
187|"2007"|"A"|"49.0"|"20130307184726"|""|""|"A Level"
187|"2007"|"A-B"|"69.0"|"20130307184726"|""|""|"A Level"
187|"2008"|"A"|"41.0"|"20130307184726"|""|""|"A Level"
187|"2008"|"A-B"|"77.0"|"20130307184726"|""|""|"A Level"
187|"2009"|"A"|"37.0"|"20130307184726"|""|""|"A Level"
187|"2009"|"A-B"|"67.0"|"20130307184726"|""|""|"A Level"
187|"2010"|"A*"|"12.0"|"20130307184726"|""|""|"A Level"
187|"2011"|"A*"|"17.7"|"20130307184726"|""|""|"A Level"
187|"2012"|"A*"|"17.0"|"20130307184726"|""|""|"A Level"
188|"2012"|"A*"|"7.6"|"20130307184726"|""|""|"A Level"
188|"2007"|"A"|"34.0"|"20130307184726"|""|""|"A Level"
188|"2009"|"A"|"34.5"|"20130307184726"|""|""|"A Level"
188|"2009"|"A-B"|"69.0"|"20130307184726"|""|""|"A Level"
188|"2010"|"A*"|"19.4"|"20130307184726"|""|""|"A Level"
188|"2011"|"A*"|"17.0"|"20130307184726"|""|""|"A Level"
189|"2007"|"A"|"30.0"|"20130307184726"|""|""|"A Level"
189|"2007"|"A-B"|"70.0"|"20130307184726"|""|""|"A Level"
189|"2008"|"A"|"35.0"|"20130307184726"|""|""|"A Level"
189|"2008"|"A-B"|"51.0"|"20130307184726"|""|""|"A Level"
189|"2009"|"A-B"|"51.0"|"20130307184726"|""|""|"A Level"
189|"2009"|"A"|"22.0"|"20130307184726"|""|""|"A Level"
189|"2010"|"A*"|"13.1"|"20130307184726"|""|""|"A Level"
190|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
190|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
191|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
191|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
192|"2007"|"A"|"42.3"|"20130307184726"|""|""|"A Level"
192|"2007"|"A-B"|"65.3"|"20130307184726"|""|""|"A Level"
192|"2008"|"A"|"42.3"|"20130307184726"|""|""|"A Level"
192|"2008"|"A-B"|"65.3"|"20130307184726"|""|""|"A Level"
192|"2009"|"A-B"|"69.0"|"20130307184726"|""|""|"A Level"
192|"2009"|"A"|"0"|"20130307184726"|""|""|"A Level"
192|"2010"|"A*"|"8.0"|"20130307184726"|""|""|"A Level"
192|"2011"|"A*"|"5.0"|"20130307184726"|""|""|"A Level"
193|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
177|"2009"|"A-B"|"87.0"|"20130307184725"|""|""|"A Level"
177|"2010"|"A*"|"9.8"|"20130307184725"|""|""|"A Level"
177|"2011"|"A*"|"13.3"|"20130307184725"|""|""|"A Level"
177|"2012"|"A*"|"19.1"|"20130307184725"|""|""|"A Level"
178|"2011"|"A*"|"7.6"|"20130307184725"|""|""|"A Level"
178|"2012"|"A*"|"5.3"|"20130307184725"|""|""|"A Level"
178|"2007"|"A"|"27.5"|"20130307184725"|""|""|"A Level"
178|"2007"|"A-B"|"41.0"|"20130307184725"|""|""|"A Level"
178|"2008"|"A"|"27.5"|"20130307184725"|""|""|"A Level"
178|"2008"|"A-B"|"49.0"|"20130307184725"|""|""|"A Level"
178|"2009"|"A-B"|"52.7"|"20130307184725"|""|""|"A Level"
178|"2010"|"A*"|"4.6"|"20130307184725"|""|""|"A Level"
179|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
179|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
180|"2007"|"A"|"45.0"|"20130307184725"|""|""|"A Level"
180|"2008"|"A"|"33.5"|"20130307184725"|""|""|"A Level"
180|"2008"|"A-B"|"59.9"|"20130307184725"|""|""|"A Level"
180|"2009"|"A"|"36.1"|"20130307184725"|""|""|"A Level"
180|"2009"|"A-B"|"63.9"|"20130307184725"|""|""|"A Level"
180|"2010"|"A*"|"8.9"|"20130307184725"|""|""|"A Level"
180|"2011"|"A*"|"9.0"|"20130307184725"|""|""|"A Level"
180|"2012"|"A*"|"7.0"|"20130307184725"|""|""|"A Level"
181|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
181|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
182|"2008"|"A"|"59.0"|"20130307184725"|""|""|"A Level"
182|"2008"|"A-B"|"85.0"|"20130307184725"|""|""|"A Level"
182|"2009"|"A"|"39.0"|"20130307184725"|""|""|"A Level"
182|"2009"|"A-B"|"71.0"|"20130307184725"|""|""|"A Level"
182|"2010"|"A*"|"18.0"|"20130307184725"|""|""|"A Level"
182|"2011"|"A*"|"16.0"|"20130307184725"|""|""|"A Level"
182|"2012"|"A*"|"16.0"|"20130307184725"|""|""|"A Level"
183|"2008"|"A"|"0"|"20130307184726"|""|""|"A Level"
183|"2008"|"A-B"|"0"|"20130307184726"|""|""|"A Level"
184|"2008"|"A"|"49.0"|"20130307184726"|""|""|"A Level"
184|"2008"|"A-B"|"75.0"|"20130307184726"|""|""|"A Level"
184|"2009"|"A"|"53.0"|"20130307184726"|""|""|"A Level"
184|"2009"|"A-B"|"81.0"|"20130307184726"|""|""|"A Level"
184|"2010"|"A*"|"19.0"|"20130307184726"|""|""|"A Level"
185|"2012"|"A*"|"5.5"|"20130307184726"|""|""|"A Level"
185|"2007"|"A"|"33.1"|"20130307184726"|""|""|"A Level"
158|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
158|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
159|"2008"|"A"|"51.0"|"20130307184725"|""|""|"A Level"
159|"2008"|"A-B"|"77.0"|"20130307184725"|""|""|"A Level"
159|"2009"|"A-B"|"74.0"|"20130307184725"|""|""|"A Level"
159|"2010"|"A*"|"16.0"|"20130307184725"|""|""|"A Level"
159|"2011"|"A*"|"17.9"|"20130307184725"|""|""|"A Level"
159|"2012"|"A*"|"20.2"|"20130307184725"|""|""|"A Level"
160|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
160|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
161|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
161|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
162|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
162|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
162|"2009"|"A"|"45.0"|"20130307184725"|""|""|"A Level"
162|"2009"|"A-B"|"68.0"|"20130307184725"|""|""|"A Level"
162|"2010"|"A*"|"11.0"|"20130307184725"|""|""|"A Level"
163|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
163|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
164|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
164|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
165|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
165|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
166|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
166|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
167|"2007"|"A"|"23.0"|"20130307184725"|""|""|"A Level"
167|"2007"|"A-B"|"46.7"|"20130307184725"|""|""|"A Level"
167|"2008"|"A"|"8.0"|"20130307184725"|""|""|"A Level"
167|"2008"|"A-B"|"31.6"|"20130307184725"|""|""|"A Level"
167|"2009"|"A"|"19.8"|"20130307184725"|""|""|"A Level"
167|"2009"|"A-B"|"40.3"|"20130307184725"|""|""|"A Level"
167|"2011"|"A*"|"3.5"|"20130307184725"|""|""|"A Level"
167|"2012"|"A*"|"8.9"|"20130307184725"|""|""|"A Level"
168|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
168|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
169|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
169|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
170|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
170|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
171|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
171|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
172|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
172|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
173|"2007"|"A"|"84.1"|"20130307184725"|""|""|"A Level"
173|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
173|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
174|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
174|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
175|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
175|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
176|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
176|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
177|"2007"|"A-B"|"69.3"|"20130307184725"|""|""|"A Level"
177|"2008"|"A"|"38.5"|"20130307184725"|""|""|"A Level"
177|"2008"|"A-B"|"60.4"|"20130307184725"|""|""|"A Level"
177|"2009"|"A"|"55.0"|"20130307184725"|""|""|"A Level"
148|"2011"|"A*"|"19.0"|"20130307184724"|""|""|"A Level"
149|"2011"|"A*"|"21.0"|"20130307184724"|""|""|"A Level"
149|"2012"|"A*"|"17.3"|"20130307184724"|""|""|"A Level"
149|"2007"|"A-B"|"91.7"|"20130307184724"|""|""|"A Level"
149|"2008"|"A"|"60.6"|"20130307184724"|""|""|"A Level"
149|"2008"|"A-B"|"91.4"|"20130307184724"|""|""|"A Level"
149|"2009"|"A"|"68.2"|"20130307184724"|""|""|"A Level"
149|"2009"|"A-B"|"95.1"|"20130307184724"|""|""|"A Level"
149|"2010"|"A*"|"24.1"|"20130307184724"|""|""|"A Level"
150|"2007"|"A"|"41.0"|"20130307184724"|""|""|"A Level"
150|"2007"|"A-B"|"77.0"|"20130307184724"|""|""|"A Level"
150|"2008"|"A"|"46.8"|"20130307184724"|""|""|"A Level"
150|"2008"|"A-B"|"73.9"|"20130307184724"|""|""|"A Level"
150|"2009"|"A"|"46.0"|"20130307184724"|""|""|"A Level"
150|"2009"|"A-B"|"74.0"|"20130307184724"|""|""|"A Level"
150|"2010"|"A"|"0"|"20130307184724"|""|""|"A Level"
150|"2010"|"A*"|"13.0"|"20130307184724"|""|""|"A Level"
150|"2011"|"A*"|"18.0"|"20130307184724"|""|""|"A Level"
150|"2012"|"A*"|"8.0"|"20130307184724"|""|""|"A Level"
151|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
151|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
152|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
152|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
153|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
153|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
154|"2007"|"A"|"62.9"|"20130307184724"|""|""|"A Level"
154|"2007"|"A-B"|"89.0"|"20130307184724"|""|""|"A Level"
154|"2008"|"A"|"63.7"|"20130307184724"|""|""|"A Level"
154|"2008"|"A-B"|"90.1"|"20130307184725"|""|""|"A Level"
154|"2009"|"A-B"|"90.4"|"20130307184725"|""|""|"A Level"
154|"2009"|"A"|"65.6"|"20130307184725"|""|""|"A Level"
154|"2010"|"A*"|"23.7"|"20130307184725"|""|""|"A Level"
154|"2011"|"A*"|"26.7"|"20130307184725"|""|""|"A Level"
154|"2012"|"A*"|"23.9"|"20130307184725"|""|""|"A Level"
155|"2008"|"A"|"27.6"|"20130307184725"|""|""|"A Level"
155|"2008"|"A-B"|"55.2"|"20130307184725"|""|""|"A Level"
155|"2009"|"A"|"29.6"|"20130307184725"|""|""|"A Level"
155|"2009"|"A-B"|"55.0"|"20130307184725"|""|""|"A Level"
155|"2010"|"A*"|"3.5"|"20130307184725"|""|""|"A Level"
155|"2011"|"A*"|"6.6"|"20130307184725"|""|""|"A Level"
156|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
156|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
157|"2008"|"A"|"0"|"20130307184725"|""|""|"A Level"
157|"2008"|"A-B"|"0"|"20130307184725"|""|""|"A Level"
137|"2009"|"A"|"32.2"|"20130307184724"|""|""|"A Level"
137|"2010"|"A*"|"5.9"|"20130307184724"|""|""|"A Level"
138|"2008"|"A-B"|"43.0"|"20130307184724"|""|""|"A Level"
138|"2011"|"A*"|"2.0"|"20130307184724"|""|""|"A Level"
138|"2012"|"A*"|"4.0"|"20130307184724"|""|""|"A Level"
139|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
139|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
140|"2007"|"A-B"|"80.1"|"20130307184724"|""|""|"A Level"
140|"2008"|"A"|"51.1"|"20130307184724"|""|""|"A Level"
140|"2008"|"A-B"|"75.6"|"20130307184724"|""|""|"A Level"
140|"2009"|"A"|"45.7"|"20130307184724"|""|""|"A Level"
140|"2009"|"A-B"|"76.9"|"20130307184724"|""|""|"A Level"
140|"2010"|"A*"|"14.0"|"20130307184724"|""|""|"A Level"
140|"2011"|"A*"|"14.4"|"20130307184724"|""|""|"A Level"
140|"2012"|"A*"|"18.0"|"20130307184724"|""|""|"A Level"
141|"2011"|"A*"|"20.0"|"20130307184724"|""|""|"A Level"
141|"2012"|"A*"|"29.0"|"20130307184724"|""|""|"A Level"
141|"2007"|"A"|"40.0"|"20130307184724"|""|""|"A Level"
141|"2008"|"A"|"31.0"|"20130307184724"|""|""|"A Level"
141|"2008"|"A-B"|"63.0"|"20130307184724"|""|""|"A Level"
141|"2009"|"A"|"46.1"|"20130307184724"|""|""|"A Level"
141|"2009"|"A-B"|"72.3"|"20130307184724"|""|""|"A Level"
141|"2010"|"A*"|"18.0"|"20130307184724"|""|""|"A Level"
142|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
142|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
143|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
143|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
144|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
144|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
145|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
145|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
28|"2014"|"A*"|"16.4"|"20150128172620"|"AA00032"|""|"GCSE"
146|"2008"|"A"|"34.0"|"20130307184724"|""|""|"A Level"
28|"2014"|"A* - A"|"44.2"|"20150128172635"|"AA00032"|""|"GCSE"
146|"2009"|"A-B"|"47.0"|"20130307184724"|""|""|"A Level"
147|"2008"|"A"|"0"|"20130307184724"|""|""|"A Level"
147|"2008"|"A-B"|"0"|"20130307184724"|""|""|"A Level"
147|"2010"|"A"|"59.0"|"20130307184724"|""|""|"A Level"
148|"2007"|"A"|"43.0"|"20130307184724"|""|""|"A Level"
148|"2007"|"A-B"|"79.0"|"20130307184724"|""|""|"A Level"
148|"2008"|"A"|"50.3"|"20130307184724"|""|""|"A Level"
148|"2008"|"A-B"|"76.7"|"20130307184724"|""|""|"A Level"
148|"2009"|"A"|"62.0"|"20130307184724"|""|""|"A Level"
148|"2009"|"A-B"|"83.0"|"20130307184724"|""|""|"A Level"
148|"2010"|"A*"|"27.0"|"20130307184724"|""|""|"A Level"
129|"2008"|"A"|"30.3"|"20130307184724"|""|""|"A Level"
129|"2008"|"A-B"|"63.9"|"20130307184724"|""|""|"A Level"
129|"2009"|"A"|"37.0"|"20130307184724"|""|""|"A Level"
