"school_id"|"visitdate"|"lastupdate"|"staffid"|"remarks"|"schoolcontact"|"visitlog"|"result"
511|"20180802"|"20180802154144"|"AA00061"|"Strathallan School_School Visit_201806_Visited by Battie:

•	11% 50 pupils are sportsmen
•	100% upper 5th represent sport for school 
•	90% 6th represent sports for school 
•	School is involved in research projects with Aberdeen University professor who is a parent on
sports and University admission, the parent is a professor in sports 
•	Participate in ECA and team sports, 80% more earnings and early promotions 
•	School governor is Glasgow university international admissions
•	Introduce immersion course, improve grades, interest from China and Mexico 
•	EFL: qualifies teachers 
•	Wednesday, kilts day or national dress day
•	Student guides: Shirley and Sarah 
•	Duncan Scott: swimming 
•	4 x 25 lanes
•	Good swimming coach 
•	Boy: rugby and hockey
•	Girl: hockey and netball
•	Boarding house 
•	3 G 4 B
•	3rd G has own room
•	4th B has own room 
•	Serious pipe music
•	Central dining: food well fed, student can give comment, you say we did 
•	Prefect asks why you don’t finish food
•	Band perform at lunch
•	There are teachers lounge 
•	Sat AM lessons
•	Chapel once a week
•	Teach RE
•	Wilson Hall, sports hall
•	Indoor tennis, 9 outdoor tennis courts 
•	Math , 6 classrooms 

Boarding House:
•	Woodland G, the oldest house
•	All boarders have own room 55-60, vertical
•	Friendly staff and student, do say Hi to us!
•	Uniform in good condition 
•	Housemaster: NZ not so good, Canadian ok
•	3rd: Prep at house
•	6th: use laundry facilities 
•	School won U18 Scottish club final rugby 2018
•	3rd: 2-3 shares
•	Other years groups: single
•	Parn Law, play music to us, want to do music at university but very strong in rugby
•	Electric devices are kept for 3rd
•	9 holes golf course
•	Healthy house

Note from Helen Miller:

Impressive site which looked stunning in the beautiful Scottish sunshine.  Nice reception area with tartan carpets to reinforce where we were!  Extremely enthusiastic Head who cannot fail to make you listen to him – seems full of energy and determined to put Strathallan on the map as a leading boarding school. 
-	Mentioned that they were working closely with Northampton University to get teachers from the south of the UK to Scotland.  
-	Head is heavily involved with both the BSA and HMC and will Chairman (I think) in 2020.
-	National dress worn on a Wednesday – whatever the nationality.
-	Interesting board in the dining room:  “You said/We did”.
-	Shame the meal we were served was really not very good at all and the presentation was poor.
-	Lovely impromptu piece played on the piano by impressive young man – he will go far!
-	Wonderful taxi service by Margaret who seems to really care about the students she meets at the airport and she looked after us really well."|""|""|""
524|"20180802"|"20180802160525"|"AA00061"|"Taunton School_School Visit_201806_Visited by Battie:

•	500 Senior
•	Food: awards of variety and using own/ local products 
•	Taunton cider: apple industry 
•	5 houses 
•	3B 2G
•	Visited Fair water house: boys 
•	Laundry done for students 
•	American style kitchen
•	Supervised prep from 6-8pm
•	6th Prep: in own room or library 
•	Each house has housemaster and Assistant housemaster and each student has a tutor, has cleaning ladies but no matron
•	Central medical centre 
•	60 boarders in Fairwater: 4,3,2 share
•	Other houses have 40 boarders 
•	Wearfield G houses 40 boarders ??
•	Vertical Y9-10: 4 share U6: single
•	No names on door
•	4 boys share a toilet 

Visited Woodyer Girls house
•	2 shares and U6 single

•	Good career guidance 
•	Guardians UK on campus 
•	Guvvy: Sixth form centre 
•	Leavers wall
•	4 x 3D printers 
•	DT strong 
•	Students produce electronic cars: rank 4th in the country 
•	Ikea: a student is given scholarship and provided university education 
•	Link to Formula One: open door to student
•	Psychology: 6th form 8/ class
•	70%AL 30%IB
•	IB getting more popular 
•	School has own drivers and van
•	Encourage each student try new things 
•	Drama, CCF_3, Duke of Edinburgh 
•	Day House
•	2 pools
•	Rowing is strong 
•	Climbing wall 
•	Indoor crickets and tennis 
•	Tuesday and Thursday PM: sports 
•	Sat AM lessons: finished at 12.35
•	No exeat 
•	Met Students: Andy and Fred U6 students 
•	Fred: recommended by cousin to join this school, when visited, impressed by head, European boy
•	Andy: mainland Chinese boy, did not visit school, his cousin visited, he joined school with his cousin 
•	School arranged to pair up with buddy normally an older student 
•	Students are never alone
•	Guardians do airport pick up 
•	50 nationalities 
•	Fred: 12 boarders in same year group, only 1 British 
•	22% international 
•	6th Higher percentage: 50% international 
•	250 Sixth formers: 50% boarders, most are Full boarders 
•	Over 200 senior boarders
•	Food: can take as much as you want, self serve 
•	School chef: all staff employed by school 
•	MUN
•	Sports: very active
•	Fred’s comment: 
•	Make good friends in house
•	Good house system 
•	Academically, finish syllabus in Feb/March
•	School arranged a concert for AA in chapel:
•	Student performers:
Mainland Chinese: violin, Bach concerto
Singing
Clarinet

TSI
•	80 pupils, 55 Boys 32 Girls
•	70% will move into sixth form in main school 
•	Pupils are taught separately from main school 
•	1B 1G house
•	Girls wear long skirts
•	High teachers ratio
•	1:3
•	8-14, 14-16
•	14-16: 80 pupils 5-10% first language 
•	1-2 years GCSE: 60 pupils 
•	Qualified EFL teachers for each student 
•	Specialist teachers
•	TSI integrate with main students 

•	House system: horizontal 
•	100 clubs
•	House system: 
•	6 day and 6 boarding 
•	House singing
•	House competition 
•	Comment from TSI head: British students are lucky to have TSI international students 

•	Senior can walk to town
•	Good balance 
•	Yellis test at the beginning 
•	Monitor every 3 weeks then 1 month
•	Grades: Red>Amber>Green
•	Parents portal
•	Check efforts every 3 months 
•	Lunch time activities 
•	Mountain biking 
•	Student: school encourage to bring laptop
•	Homework can be done on laptop or write
•	Badminton and basketball are active
•	Art also
•	20 IGCSE offers
•	29 nationalities 
•	DT and Art not in TSI, other than that all subjects are taught in TSI
•	Girls house: 1,2,3 share, look new

Note from Helen Miller:

Impressive overnight stay at the Castle hotel which is a lovely hotel for visiting families and agents and it is only a five minute drive from the school – very good food too!  Warmest of welcomes from Nadine and Lisa who were waiting to greet us when we arrived.  All staff obviously thrilled that Battie was visiting and they hosted a very good formal lunch and presented gifts which was very nice.
-	Good Heads for both the School and the International School and they seemed to work very well together.
-	“Best of both worlds”.
-	One of the longest established International Schools.
-	Good integration between School and IS with, typically, about 30 moving over to the School’s Sixth Form each year.
-	Excellent Patron’s Programme which seems to have got off to a good start – plans for more funding in the future."|""|""|""
22|"20180802"|"20180802162254"|"AA00061"|"Uppingham School_School Visit_Visited by Battie:

•	Town School
•	House
                d Meadhurst, Uppingham’s first boarding house
•	Visited Farleigh
•	Guided by Marcus LAM (AA) from St Paul coed, acquire British accent, he admitted his friends also noticed
•	Y9&10: dorm 7x 2 beds
•	Y11: individual rooms 
•	Girls: skirts too short
•	Visited Constables Girls House
•	Breakfast and Tea: eat with same year group
•	Lunch: eat with mixed year group 
•	Aim to improve confidence for students to speak to different people with different age groups 
•	Y9: study and sleep separately, 2 share a study
•	Study Door will open during prep time
•	6th form take prep
•	Change rooms every 6 weeks
•	L6: single + sink
•	Y9: rooms 2,4,4 share 
•	20 mins walk to hockey pitch
•	Music schools : hear lots of music, music is strong 
•	Woodwind/ brass/drum & rock
•	Plenty of music practice rooms
•	Music scholars does Community service, play music 
•	Theatre share with state 
•	U6 are allowed 2 alcoholic drinks 
•	Sports centre: share with public
•	Swimming pool: 6x25 m lanes
•	3 indoors squash courts
•	Uniform: hot day: white shirt and grey trousers 
•	Helen comment: girls skirts too short, boys did not tuck in shirts 

Uppingham arranged a few AA students for a lunch meeting 
•	Ian, Henry, a VSA boy, 2 boys and 2 girls 
•	Good feedback from Ian and VSA boy
•	Nathan a bit odd

Note from Helen Miller:

This visit, I have to say, was a little disappointing for me but there is no denying that it is a top school.
-	Very warm welcome by Charlie Bostock and his staff who were obviously thrilled that Battie was visiting.
-	Ambitious Head with many plans for the future – went to China for discussions about opening one school and there would now appear to be three opening.
-	Some students looked very untidy and several girls’ skirts were unacceptably short in my view and some girls had several holes in their tights.  Interesting that the uniform is currently under review.
-	Boarding house refurbishment programme in place and it is needed in some areas.  Junior boys still in dorms of 10 which is now very rare.
-	In house catering undoubtedly creates a “family” atmosphere but some students do have a good 20 minute walk for every meal.
-	Some stunning facilities – Science and Art."|""|""|""
554|"20180802"|"20180802161219"|"AA00061"|"Trent College_School Visit_Visited by Battie:

•	Make sure international students are arranged activities when asked

•	Welcome AA warmly, save a car park for AA, meeting in a spacious traditional room with huge round table 

•	Admissions ask all students to fill in the “getting to know you form”, want to get to know the students, when meet them, school know the students a bit to have conversations, can take better care of them

•	Boy and girls houses are in Main building

•	Senior house: Y11-13
•	Food: sufficient 
•	All staff eat at dining hall
•	Central dining 
•	Y7-9: will learn food and nutrition starting from Sep18
•	25 new international student from 14 nationalities 
•	Has own dark room
•	Art is excellent 
•	Offer AL photography 
•	5 min walk to Long Eaton. 
•	20 min drive to Nottingham 
•	Theatre: 300 seats 
•	8 tennis courts 
•	6th centre: has library, classrooms and café
•	Pool: 4x 25 m lane
•	Secured campus
•	Boarders can use gym equipment with supervision 
•	Day : finished 5.30pm
•	Career guidance in library 
•	Chapel once a week
•	School has chaplain 

Boarding house:
•	Martin’s Y11-13(Girls)
•	36 G boarders from Y11-13, only 1 HK
•	Laundry: can do their own or school does
•	Most are double or single
•	U6 has single 
•	A bit smelly in toilet 
•	Student guide: AA students Mandy and Kenneth
•	Mandy is cheerful and more outspoken 

•	More investment in boarding in future 
•	Hockey is strong and attract European 
•	Thai Lecture theatre 

Head’s view on international school:
•	Distractions for Trent
•	No plan for international school 
•	Worries on boarding
•	 Don’t think they are the same experience 
•	Potential fright to UK boarding school

•	Goby CHAN: AA student, really good at Art, artwork in headmaster room 

Note from Helen Miller:

This was an interesting visit for me because of the appointment of Jeremy Hallows as the new Deputy Head.  Current Deputy, Paul Taylor going to Worksop College as their Head is moving to Merchiston.  I did some consultancy work for Trent on international recruitment in 2009 but had not visited since then.
-	Only visit where AA was welcomed with a personalised greeting in the Car Park.
-	Nice Head who did seem very genuine and he confirmed they were not opening a school in China when Battie asked the question!
-	Boarding now much more serious but still developing.
-	Recognition of commitment to good pastoral care with appointment of Justine Cook as Liaison Officer."|""|""|""
268|"20180614"|"20180708174922"|"AA00007"|"20180614: Visited by Battie 
•	4 times a week in Cathedral 
•	Rochester Cathedral 
•	Choristers 
•	3 times service per week 
•	Mon, thur, fri
•	Thought of the day
•	Carol service is important 
•	Cathedral: established in 604
•	King’s scholar: On the foundation 
•	26 grammar schools around Rochester, very competitive 
•	Friday: CCF_3
•	Richard Watts- Queen stayed in Satis House
•	Charles Dickens was educated in the school 
•	Sports centre outside school about 8 min drive, school has coach to sports centre
•	It’s town town school 
•	Sports centre: dual use, school and public 
•	School has priorities to use sports centre 
•	Gym 
•	5 badminton courts, not many sports centre has 5 courts
•	Can do blaze skater
•	Indoor hockey 
•	Basketball courts 
•	Cricket, football, basketball, volleyball, badminton 
•	Pool on school site
•	Hockey pitch belong to a premier club, level of hockey is high
•	Head Girl plays hockey for Scotland 
•	Walking netball: national recognition 
•	More sports after school in the future 
•	7 outdoor tennis courts 
•	5 outdoor netball courts 
•	Under 11: national regional
•	120 pupils play netball
•	Tennis: elite programme, take course, development pathways, ranking
•	LTA: competitions 
•	Sports scholarship available: video and Skype
•	Team GB: hockey 
•	Tennis coach: level 4
•	Specialist sports for different sports
•	Rowing is strong
•	Individual sports programme for each student 
•	Student arrange transportation to sports centre with house mistress 
•	Met with Jerry, AA student 
•	U6, treasure most the relationship with housemistress and the warm support from teachers 
•	The Vines, Vineyard for Monks
•	Visited school house: boy 
•	All meals are at house
•	Weekends: girls come to boys house to eat 
•	School also offers black tie dinner 
•	Laundry is in house 
•	HK boy Edmund led chapel once, good experience 
•	Housemistress: always there for the boys
•	Boys have lots of friends and do little TV
•	The housemistress in Boys house is very good, called Lisa
•	1,2,3 share, no more than 3
•	Y11+: Prep at room
•	Y10<: supervised prep downstairs 
•	Librarian speaks mandarin 
•	4x25 m lanes
•	Girls house
•	Younger : Y10<: supervised prep downstairs 
•	Finishing board
•	BSA ISI
•	L6: 6th ensuite, most ensuite 
•	Toilets and showers: plenty to share
•	Encourage bring laptop, no iPad allowed 
•	11pm WiFi off
•	Younger G: hand in device at night 
•	Y11+ can keep the device"|""|""|""
593|"20180615"|"20180621154756"|"AA00007"|"Visited By Battie on 15 June 2018

•	Mandarin SL possible in future 
•	Eng (B)
•	AL 55% IB 45%
•	Findings: less able do better in IB then AL
•	AL+EPQ (optional) like CAS opportunity 
•	Y9: MidYIS, CAT4, determine target grades, expect students to achieve 1 grade more, give grades every 5 weeks
•	Value added grade: aim to +1
•	Good predicted grades for U6
•	Prepare SAT, not SAT exam centre 
•	10% go to UCL in 2017
•	More German students
•	25% international 
•	Worth colour: Cambridge blue
•	School will extend Girls house, school encounters pressure on Girls boarding place 
•	6th girls popular 
•	Boys boarding Full Sep18
•	620 pupils in Sep2018 
•	Sport pitch development 
•	New art school last year
•	Archie, a boy from HK, and a fencer, he is the only boy in his year group 
•	8 tennis courts 
•	500 acres 
•	500 sheeps
•	Enclosed campus 
•	House: St Mary, Girls house
•	Vertical, under 100 just 1 girls house
•	Matron: cover till 6pm
•	Y11: 2 shares ensuite, good condition and wide corridor 
•	Y10 & 9: 2 shares, smaller room, no desk 
•	6th : single
•	6th uniform: suits 
•	Not many Asian faces
•	Boy house: 52-53 boarders Y9-13
•	All Housemasters are teachers
•	Y9&10: devices collected, cabinet has chargers
•	Bell for lessons
•	Smart uniform 
•	Friendly L6
•	Y9&10: 4 share
•	Clean and good condition, toilet are clean
•	Y12&13: need to clean their own room
•	Laundry done by school 
•	Friendly students say hi 
•	Sports centre: fencing available 
•	No pool
•	Swimming at K2 leisure centre outside school, K2 is Olympic size 
•	No athletic track
•	Art building 
•	Photography suite with dark room
•	Theatre: 200 seats 
•	Campus: quiet and peaceful 
•	Chapel: monthly AM assembly 
•	Monday and Wednesday: tutor
•	Sunday church compulsory 
•	2 monks live in campus 
•	Each house has a chaplain 
•	Central dining
•	All meals are in dining hall 
•	Met Kenneth and Archie: 
•	Feedback: in general, ok, small class, more German, 5 pupils in chem class in L6
•	L6: 20 boarders only 2 British
•	Food: sufficient, not tasty 
•	Teachers are nice, pupils are friendly, Asian really is minority
•	Enclosed campus
•	Helen gave big tick to uniform 
•	Well mannered students 
•	School measures value added"|""|""|""
380|"20180613"|"20180708175248"|"AA00007"|"20180613: visited by Battie

•	House in school 
•	Lunch on, and cannot take photo of the dining hall
•	Have food consular 
•	Enclosed campus 
•	Easy access
•	6th : tie and formal
•	Y7-9: yellow skirts 
•	Music: grand piano 
•	Queen’s Hall: theatre 300 seats, open to public 
•	Student guide: Caitlin AA student
•	Feedback from Caitlin:
•	Easy to settle 
•	School wants students think out of the box
•	Drama: 3 productions a year
•	Performing Arts : excellent 
•	Students involved in voice 
•	Art and photography/ drama
•	Friendly staff 
•	House: Day and boarding 
•	6th form: classrooms and lock rooms, specialists teaching assistants 
•	6th form admissions: it’s an old parent, loving it
•	6th centre: slience room/ work room with air conditioner 
•	Common Room is huge
•	6th form : stay there in day time
•	Pre-prep school on campus with fence around the area
•	Visited Hutton House
•	L6 share, U6 single
•	Lower: 4 or 5 share
•	Laundry: optional, school does or students 
•	House prefect in charge prep
•	No sat lessons 
•	EAL: Do IELTS"|""|""|""
191|"20180721"|"20180721181018"|"AA00061"|"George Watson's College_School Visit_201806 Visited by Battie: 

•	1741
•	2300 pupils 
•	Hall: 1500 pupils
•	18 gpi outdoor education 2 work after exam
•	Close working with people together 
•	235 5th, 210 return for 6th
•	Well lit
•	20 years development programme in place
•	6th year common room
•	S6 scribly duty
•	Mandarin is big, 5 mandarin FT teachers, 2-3 Mandarin teachers teach in other schools including
•	state schools, mandarin is offered from 1st - 6th years 
•	Friendly staff, smile when met us
•	International flavour: Hamilton exchange programme and more Germany, Spain, Australia and Canada 
•	Fee is low
•	Ensure international experience 
•	Sport centre open in 2012
•	IB art is popular 
•	Game designing 
•	Graduate helps junior students, Art MA BA students 
•	Pipe Clarsach
•	200 seats recital theatre 
•	Aim 2415 in total in future 
•	Boarding house offsite in 2020

Note from Helen Miller:

Really like the Headmaster and his wife – made us very welcome and lovely respect for Battie.  Lots of plans for the future and major building programme starting summer 2018 – a 4 year plan.
-	Joining BSA in August 2018.
-	Working with Studylinks which is the most northern of the guardianship agencies.  Seem to like Angela Fan and her daughter Ailie.
-	Domestic boarders planned for 2019 and international possibly in 2010.
-	Mention of international scholarships and discounted places.
-	5 Mandarin teachers who also provide service to state schools."|""|""|""
313|"20180726"|"20180726180514"|"AA00061"|"Merchiston Castle School_School Visit_201806_Visited by Battie:

•	Central Dining 
•	Y 9,10 boarding house dorm 4-6
•	20 max per class 
•	For science, 14-15 per class
•	Chem department, there is a room at the corner of the classrooms so that head of Chen can stay and hear teachers teach and help to improve the teaching if need 
•	New head: Jonathan Anderson
•	DT, robot engineering 
•	Spanish and Mandarin are popular 
•	Boarding house: horizontal, a bit small for Y9 & 10, there are housemaster, Assistant housemaster and they are residential, will introduce housemother 
•	Laidlaw: all ensuite, 6th 
•	House meeting, come back to house for break and lunch, 7-9pm work in room, Sat AM lesson, PM fixtures 
•	Laundry done in campus
•	Pringle House, when Full 25-30
•	5 residential L6 boys, tuck and WiFi are monitored, cook food at house, electric devices are collected at the end of the day
•	Exeat: cannot stay

Feedback from students, met 3 boys
•	Happy 
•	Sunday activity 
•	Social, 充實
•	Caring teachers, make sure students understood 
•	16/class
•	Y10: 8 share, bed, desk, cabinet, prep at bedroom for 2 hours
•	Apple classrooms 
•	All homework done in iPad
•	Parents to buy iPads 
•	Food need to improve 
•	Housemaster: 唔體諒
•	Not sufficient time for boarders
Eg
•	iPad has problems, has to report to housemaster, housemaster forgot to help, boarder
went direct to IT a few days later, remember they all have to use iPad to do homework 
•	Boarders hope he can be more caring
•	Saturday night, bulk went off, need wait till Monday to get repaired 
•	Haircut: did not mention need to book appointment one week in advance
•	Boarders want to check exam schedule, housemaster got into temper when boarders chased for answers 
•	Boarders’ comment: quite forgetful 
•	End of term: did not prepare pockets money 
•	This housemaster started in Sep2018 but good at organising activities

Note from Helen Miller:

Good to meet the Hunters for supper – again, lovely respect for Battie and so pleased we managed to meet up with them before they retire after 20 years at Merchiston.  Not fully retiring as “helping” with the opening of their new school in China which they did not seem overly enthusiastic about!  New Headmaster joining from Worksop College.

-	Dorms for up to 8 boys at junior level.
-	We both noticed that the Junior Housemistress carried on taking us to our next appointment when we all distinctly heard a loud bang which she did not investigate.
-	Great to see my ex pupil Danny who is Housemaster of the Sixth Form House and I am absolutely sure he would run a good house.
-	Bit concerned after Battie’s chat to her boys.
-	Did not feel hugely excited about the visit."|""|""|""
182|"20180721"|"20180721181453"|"AA00061"|"Fettes College_School Visit_201806 Visited by Battie

From the head:
•	Best all round, full boarding 
•	All boarders are full, compulsory stay in weekends 
•	25% international, 1/2 expatriates 
•	37 nationalities
•	Many choristers join Fettes for Fettes choral tradition 
•	Full of energy 
•	40% IB
•	AL has more independent study time
•	There will be a Fettes China, owner of country club and Bright Scholars 
•	Engage the community as a whole 
•	Easy to access
•	Heart of culture 
•	University lecturer 
•	100 acres
•	Outdoor life
•	Scottish traditional bonding 
•	The school has the Harry Potter feel
•	90 people who plays pipe band, pipe music is strong 

Boarding 
•	8 houses
•	4 B 4 G
•	Vertical Y9-12
•	Y13 is in separate house , a new building 

School buildings 
•	Art
•	Language 
•	Math

•	10-15 students taking GCSE mandarin 
•	Also provide IB and AL mandarin for non natives, for native, early morning lesson 
•	Non native, Pre U mandarin 
•	IB language A and AL mandarin for native 
•	Chess, art, lots of activities 
•	MUN available after 5th form 
•	2 FT mandarin teachers 1 Assistant 
•	Music: concert every wed 
•	Dining hall: all meals in dining hall
•	PST team
•	Loving your mind
•	Tuesday, Thursday, Saturday: games day
•	Sunday evening chapel 
•	6th can go out on Saturday night 
•	Sat AM lessons
•	Students are encouraged to build confidence with different activities 
•	Student guide: no accent
•	4 million’s Westwood
•	Girl house newest 2012
•	Girls are back to house for break after breakfast 
•	55-60 per house 
•	Library in house 
•	3-4 share> 2 share>Y12, 2 shares or single > Y13 single ensuite
•	Matron will check room and make comments 
•	Each year group has its own lounge 
•	Boy: Moredun oldest house .. a bit smelly 
•	58
•	Y9: 9 shares 
•	Y10: 3 shares 
•	Y11: 2 shares
•	Y9-11: same floor 
•	L6: single and can do laundry themselves 
•	Day and boarders: same house
•	Residential matron
•	Tutor in house
•	House gym 
•	Friendly students 
•	Y9 : Prep downstairs, supervised by prefect
•	6th Form has own common room

Note from Helen Miller:

Undoubtedly impressive.   Has a much better reputation now – 20 years ago it was turned around and numbers started to rise again + major investment in recent years as boarding houses, in particular, badly needed refurbished.
-	Impressive girls boarding house and nice housemistress.
-	Boys boarding still needs upgrading and housemaster a little dull.
-	Got the sense that the Headmaster was a bit busy so only gave us a very specific amount of time – a good Head can be busy and still make you feel very important and welcome!  Rather condescending towards Battie which I did not really like and a little dismissive of other schools which is something a Head should never do.
-	Admissions and marketing staff very welcoming and genuinely pleased about the visit.
-	“Culture of Kindness”
-	Voted top Scottish school by the Inspectorate.
-	“Best all round school” in Scotland
-	Commitment to remain full boarding.
-	25% of boarders are overseas but half of them are expat.
-	37 nationalities.
-	In the heart of a cultural capital with the outdoors on the doorstep."|""|""|""
430|"20221124"|"20221126124229"|"AA00007"|"20221124: From Helen

Just thought I would send you a summary of my visit to Sedbergh School yesterday.  It is actually 10 years since I was last at the school and it was good to meet up with a few familiar faces.  David Milner, the Director of Marketing & Admissions , met me when I arrived and I then had a meeting with the Deputy Head, Dr Jenny Burns, who joined the school in 2021 from Durham School.  The Headmaster sent his best wishes and was sorry he wouldn’t see me but he was in London at a fundraising event.

Two Hong Kong pupils accompanied me on a tour of the school.  Fione and Isaac are both 14 years old and joined the school last year in Year 9.  Fione is a little quiet but a very nice girl and she particularly enjoys her Art and Design - told me she would probably stay for the Sixth Form and she seems happy and settled.  Isaac seemed a bit more ambitious and very confident – he said his mother is a Barrister and his father a Specialist Surgeon – he said he would probably go on to another more academic school for the Sixth Form which was interesting.  Fione’s three words to sum up the school were:  Family/Sporty/Tiring and Isaac’s were:  Family/Care/Sympathy.  Good to see that they both said Family and I do think this could partly be because the school has retained the house dining system – there are only five schools left with this system in the UK as it is much more expensive than having central feeding.  I do feel it does, however, create a family atmosphere when you have all your meals in your boarding house.

It was raining quite heavy during my tour and I did not see as much as I would have liked.  The sports facilities are very good and the Hurst Centre that was opened three years ago has a multi-functional sports hall that converts for formal occasions and has seating for 1,000 – it also houses a fitness centre and very nice hospitality facilities.  The next major development is a Design/Computing and Technology Centre which will be built for September 2025.  The main school building has been refurbished and there is a very nice entrance and reception area for visitors.  The general classroom areas that I visited remain very much the same.  I only visited the communal areas of one of the boys houses which has had some refurbishment but did not see any bedrooms.  I had lunch on one of the girls houses and the food was good – I did ask to see some of the girls bedrooms and they are fine but I did think they were particularly messy and untidy.  I have read the Inspection Report from February this year and the school meets all the necessary regulations but interestingly states that the boarding accommodation is “adequate”.  I did speak to David Milner about this when I met him for coffee before I left.  I told him that I had recommended the refurbishment of the boys houses 10 years ago – he said that work was very much ongoing but with such large properties that were constantly in use it was a long process.  I asked him to send me some images as I had not seen any of the rooms during my tour.

The school is doing well and the boarding houses are full – they have been granted an increase in their numbers for next year.  I really did not see any other pupils from China as I toured the school and Fione and Isaac are the only ones from Asia on their houses.  I feel that the main reason for this, especially for the market, is that Sedbergh is still not recognised as an academic school and pupils really do need to want to embrace sport and outdoor life as part of their education.  I did discuss this with David and he fully understands.  The positive is that at the weekends the school remains full and very busy – they have refused to go down the flexi/weekly boarding route and it does seem to have paid off.  Out of 550 pupils, they only have 20 day pupils and they are the children of staff and some local scholars from the State schools in the area.

Sedbergh would really like to be part of the next physical  AA event and they have built up a good reputation for their sport in HK.   I said I would pass on this message to you and they said they would be thrilled if they were invited.  For HK families with very bright, studious children Sedbergh is not an option.  If there are families, however, with children who enjoy their sport and the outdoors and are average academically then they would certainly be getting a British boarding school experience and plenty of fresh air!!  Interesting to note that Fione said her parents chose Sedbergh so she would have the opportunity to be much more active than she had been in HK and she would be more healthy.  Isaac also said that he thought he was a bit of a wimp before joining Sedbergh and he now felt more resilient after being so active!

In summary, Sedbergh is a very busy bustling school but I still maintain that it is best suited to students who have quite strong personalities and who enjoy being very active.  I think it is quite a hard environment and more gentle students might struggle with the rough and tumble.  The housemistress that I had lunch with was going wild water swimming in the afternoon (in November!!) with pupils – I rest my case!!!!!!!!"|""|""|""
300|"20180726"|"20180726180011"|"AA00061"|"Loretto School_School Visit_201806_Visited by Battie:

•	13 German plays golf 
•	55 pupils in golf academy, some may try College golf in US
•	Y8-13: 400
•	Y1-7: junior 180
•	Y7+ boarding 
•	Y7: 1 or 2 boarders only (Full boarders)
•	95% Full boarders are 6th form 
•	50% stay in weekends (full or 3 days flexi)
•	Sat AM lessons 
•	Golfers are members of 3 clubs locally 
•	Day finished at 4pm
•	Activities finished at 7pm
•	6 houses 3B 3G
•	2 6th houses for each gender
•	1 junior house 
•	BIG family 
•	SMALL school
•	BIG ambitions 
•	Chapel can cater all students 
•	Steinway school with 12 pianos 
•	Uniform: no tie
•	6th form G wear same uniform but different blazer
•	Junior house: Y8-11 44
•	Prep : phone not allowed 
•	3 floors with lift
•	3-4 share 
•	F5 single
•	Double: 3/4/5 form
•	L6 have duty for kitchen
•	Food is good
•	New gym near G house 
•	Golf Academy and G house outside the campus 
•	Golf is available for P1 to 6th
•	The only indoor golf academy in Europe 
•	4 PGA professional coaches 
•	Teach 260 students per week 
•	Dance studio: lots of dance activities and shows 
•	Choir Singing in chapel every week
•	Music is compulsory in third and fourth form
•	Recording studio
•	Concert hall
•	Music competition, other schools use theatre 
•	School house. Day house connect through tunnel

Note from Helen Miller:

A bit of a little gem really – a Pandora’s box!  We were welcomed very warmly and it was much more than I expected.  A collection of many individual buildings, all painted a mustard colour, revealed some impressive facilities.  

-	Very nice Head and his wife who served tea in their house – homemade biscuits!
-	55 students in the Golf Academy – 10 are girls.
-	Most sophisticated golf technology studio in Europe which is attracting a good mix of nationalities.
-	4 full-time PGA golf professionals.
-	260 pupils receive golf tuition each week.
-	Good boarding facilities and personable housemistress who had worked in the UAE and returned to the UK.
-	12 Steinways.
-	“Small school – big ambitions”."|""|""|""
