"topschool_id"|"school_id"|"applyyear"|"entranceexamdate"|"confirmed"|"applicationdeadline"|"lastupdate"|"staffid"|"remarks"
18|9|"Year 12"|"20191031"|"Y"|"20191005"|"Lancing College will use UKiset again this year but is flexible, can use CAT4, but need to register with the school first.  All students have to complete UKiset or CAT4 by 31-Oct-2019"|"AA00029"|""
18|12|"Year 10"|"20191102"|"Y"|"20191004"|""|"AA00029"|""
18|12|"Year 9"|"20191102"|"Y"|"20191004"|""|"AA00029"|""
18|12|"Year 12"|"20191102"|"Y"|"20191004"|""|"AA00029"|""
18|22|"Year 10"|"20191027"|"Y"|"20191005"|""|"AA00029"|""
18|22|"Year 12"|"20191027"|"Y"|"20191005"|""|"AA00029"|""
18|22|"Year 9"|"20191027"|"Y"|"20191005"|""|"AA00029"|""
18|13|"Year 10"|"20191006"|"Y"|"20191005"|""|"AA00029"|""
18|13|"Year 12"|"20191006"|"Y"|"20191005"|""|"AA00029"|""
18|13|"Year 9"|"20191006"|"Y"|"20191005"|""|"AA00029"|""
18|6|"Year 12"|"20190929"|"Y"|""|""|"AA00007"|""
23|11|"Year 10"|"20221106"|"Y"|"20221001"|""|"AA00080"|"Please download the Exam Entry Form to complete and return by email only, to your Consultant-In-Charge with the Reg Form and Fee.  Please only pay by bank transfer.

For Music Scholarship application, your consultant-in-charge will contact you to advise the procedure."
20|22|"Year 9"|"20211030"|"Y"|"20211002"|""|"AA00061"|""
19|12|"Year 10"|"20201107"|"Y"|"20201001"|""|"AA00007"|"Registration is done through the school's online registration form:

https://tonbridge-school.hub-apply.com/application/home

Payment of registration fee is also done through the online platform.

After you have completed the registration process, please kindly email the confirmation of registration to your Consultant-In-Charge and we will follow up for you with the exam arrangement."
19|12|"Year 12"|"20201107"|"Y"|"20201001"|""|"AA00007"|"Registration is done through the school's online registration form:

https://tonbridge-school.hub-apply.com/application/home

Payment of registration fee is also done through the online platform.

After you have completed the registration process, please kindly email the confirmation of registration to your Consultant-In-Charge and we will follow up for you with the exam arrangement."
19|6|"Year 12"|"20200927"|"Y"|""|""|"AA00007"|""
19|12|"Year 9"|"20201107"|"Y"|"20201001"|""|"AA00007"|"Please complete the Registration Form and pay the Reg Fee by bank transfer. The school bank details are stated on the Registration Form.

After the Registration Form is completed, please email the completed Form and Reg fee payment receipt to your Consultant-In-Charge."
19|3|"Year 12"|"20201010"|"Y"|"20201008"|""|"AA00007"|""
19|3|"Year 9"|"20201010"|"Y"|"20201008"|""|"AA00007"|""
19|13|"Year 10"|"20201011"|"Y"|"20201009"|""|"AA00007"|""
19|13|"Year 12"|"20201011"|"Y"|"20201009"|""|"AA00007"|""
19|13|"Year 9"|"20201011"|"Y"|"20201009"|""|"AA00007"|""
19|4|"Year 9"|"20201115"|"Y"|"20201001"|""|"AA00007"|""
23|12|"Year 10"|"20221029"|"Y"|"20221003"|""|"AA00007"|""
23|103|"Year 12"|"20221016"|"Y"|"20221014"|""|"AA00007"|""
23|12|"Year 9"|"20221029"|"Y"|"20221003"|""|"AA00007"|""
23|103|"Year 9"|"20221016"|"Y"|"20221014"|""|"AA00007"|""
19|11|"Year 9"|"20201108"|"Y"|"20201001"|""|"AA00084"|"Please download the Exam Entry Form to complete and return by email to your Consultant-In-Charge with the Reg Form and Fee.  Please only pay by bank transfer.

Please find attached the scholarship forms below for your reference, if you are interested in applying to the scholarship, please kindly complete the form and send back to us with the registration form:


1. All Rounder Scholarship
2. Art Scholarship 
3. Drama Scholarship
4. Design & Technology Scholarship
5. Sports Scholarship"
23|3|"Year 9"|"20221015"|"Y"|"20221013"|""|"AA00080"|""
19|21|"Year 12"|"20201011"|"Y"|"20201002"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-16plus/

Please also complete the online Overseas Assessment Form here:
https://forms.gle/NAjbkiWGG5QFfXXS8

For details on the A Level courses offered at Brighton, please click on the following link:
https://www.brightoncollege.org.uk/media/336237/brighton-college-options-at-16.pdf

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
19|6|"Year 10"|"20200927"|"Y"|""|""|"AA00007"|""
19|9|"Year 9"|"20201031"|"Y"|"20201003"|""|"AA00032"|""
19|103|"Year 12"|"20201108"|"Y"|"20201009"|""|""|""
19|9|"Year 10"|"20201031"|"Y"|"20201003"|""|"AA00032"|""
19|6|"Year 9"|"20200927"|"Y"|""|""|"AA00007"|""
19|9|"Year 12"|"20201031"|"Y"|"20201003"|""|"AA00032"|""
19|103|"Year 10"|"20201108"|"Y"|"20201009"|""|""|""
19|2|"Year 10"|"20201030"|"Y"|"20201012"|""|"AA00029"|"UKiset result must be received by the school on or before 30-Oct-2020.
We suggest your child to take the UKiset on or before 26-Oct-2020 if possible."
19|3|"Year 10"|"20201010"|"Y"|"20201008"|""|"AA00007"|""
19|21|"Year 9"|"20201011"|"Y"|"20201002"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-13plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
19|103|"Year 9"|"20201108"|"Y"|"20201009"|""|""|""
19|2|"Year 12"|"20201023"|"Y"|"20201005"|""|"AA00029"|"UKiset result must be received by the school on or before 23-Oct-2020.
We suggest your child to take the UKiset on or before 19-Oct-2020 if possible."
19|3|"Year 7"|"20201010"|"Y"|"20201008"|""|"AA00007"|""
19|2|"Year 7"|"20201217"|"Y"|"20201207"|""|"AA00029"|"UKiset result must be received by the school on or before 17-Dec-2020.
We suggest your child to take the UKiset on or before 12-Dec-2020 if possible."
19|3|"Year 8"|"20201010"|"Y"|"20201008"|""|"AA00007"|""
19|7|"Year 12"|"20201101"|"Y"|"20201007"|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form as well as the online application form, however, the Y12 online exam form is not available as at today. We will send the weblink to you via email once it is ready. 

** If you are interested in applying scholarships, you will be required to complete the scholarship application forms. However, the online scholarship forms are not available as at today. We will send the weblinks to you via email once they are ready."
19|4|"Year 10"|"20201115"|"Y"|"20201001"|""|"AA00007"|""
19|2|"Year 8"|"20201217"|"Y"|"20201207"|""|"AA00029"|"UKiset result must be received by the school on or before 17-Dec-2020.
We suggest your child to take the UKiset on or before 12-Dec-2020 if possible."
19|4|"Year 12"|"20201108"|"Y"|"20201001"|""|"AA00007"|""
19|7|"Year 7"|"20201122"|"Y"|"20201102"|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form as well as the online application form, however, the Y7 online exam form is not available as at today. We will send the weblink to you via email once it is ready. 

** If you are interested in applying scholarships, you will be required to complete the scholarship application forms. However, the online scholarship forms are not available as at today. We will send the weblinks to you via email once they are ready."
19|532|"Year 7"|"20210109"|"Y"|"20201201"|""|"AA00007"|""
20|22|"Year 10"|"20211030"|"Y"|"20211002"|""|"AA00061"|""
20|22|"Year 12"|"20211030"|"Y"|"20211002"|""|"AA00061"|""
19|2|"Year 9"|"20201030"|"Y"|"20201012"|""|"AA00029"|"UKiset result must be received by the school on or before 30-Oct-2020.
We suggest your child to take the UKiset on or before 26-Oct-2020 if possible."
19|532|"Year 8"|"20210109"|"Y"|"20201201"|""|"AA00007"|""
19|22|"Year 10"|"20201031"|"Y"|"20201003"|""|"AA00007"|""
19|22|"Year 12"|"20201031"|"Y"|"20201003"|""|"AA00007"|""
19|22|"Year 9"|"20201031"|"Y"|"20201003"|""|"AA00007"|""
19|1|"Year 10"|"20201107"|"Y"|"20201005"|""|"AA00007"|""
19|1|"Year 12"|"20201107"|"Y"|"20201005"|""|"AA00007"|""
19|533|"Year 10"|"20210109"|"Y"|"20201201"|""|"AA00007"|""
19|533|"Year 9"|"20210109"|"Y"|"20201201"|""|"AA00007"|""
19|533|"Year 12"|"20201107"|"Y"|"20201008"|""|"AA00007"|""
23|12|"Year 12"|"20221029"|"Y"|"20221003"|""|"AA00007"|""
23|13|"Year 7"|"20221008"|"Y"|"20221006"|""|"AA00080"|""
25|30056|"Year 12"|"20231007"|"Y"|"20231005"|""|"AA00100"|""
19|21|"Year 10"|"20201011"|"Y"|"20201002"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-14plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
19|7|"Year 9"|"20201101"|"Y"|"20201014"|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form as well as the online application form, however, the Y9 online exam form is not available as at today. We will send the weblink to you via email once it is ready. 

** If you are interested in applying scholarships, you will be required to complete the scholarship application forms. However, the online scholarship forms are not available as at today. We will send the weblinks to you via email once they are ready."
19|7|"Year 10"|"20201101"|"Y"|""|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form as well as the online application form, however, the Y10 online exam form is not available as at today. We will send the weblink to you via email once it is ready."
23|2|"Year 9"|"20221031"|"Y"|"20221017"|""|"AA00080"|"Please find below Badminton School's registration weblink for your completion:

https://www.badmintonschool.co.uk/admissions/registration-forms/junior-and-senior-boarder

Overseas candidates can choose to take either UKiset or Badminton School's exams. 

UKiset result must be received by the school on or before 31-Oct-2022.
We suggest your child to take the UKiset on or before 24-Oct-2022 if possible. 
Alternatively, your child can choose to sit Badminton School’s entrance examinations on Wednesday 16-Nov-2022*.  She will need to take English and Mathematics along with an online cognitive ability (verbal and non-verbal reasoning) test.

*Test date cannot be changed

For students wishing to apply for a Scholarship, please be aware that they cannot submit UKiset results but the Badminton entrance exams which must be taken on Wednesday 16-Nov-2022 and in some instances the Scholarship Assessment will only take place at Badminton.

If you are interested in applying scholarships, applications must be submitted by 17 October 2022 in addition to completing the online Registration Form.

For more information about the scholarships offered at Badminton, please visit the below link to the school's Scholarship Booklet:

https://badmintonschool.fireflycloud.net/scholarships-and-awards/year-9-scholarships"
20|21|"Year 10"|"20211010"|"Y"|"20211001"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-14plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
23|4|"Year 10"|"20221112"|"Y"|"20221008"|""|"AA00007"|""
23|2|"Year 7"|"20221230"|"Y"|"20221205"|""|"AA00080"|"Please find below Badminton School's registration weblink for your completion:

https://www.badmintonschool.co.uk/admissions/registration-forms/junior-and-senior-boarder

Overseas candidates can choose to take either UKiset or Badminton School's exams. 

UKiset result must be received by the school on or before 30-Dec-2022.
We suggest your child to take the UKiset on or before 23-Dec-2022 if possible. 
Alternatively, your child can choose to sit Badminton School’s entrance examinations on Wednesday 11-Jan-2023*.  She will need to take English and Mathematics along with an online cognitive ability (verbal and non-verbal reasoning) test.

*Test date cannot be changed

For students wishing to apply for a Scholarship, please be aware that they cannot submit UKiset results but the Badminton entrance exams which must be taken on Wednesday 11-Jan-2023 and in some instances the Scholarship Assessment will only take place at Badminton.

If you are interested in applying scholarships, applications must be submitted by 5 December 2022 in addition to completing the online Registration Form.

For more information about the scholarships offered at Badminton, please visit the below link to the school's Scholarship Booklet:

https://badmintonschool.fireflycloud.net/scholarships-and-awards/year-7-scholarships"
23|21|"Year 12"|"20221009"|"Y"|"20221001"|""|"AA00084"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-academic-asia-16plus/

Please also complete the online Overseas Assessment Form here:
https://docs.google.com/forms/d/e/1FAIpQLSdDTlJGB21_Ew-e-1YVqoR_SSpB10tS3P-x9kdY4m_g9nr4bQ/viewform

For details on the A Level courses offered at Brighton, please click on the following link:
https://www.academic-asia.com/web/School/Brighton/Options_at_16_2023.pdf

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
23|532|"Year 8"|"20230115"|"Y"|"20221111"|""|"AA00080"|""
20|12|"Year 9"|"20211030"|"Y"|"20211004"|""|"AA00061"|""
20|384|"Year 12"|"20211116"|"Y"|"20211101"|""|"AA00007"|""
20|12|"Year 10"|"20211030"|"Y"|"20211004"|""|"AA00061"|""
20|12|"Year 12"|"20211030"|"Y"|"20211004"|""|"AA00061"|""
20|6|"Year 9"|"20211003"|"Y"|""|""|"AA00007"|""
20|6|"Year 12"|"20211003"|"Y"|""|""|"AA00007"|""
20|1|"Year 10"|"20211106"|"Y"|"20211004"|""|"AA00061"|""
20|1|"Year 12"|"20211106"|"Y"|"20211004"|""|"AA00061"|""
20|3|"Year 7"|"20211009"|"Y"|"20211007"|""|"AA00061"|""
20|3|"Year 8"|"20211009"|"Y"|"20211007"|""|"AA00061"|""
20|3|"Year 9"|"20211009"|"Y"|"20211007"|""|"AA00061"|""
20|1|"Year 7"|"20220108"|"Y"|"20211210"|""|"AA00061"|""
23|1|"Year 8"|"20220704"|"N"|""|""|"AA00080"|""
20|13|"Year 10"|"20211010"|"Y"|"20211008"|""|"AA00061"|""
33|533|"Year 10"|"20220108"|"Y"|"20211201"|""|"AA00079"|""
20|13|"Year 9"|"20211010"|"Y"|"20211008"|""|"AA00061"|""
20|21|"Year 9"|"20211010"|"Y"|"20211001"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-13plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
20|13|"Year 12"|"20211010"|"Y"|"20211008"|""|"AA00061"|""
23|4|"Year 9"|"20221112"|"Y"|"20221008"|""|"AA00007"|""
20|21|"Year 12"|"20211010"|"Y"|"20211001"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-16plus/

Please also complete the online Overseas Assessment Form here:
https://forms.gle/Y1Ht6PMQwgF18uv59 

For details on the A Level courses offered at Brighton, please click on the following link:
https://www.brightoncollege.org.uk/media/3896/options-at-16-2021.pdf

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
20|7|"Year 12"|"20211031"|"Y"|"20211006"|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form as well as the online application form. However, the Y12 online exam form is not available as at today, we will send you the weblink via email once it is ready. 

** If you are interested in applying scholarships, you will be required to complete the scholarship application forms. However, the online scholarship forms are not available as at today. We will send you the weblinks via email once they are ready."
20|532|"Year 4"|"20220129"|"Y"|"20211201"|""|"AA00029"|""
20|532|"Year 5"|"20220129"|"Y"|"20211201"|""|"AA00029"|""
23|2|"Year 12"|"20221031"|"Y"|"20221010"|""|"AA00080"|"Please find below Badminton School's registration weblink for your completion:

https://www.badmintonschool.co.uk/admissions/registration-forms/sixth-form-boarder

Overseas candidates can choose to take either UKiset or Badminton School's exams. 

UKiset result must be received by the school on or before 31-Oct-2022.
We suggest your child to take the UKiset on or before 24-Oct-2022 if possible.
Alternatively, your child can choose to sit Badminton School’s entrance examinations on Friday 04-Nov-2022*. She will need to take two subjects papers of her choosing A-Level subjects along with an online cognitive ability (verbal and non-verbal reasoning) test.

*Test date cannot be changed

For students wishing to apply for a Scholarship, please be aware that they cannot submit UKiset results but the Badminton entrance exams which must be taken on Friday 04-Nov-2022 and in some instances the Scholarship Assessment will only take place at Badminton.

If you are interested in applying scholarships, applications must be submitted by 10 October 2022 in addition to completing the online Registration Form.

For more information about the scholarships offered at Badminton, please visit the below link to the school's Scholarship Booklet:

https://badmintonschool.fireflycloud.net/scholarships-and-awards/lower-sixth-scholarships"
20|532|"Year 6"|"20220129"|"Y"|"20211201"|""|"AA00029"|""
23|2|"Year 8"|"20221230"|"Y"|"20221205"|""|"AA00080"|"Please find below Badminton School's registration weblink for your completion:

https://www.badmintonschool.co.uk/admissions/registration-forms/junior-and-senior-boarder

Overseas candidates can choose to take either UKiset or Badminton School's exams. 

UKiset result must be received by the school on or before 30-Dec-2022.
We suggest your child to take the UKiset on or before 23-Dec-2022 if possible. 
Alternatively, your child can choose to sit Badminton School’s entrance examinations on Wednesday 11-Jan-2023**.  She will need to take English and Mathematics along with an online cognitive ability (verbal and non-verbal reasoning) test.

**Test date cannot be changed"
23|2|"Year 10"|"20221031"|"Y"|"20221017"|""|"AA00080"|"Please find below Badminton School's registration weblink for your completion:

https://www.badmintonschool.co.uk/admissions/registration-forms/junior-and-senior-boarder

Overseas candidates can choose to take either UKiset or Badminton School's exams. 

UKiset result must be received by the school on or before 31-Oct-2022.
We suggest your child to take the UKiset on or before 24-Oct-2022 if possible. 
Alternatively, your child can choose to sit Badminton School’s entrance examinations on Wednesday 16-Nov-2022**.  She will need to take English and Mathematics along with an online cognitive ability (verbal and non-verbal reasoning) test.

**Test date cannot be changed"
20|9|"Year 10"|"20211030"|"Y"|"20211002"|""|"AA00029"|""
20|4|"Year 9"|"20211114"|"Y"|"20211001"|""|"AA00007"|""
20|4|"Year 10"|"20211114"|"Y"|"20211008"|""|"AA00007"|""
23|7|"Year 8"|"20221030"|"Y"|"20221007"|""|"AA00080"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to sit the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLSflPjM7IKyg8bEr3q9q-CoLyH1CU4EuWpys6nvR804nvXQSvg/viewform"
20|4|"Year 12"|"20211107"|"Y"|"20211008"|""|"AA00007"|""
20|533|"Year 9"|"20220108"|"Y"|"20211201"|""|"AA00007"|""
20|533|"Year 10"|"20220108"|"Y"|"20211201"|""|"AA00007"|""
20|533|"Year 12"|"20211106"|"Y"|"20211008"|""|"AA00007"|""
20|103|"Year 10"|"20211106"|"Y"|"20211018"|""|"AA00007"|""
20|103|"Year 9"|"20211106"|"Y"|"20211018"|""|"AA00007"|""
20|103|"Year 12"|"20211031"|"Y"|"20211029"|""|"AA00007"|""
20|1|"Year 9"|"20211016"|"Y"|"20211004"|""|"AA00007"|"Y9 Sep2023"
20|532|"Year 7"|"20220115"|"Y"|"20211201"|""|"AA00029"|""
20|11|"Year 10"|"20211107"|"Y"|"20211001"|""|"AA00084"|"Please download the Exam Entry Form to complete and return by email only, to your Consultant-In-Charge with the Reg Form and Fee. Thank you.
For Music Scholarship application, your consultant-in-charge will contact you to advise the procedure."
27|2|"Year 8"|"20251018"|"Y"|"20250930"|""|"AA00007"|""
27|2|"Year 9"|"20251018"|"Y"|"20250930"|""|"AA00146"|""
27|2|"Year 10"|"20251018"|"Y"|"20250930"|""|"AA00146"|""
27|2|"Year 12"|"20251018"|"Y"|"20250930"|""|"AA00146"|""
23|11|"Year 12"|"20221113"|"Y"|"20221001"|""|"AA00080"|"Apart from Registration Form, please kindly make sure you submit the below pages from Academic Application Form to facilitate the application:

Academic Application Form (Page1-4)

For student applying for music scholarship, kindly refer to your audition result.  If you are encouraged to proceed, please complete and submit Music Scholarship Application Form (Page 7) with the above document.

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the relevant form and return by email to your Consultant-In-Charge.  Please note that student is required to fly to the UK for the assessments.

Please find a copy of the Sixth Form Entrance 2022-23 Notes on Academic Assessment for your reference."
33|533|"Year 12"|"20211106"|"Y"|"20211008"|""|"AA00079"|""
23|4|"Year 12"|"20221106"|"Y"|"20221008"|""|"AA00007"|""
23|6|"Year 12"|"20221002"|"Y"|""|""|"AA00007"|""
23|11|"Year 9"|"20221106"|"Y"|"20221001"|""|"AA00080"|"Please download the Exam Entry Form to complete and return by email to your Consultant-In-Charge with the Reg Form and Fee.  Please only pay by bank transfer.

Attached are the scholarship entry forms and guidance notes for pupils applying for Septmeber 2023 entry.  If you are interested in applying  the scholarship/s, please complete the following scholarship form/s and send back to us with the registration form and exam entry form:

1. All-Rounder Scholarship
2. Art Scholarship 
3. Drama Scholarship
4. Design & Technology Scholarship
5. Sports Scholarship
6. Music Scholarship*

* For students applying for music scholarship, please refer to your audition result.  If you are encouraged to proceed, please complete the Music Scholarship Form and return to us."
23|3|"Year 12"|"20221015"|"Y"|"20221013"|""|"AA00080"|""
23|13|"Year 9"|"20221008"|"Y"|"20221006"|""|"AA00080"|"If your son wishes to apply for a music scholarship, please click the below link to complete the online form no later than 31 October 2022:

https://www.warwickschool.org/musicscholarshipapplication"
23|22|"Year 12"|"20221030"|"Y"|"20220930"|""|"AA00080"|"Year 12 candidates should also complete the Sixth Form Application Form by clicking the below link:

https://www.uppingham.co.uk/admissions/sixth-form-application-form-for-2023-entry

The entrance exam will take place on 30 October 2022.  Please do not tick any exam date on the Sixth Form Application Form.  
If the system demands a date is entered, then just enter 7 November."
20|7|"Year 10"|"20211031"|"Y"|""|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to take the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLScTzvCR6hKdip76gXfeqgD3CJHqHtS3wApAnHeIko97gR-UQA/viewform"
20|7|"Year 9"|"20211031"|"Y"|"20211015"|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to sit the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLScKypjTdhf3Ykq27rCqzzgP0yd--_XOzDf-7OYJQE0OQ5_qSA/viewform

** If you are interested in applying scholarships, please complete the Scholarship Application Form before 14th October 2021:

https://docs.google.com/forms/d/e/1FAIpQLSc7NDq5IfiA7tFW-lSHhmt3Ag5pbld65cnt-5Q1a1ZW0RYWvg/viewform

***For more information about the scholarships offered at Headington, please visit below link to the school's Scholarship Booklet:

https://publications.headington.org/scholarships-and-financial-assistance-at-11-and-13/cover/"
23|13|"Year 10"|"20221008"|"Y"|"20221006"|""|"AA00080"|""
23|21|"Year 9"|"20221009"|"Y"|"20221001"|""|"AA00084"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-academic-asia-13plus/

Please also complete the online Year 9 Entrance Assessment Form here:
https://docs.google.com/forms/d/e/1FAIpQLSfFWA9umc9BHkA7pJ7-veuapLB5Gn2MqOkky9Ik7IVCq_1Qfw/viewform

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
20|11|"Year 12"|"20211107"|"Y"|"20211001"|""|"AA00029"|"Please kindly make sure you submit the below pages from Academic Application Form (included in the Reg Form) to facilitate the application:

Academic Application Form (Page1-4)

For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete and submit Music Scholarship Application Form (Page 7) with the above document.

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the relevant form and return by email to your Consultant-In-Charge. Please note that student is required to fly to the UK for the assessments.

Please find a copy of the Sixth Form Entrance 2021-22 Notes on Academic Assessment for your reference."
25|6|"Year 12"|"20231001"|"Y"|"20231001"|""|"AA00007"|""
23|13|"Year 12"|"20221008"|"Y"|"20221006"|""|"AA00080"|"If your son wishes to apply for a music scholarship, please click the below link to complete the online form no later than 31 October 2022:

https://www.warwickschool.org/musicscholarshipapplication"
36|533|"Year 10"|"20230114"|"Y"|"20221124"|""|"AA00079"|""
23|6|"Year 9"|"20221002"|"Y"|""|""|"AA00007"|""
26|11|"Year 10"|"20241110"|"Y"|"20241001"|""|"AA00007"|""
20|532|"Year 8"|"20220115"|"Y"|"20211201"|""|"AA00029"|""
20|2|"Year 10"|"20211029"|"N"|"20211011"|""|"AA00082"|"Please find below Badminton School's registration weblink for your completion:

https://www.badmintonschool.co.uk/admissions/registration-forms/junior-and-senior-boarder

Overseas candidates can choose to take either UKiset or Badminton School's exams. 

UKiset result must be received by the school on or before 29-Oct-2021.
We suggest your child to take the UKiset on or before 25-Oct-2021 if possible.
Alternatively, your child can choose to sit Badminton School’s entrance examinations on Wednesday 10-Nov-2021. She will need to take English and Mathematics along with an online cognitive ability (verbal and non-verbal reasoning) test."
23|7|"Year 9"|"20221030"|"Y"|"20221007"|""|"AA00080"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to sit the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLScB6bEONVStrbWwsuxRibVau-aGTa3egLW_bkFIOhXWQI0LdQ/viewform

* If you are interested in applying scholarships, please complete the Scholarship Application Form before 14 October 2022:

https://docs.google.com/forms/d/e/1FAIpQLSfizoK6N3LkZz8wTJeeT2f4i2QHgr4Cxb8VnE5x1bHhv7_HgQ/viewform

*** For more information about the scholarships offered at Headington, please visit below link to the school's Scholarship Booklet:

https://publications.headington.org/scholarships-and-financial-assistance-at-11-and-13/"
33|533|"Year 9"|"20220108"|"Y"|"20211201"|""|"AA00079"|""
23|532|"Year 7"|"20230115"|"Y"|"20221111"|""|"AA00080"|""
23|384|"Year 12"|"20221114"|"Y"|"20221101"|""|"AA00007"|""
23|532|"Year 4"|"20230204"|"Y"|"20221111"|""|"AA00080"|""
23|9|"Year 12"|"20221106"|"Y"|"20221001"|""|"AA00080"|"Year 12 candidates need to sit Lancing College’s entrance examinations no later than 6 November 2022. 

Applicants will need to take CAT4 and an English Written Task. 

* Please kindly inform your Consultant-In-Charge the date and time your child wishes to sit the tests at our office.  We will make an appointment for you."
20|7|"Year 7"|"20211121"|"Y"|"20211101"|""|"AA00029"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to sit the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLSeAk_f3w-I7jgvilh4J7EOKkMXiR7mVAluCJh4hQmg9SSCydA/viewform

** If you are interested in applying scholarships, please complete the Scholarship Application Form before 5th November 2021:

https://docs.google.com/forms/d/e/1FAIpQLSeaq7IMAlDbosKjCQmTFMik0bL0ae1BJE0nXwaI37boHQcl4A/viewform

***For more information about the scholarships offered at Headington, please visit below link to the school's Scholarship Booklet:

https://publications.headington.org/scholarships-and-financial-assistance-at-11-and-13/cover/"
20|9|"Year 9"|"20211030"|"Y"|"20211002"|""|"AA00029"|""
20|9|"Year 12"|"20211030"|"Y"|"20211002"|""|"AA00029"|"- All Y12 entry applicants are required to submit a handwritten personal statement.  It can be submitted to your Consultant-In-Charge, by 30 October 2021 the latest."
23|7|"Year 10"|"20221023"|"Y"|""|""|"AA00080"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to take the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLScuSlL0f05cK7MHRCc_HUYaqCpQ0okYWz-WRV0fxhdpy7D9JA/viewform"
23|7|"Year 7"|"20221120"|"Y"|"20221104"|""|"AA00080"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to sit the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLSe8z_Mr1gGqmi5qm1dIaj_rZl5rJdhDdxtjltZjuD8mSgefMg/viewform

* If you are interested in applying scholarships, please complete the Scholarship Application Form before 4 November 2022:

https://docs.google.com/forms/d/e/1FAIpQLSdcpCBp_WNiFM9rIXOJYBrsdicmocxGms3lF9pheUTK9zwdEw/viewform

** For more information about the scholarships offered at Headington, please visit below link to the school's Scholarship Booklet:

https://publications.headington.org/scholarships-and-financial-assistance-at-11-and-13/"
23|7|"Year 12"|"20221023"|"Y"|"20221007"|""|"AA00080"|"* To complete the application, you are required to complete the school's online exam form before the registration deadline, in order for your daughter to be included to sit the school's entrance examination. 

Please find below the weblink to the exam form:

https://docs.google.com/forms/d/e/1FAIpQLSdG7HKRaL8JuYjPnrlfvz4xZjD94qleKZUlAQ_3j6-vaHEXxg/viewform

* If you are interested in applying scholarships, please complete the Scholarship Application Form before 14 October 2022:

https://docs.google.com/forms/d/e/1FAIpQLSf4lOUBn7rzzhxDThc30zygsOJA7i7a0YB7NdgISZT9GRZKWQ/viewform

** For more information about the scholarships offered at Headington, please visit below link to the school's Scholarship Booklet:

https://publications.headington.org/scholarships-and-special-awards-16/"
23|532|"Year 5"|"20230204"|"Y"|"20221111"|""|"AA00080"|""
