"school_id"|"financialyear"|"description"|"feetype"|"fee"|"payable"|"startdate"|"enddate"|"lastupdate"|"staffid"|"remarks"
590|"2019-20"|"Year 12"|"Course"|32091|""|""|""|"20200310113910"|"AA00078"|"Y7-13: GBP10,697 per term  Day(4-18) Boarding(13-18)"
319|"2019-20"|"Deposit"|"Deposit"|0|""|""|""|"20190604161626"|"AA00078"|"One term's fees"
402|"2018-19"|"Year 5"|"Course"|19818|""|""|""|"20190608144238"|"AA00078"|"Y3-8: GBP6,606 per term"
402|"2018-19"|"Year 6"|"Course"|19818|""|""|""|"20190608144251"|"AA00078"|"Y3-8: GBP6,606 per term"
428|"2020-21"|"Deposit"|"Deposit"|0|""|""|""|"20200716123038"|"AA00078"|"One term's fees"
61|"2019-20"|"Year 6"|"Course"|25536|"Bishop's Stortford College"|""|""|"20190509111349"|"AA00078"|"Y5-8: GBP8,512 per term"
61|"2019-20"|"Year 7"|"Course"|25536|"Bishop's Stortford College"|""|""|"20190509111356"|"AA00078"|"Y5-8: GBP8,512 per term"
61|"2019-20"|"Year 8"|"Course"|25536|"Bishop's Stortford College"|""|""|"20190509111401"|"AA00078"|"Y5-8: GBP8,512 per term"
71|"2019-20"|"Registration Fee"|"Registration Fee"|250|""|""|""|"20190509142109"|"AA00078"|""
71|"2020-21"|"Registration Fee"|"Registration Fee"|250|""|""|""|"20190509142117"|"AA00078"|""
75|"2020-21"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20190509143930"|"AA00078"|""
75|"2019-20"|"Deposit"|"Deposit"|7250|""|""|""|"20190509143938"|"AA00078"|""
402|"2018-19"|"Year 7"|"Course"|19818|""|""|""|"20190608144301"|"AA00078"|"Y3-8: GBP6,606 per term"
424|"2019-20"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20190608161921"|"AA00078"|""
81|"2019-20"|"Year 3"|"Course"|24840|"Bromsgrove School"|""|""|"20190509151322"|"AA00078"|"Y3-6: GBP8,280 per term"
81|"2019-20"|"Year 4"|"Course"|24840|"Bromsgrove School"|""|""|"20190509151325"|"AA00078"|"Y3-6: GBP8,280 per term"
82|"2020-21"|"Registration Fee"|"Registration Fee"|200|"Brooke House College"|""|""|"20190509154709"|"AA00078"|""
424|"2020-21"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20190608161935"|"AA00078"|""
424|"2019-20"|"Deposit"|"Deposit"|2500|""|""|""|"20190608161947"|"AA00078"|""
214|"2020-21"|"Year 8"|"Course"|32670|""|""|""|"20200514153632"|"AA00078"|"Y7-11: GBP10,890 per term"
424|"2019-20"|"Year 7"|"Course"|28005|""|""|""|"20200317184354"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
424|"2019-20"|"Year 8"|"Course"|28005|""|""|""|"20200317184358"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
424|"2019-20"|"Year 9"|"Course"|28005|""|""|""|"20200317184404"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
87|"2019-20"|"Deposit"|"Deposit"|1000|""|""|""|"20190509160816"|"AA00078"|""
519|"2019-20"|"Year 3"|"Course"|26712|""|""|""|"20200318122126"|"AA00078"|"Y3-8: GBP8,904 per term  Day(3-13) Boarding(7-13)"
519|"2019-20"|"Year 4"|"Course"|26712|""|""|""|"20200318122129"|"AA00078"|"Y3-8: GBP8,904 per term  Day(3-13) Boarding(7-13)"
519|"2019-20"|"Year 5"|"Course"|26712|""|""|""|"20200318122132"|"AA00078"|"Y3-8: GBP8,904 per term  Day(3-13) Boarding(7-13)"
519|"2019-20"|"Year 6"|"Course"|26712|""|""|""|"20200318122135"|"AA00078"|"Y3-8: GBP8,904 per term  Day(3-13) Boarding(7-13)"
519|"2019-20"|"Year 7"|"Course"|26712|""|""|""|"20200318122139"|"AA00078"|"Y3-8: GBP8,904 per term  Day(3-13) Boarding(7-13)"
519|"2019-20"|"Year 8"|"Course"|26712|""|""|""|"20200318122142"|"AA00078"|"Y3-8: GBP8,904 per term  Day(3-13) Boarding(7-13)"
214|"2020-21"|"Year 9"|"Course"|32670|""|""|""|"20200514153638"|"AA00078"|"Y7-11: GBP10,890 per term"
214|"2020-21"|"Year 10"|"Course"|32670|""|""|""|"20200514153643"|"AA00078"|"Y7-11: GBP10,890 per term"
214|"2020-21"|"Deposit"|"Deposit"|14255|""|""|""|"20200514153845"|"AA00078"|"Acceptance deposit GBP1,000 + Additional deposit of up to GBP13,255 = GBP14,255"
68|"2020-21"|"Year 11"|"Course"|31920|""|""|""|"20210119114719"|"AA00078"|"Y9-13: GBP10,640 per term  Day(13-18) Boarding(13-18)"
214|"2020-21"|"Year 11"|"Course"|32670|""|""|""|"20200514153959"|"AA00078"|"Y7-11: GBP10,890 per term"
424|"2019-20"|"Year 10"|"Course"|28005|""|""|""|"20200317184407"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
30022|"2019-20"|"Year 10"|"Course"|42162|""|""|""|"20200318164524"|"AA00078"|"Y7-11: GBP14,054 per term  Day(13-17) Boarding(13-17)"
94|"2019-20"|"Year 12"|"Course"|41850|""|""|""|"20190509170830"|"AA00078"|"Y12-13: GBP13,950 per term"
94|"2019-20"|"Year 13"|"Course"|41850|""|""|""|"20190509170837"|"AA00078"|"Y12-13: GBP13,950 per term"
319|"2019-20"|"Year 9"|"Course"|41175|""|""|""|"20190604162022"|"AA00078"|"Y9-11: GBP13,725 per term"
30022|"2019-20"|"Year 11"|"Course"|42162|""|""|""|"20200318164528"|"AA00078"|"Y7-11: GBP14,054 per term  Day(13-17) Boarding(13-17)"
94|"2019-20"|"Registration Fee"|"Registration Fee"|300|""|""|""|"20190509171549"|"AA00078"|"Tier 4 visa reg fee GBP300; Standard reg fee GBP100"
94|"2020-21"|"Registration Fee"|"Registration Fee"|300|""|""|""|"20190509171557"|"AA00078"|"Tier 4 visa reg fee GBP300; Standard reg fee GBP100"
549|"2020-21"|"Registration Fee"|"Registration Fee"|300|""|""|""|"20190509171823"|"AA00078"|"Tier 4 visa reg fee GBP300; Standard reg fee GBP100"
590|"2019-20"|"Year 13"|"Course"|32091|""|""|""|"20200310113913"|"AA00078"|"Y7-13: GBP10,697 per term  Day(4-18) Boarding(13-18)"
88|"2019-20"|"Year 12"|"Course"|10395|""|""|""|"20200310172418"|"AA00078"|"Y7-13: GBP3,465 per term  Day(11-18) Boarding(11-18)"
328|"2019-20"|"Registration Fee"|"Registration Fee"|120|"Mount St Mary's College"|""|""|"20190515101220"|"AA00078"|""
328|"2020-21"|"Registration Fee"|"Registration Fee"|120|"Mount St Mary's College"|""|""|"20190515101232"|"AA00078"|""
328|"2019-20"|"Deposit"|"Deposit"|0|""|""|""|"20190515101559"|"AA00078"|"Acceptance deposit GBP500, Additional deposit: one term's fees"
328|"2019-20"|"Year 7"|"Course"|23364|""|""|""|"20190515103155"|"AA00078"|"Y7-8: GBP7,788 per term"
328|"2019-20"|"Year 8"|"Course"|23364|""|""|""|"20190515103206"|"AA00078"|"Y7-8: GBP7,788 per term"
88|"2019-20"|"Year 13"|"Course"|10395|""|""|""|"20200310172421"|"AA00078"|"Y7-13: GBP3,465 per term  Day(11-18) Boarding(11-18)"
74|"2019-20"|"Year 7"|"Course"|26415|""|""|""|"20200313143210"|"AA00078"|"Y7-8: GBP8,805 per term  Day(2-13) Boarding(7-13)"
74|"2019-20"|"Year 8"|"Course"|26415|""|""|""|"20200313143213"|"AA00078"|"Y7-8: GBP8,805 per term  Day(2-13) Boarding(7-13)"
94|"2019-20"|"Foundation"|"Course"|33960|""|""|""|"20200313150803"|"AA00078"|"Foundation: GBP11,320 per term  Day(14-21) Boarding(14-21)"
319|"2019-20"|"Year 10"|"Course"|41175|""|""|""|"20190604162029"|"AA00078"|"Y9-11: GBP13,725 per term"
201|"2021-22"|"Year 7"|"Course"|15465|""|""|""|"20210622120716"|"AA00078"|"Y7: GBP5,155 per term"
95|"2019-20"|"Registration Fee"|"Registration Fee"|300|""|""|""|"20190517132156"|"AA00078"|""
319|"2019-20"|"Year 11"|"Course"|41175|""|""|""|"20190604162038"|"AA00078"|"Y9-11: GBP13,725 per term"
402|"2018-19"|"Year 8"|"Course"|19818|""|""|""|"20190608144311"|"AA00078"|"Y3-8: GBP6,606 per term"
139|"2020-21"|"Year 4"|"Course"|22650|""|""|""|"20210114111509"|"AA00078"|"Y3-4: GBP7,550 per term"
570|"2020-21"|"Year 3"|"Course"|22770|""|""|""|"20200801112300"|"AA00078"|"Y3-Y6: Autumn term GBP7,490; Spring & summer term GBP7,640"
570|"2020-21"|"Year 4"|"Course"|22770|""|""|""|"20200801112321"|"AA00078"|"Y3-Y6: Autumn term GBP7,490; Spring & summer term GBP7,640"
399|"2019-20"|"Year 5"|"Course"|24447|""|""|""|"20190719170644"|"AA00078"|"Y5-6: GBP8,149 per term"
399|"2019-20"|"Year 6"|"Course"|24447|""|""|""|"20190719170651"|"AA00078"|"Y5-6: GBP8,149 per term"
631|"2020-21"|"Year 12"|"Course"|29100|""|""|""|"20200520171624"|"AA00078"|"Y12-13: Tuition fee GBP18,500 + Boarding fee GBP10,600 = GBP29,100 ; GBP9,700 per term  Day(3-19) Boarding(11-19)"
631|"2020-21"|"Year 13"|"Course"|29100|""|""|""|"20200520171633"|"AA00078"|"Y12-13: Tuition fee GBP18,500 + Boarding fee GBP10,600 = GBP29,100 ; GBP9,700 per term  Day(3-19) Boarding(11-19)"
82|"2020-21"|"Year 9"|"Course"|35700|""|""|""|"20200529170934"|"AA00078"|"Y7-13: GBP11,900 per term  Day(11-19) Boarding(11-19)"
82|"2020-21"|"Year 10"|"Course"|35700|""|""|""|"20200529170940"|"AA00078"|"Y7-13: GBP11,900 per term  Day(11-19) Boarding(11-19)"
113|"2019-20"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20190726114241"|"AA00078"|""
82|"2020-21"|"Year 11"|"Course"|35700|""|""|""|"20200529170947"|"AA00078"|"Y7-13: GBP11,900 per term  Day(11-19) Boarding(11-19)"
82|"2020-21"|"Year 12"|"Course"|35700|""|""|""|"20200529170955"|"AA00078"|"Y7-13: GBP11,900 per term  Day(11-19) Boarding(11-19)"
321|"2019-20"|"Year 6"|"Course"|24450|""|""|""|"20190808152042"|"AA00078"|"Y4-6: GBP8,150 per term"
676|"2019-20"|"Year 3"|"Course"|36000|""|""|""|"20190808170549"|"AA00078"|"Y3: GBP12,000 per term"
676|"2019-20"|"Year 4"|"Course"|37950|""|""|""|"20190808170604"|"AA00078"|"Y4: GBP12,650 per term"
676|"2019-20"|"Year 5"|"Course"|40500|""|""|""|"20190808170623"|"AA00078"|"Y5-6: GBP13,500 per term"
676|"2019-20"|"Year 6"|"Course"|40500|""|""|""|"20190808170632"|"AA00078"|"Y5-6: GBP13,500 per term"
30006|"2020-21"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20190808173724"|"AA00078"|""
95|"2020-21"|"Registration Fee"|"Registration Fee"|300|""|""|""|"20190517132226"|"AA00078"|""
95|"2019-20"|"Year 10"|"Course"|45270|""|""|""|"20190517132540"|"AA00078"|"A Level/ GCSE/ Foundation: Tuition fee GBP9,995 per term + Accommodation fees GBP3,995 - 5,095 per term = GBP13,990 - 15,090 per term"
95|"2019-20"|"Year 11"|"Course"|45270|""|""|""|"20190517132549"|"AA00078"|"A Level/ GCSE/ Foundation: Tuition fee GBP9,995 per term + Accommodation fees GBP3,995 - 5,095 per term = GBP13,990 - 15,090 per term"
95|"2019-20"|"Year 12"|"Course"|45270|""|""|""|"20190517132555"|"AA00078"|"A Level/ GCSE/ Foundation: Tuition fee GBP9,995 per term + Accommodation fees GBP3,995 - 5,095 per term = GBP13,990 - 15,090 per term"
95|"2019-20"|"Year 13"|"Course"|45270|""|""|""|"20190517132602"|"AA00078"|"A Level/ GCSE/ Foundation: Tuition fee GBP9,995 per term + Accommodation fees GBP3,995 - 5,095 per term = GBP13,990 - 15,090 per term"
95|"2019-20"|"Foundation"|"Course"|45270|""|""|""|"20190517132612"|"AA00078"|"A Level/ GCSE/ Foundation: Tuition fee GBP9,995 per term + Accommodation fees GBP3,995 - 5,095 per term = GBP13,990 - 15,090 per term"
30045|"2019-20"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20190521094403"|"AA00078"|""
30045|"2020-21"|"Registration Fee"|"Registration Fee"|150|""|""|""|"20190521094417"|"AA00078"|""
101|"2020-21"|"Registration Fee"|"Registration Fee"|250|"CSFC Ltd"|""|""|"20190521153846"|"AA00078"|""
532|"2020-21"|"Year 3"|"Course"|26475|""|""|""|"20200514170527"|"AA00078"|"Y3-8: GBP8,825 per term  Day(3-13) Boarding(7-13)"
532|"2020-21"|"Year 4"|"Course"|26475|""|""|""|"20200514170534"|"AA00078"|"Y3-8: GBP8,825 per term  Day(3-13) Boarding(7-13)"
532|"2020-21"|"Year 5"|"Course"|26475|""|""|""|"20200514170543"|"AA00078"|"Y3-8: GBP8,825 per term  Day(3-13) Boarding(7-13)"
30054|"2021-22"|"Year 13"|"Course"|36380|""|""|""|"20210622150324"|"AA00078"|"Y7-13: GBP12,126.66 per term  Day(2-19) Boarding(11-18)"
101|"2019-20"|"Year 12"|"Course"|46450|"Cardiff Sixth Form College"|""|""|"20190521154310"|"AA00078"|"Y12-13: Cluster - GBP46,450 per annum, GBP15,484 per term; Studio - GBP42,700 per annum, GBP14,234 per term"
101|"2019-20"|"Year 13"|"Course"|46450|"Cardiff Sixth Form College"|""|""|"20190521154314"|"AA00078"|"Y12-13: Cluster - GBP46,450 per annum, GBP15,484 per term; Studio - GBP42,700 per annum, GBP14,234 per term"
101|"2019-20"|"Deposit"|"Deposit"|9500|"CSFC Ltd"|""|""|"20190521154328"|"AA00078"|"Acceptance deposit GBP9,500"
592|"2019-20"|"Year 11"|"Course"|33354|""|""|""|"20200310114611"|"AA00078"|"Y9-13: GBP11,118 per term  Day(13-19) Boarding(13-19)"
108|"2019-20"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20190521174122"|"AA00078"|""
108|"2020-21"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20190521174132"|"AA00078"|""
108|"2019-20"|"Deposit"|"Deposit"|1500|""|""|""|"20190521174141"|"AA00078"|""
108|"2019-20"|"Year 4"|"Course"|27330|""|""|""|"20190521174213"|"AA00078"|"Y4-5: GBP9,110 per term"
108|"2019-20"|"Year 5"|"Course"|27330|""|""|""|"20190521174225"|"AA00078"|"Y4-5: GBP9,110 per term"
537|"2019-20"|"Year 11"|"Course"|24927|""|""|""|"20200317134235"|"AA00078"|"Y8-13: GBP8,309 per term  Day(12-18) Boarding(12-18)"
319|"2019-20"|"Year 12"|"Course"|42675|""|""|""|"20200317134556"|"AA00078"|"Y12-13: Sixth form entrants: GBP13,725 + Supplement GBP500 = GBP14,225 per term, GBP42,675 per annum; Current pupil GBP13,725 per term, GBP41,175 per annum  Day(13-18) Boarding(13-18)"
319|"2019-20"|"Year 13"|"Course"|42675|""|""|""|"20200317134559"|"AA00078"|"Y12-13: Sixth form entrants: GBP13,725 + Supplement GBP500 = GBP14,225 per term, GBP42,675 per annum; Current pupil GBP13,725 per term, GBP41,175 per annum  Day(13-18) Boarding(13-18)"
264|"2019-20"|"Registration Fee"|"Registration Fee"|100|"King's School, Bruton"|""|""|"20190521175530"|"AA00078"|""
264|"2020-21"|"Registration Fee"|"Registration Fee"|100|"King's School, Bruton"|""|""|"20190521175540"|"AA00078"|""
507|"2020-21"|"Deposit"|"Deposit"|1000|""|""|""|"20200521112935"|"AA00078"|""
507|"2021-22"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20200521112941"|"AA00078"|""
437|"2019-20"|"Year 4"|"Course"|24750|""|""|""|"20191021153827"|"AA00078"|"Y3-6: GBP8,250 per term"
336|"2019-20"|"Year 12"|"Course"|9000|""|""|""|"20200317142424"|"AA00078"|"Y12-13: GBP3,000 per term  Day(16-19) Boarding(Homestay/Residential)(16-19)"
339|"2020-21"|"Registration Fee"|"Registration Fee"|75|""|""|""|"20191029152259"|"AA00078"|""
100|"2020-21"|"Year 13"|"Course"|38058|""|""|""|"20201020113923"|"AA00078"|"Y9-13: GBP12,686 per term  Day(13-18) Boarding(13-18)  School did not publish standard exam results grids in 2020."
547|"2019-20"|"Year 12"|"Course"|31557|""|""|""|"20200317184137"|"AA00078"|"Y7-13: GBP10,519 per term  Day(0-19) Boarding(11-19)"
82|"2020-21"|"Year 13"|"Course"|35700|""|""|""|"20200529171001"|"AA00078"|"Y7-13: GBP11,900 per term  Day(11-19) Boarding(11-19)"
115|"2019-20"|"Year 5"|"Course"|18159|""|""|""|"20190522155738"|"AA00078"|"Y5-6: GBP6,053 per term"
115|"2019-20"|"Year 6"|"Course"|18159|""|""|""|"20190522155745"|"AA00078"|"Y5-6: GBP6,053 per term"
115|"2019-20"|"Year 7"|"Course"|22401|""|""|""|"20190522155809"|"AA00078"|"Y7-11: GBP7,467 per term"
115|"2019-20"|"Year 8"|"Course"|22401|""|""|""|"20190522155814"|"AA00078"|"Y7-11: GBP7,467 per term"
115|"2019-20"|"Year 9"|"Course"|22401|""|""|""|"20190522155821"|"AA00078"|"Y7-11: GBP7,467 per term"
115|"2019-20"|"Year 10"|"Course"|22401|""|""|""|"20190522155829"|"AA00078"|"Y7-11: GBP7,467 per term"
115|"2019-20"|"Year 11"|"Course"|22401|""|""|""|"20190522155834"|"AA00078"|"Y7-11: GBP7,467 per term"
592|"2019-20"|"Year 12"|"Course"|33354|""|""|""|"20200310114615"|"AA00078"|"Y9-13: GBP11,118 per term  Day(13-19) Boarding(13-19)"
592|"2019-20"|"Year 13"|"Course"|33354|""|""|""|"20200310114619"|"AA00078"|"Y9-13: GBP11,118 per term  Day(13-19) Boarding(13-19)"
424|"2019-20"|"Year 11"|"Course"|28005|""|""|""|"20200317184411"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
337|"2019-20"|"Year 6"|"Course"|26115|""|""|""|"20190604175722"|"AA00078"|"Y6: GBP8,705 per term"
404|"2019-20"|"Registration Fee"|"Registration Fee"|95|""|""|""|"20190608145648"|"AA00078"|""
404|"2019-20"|"Year 7"|"Course"|28485|""|""|""|"20190608145749"|"AA00078"|"Y7-8: GBP9,495 per term"
404|"2019-20"|"Year 8"|"Course"|28485|""|""|""|"20190608145756"|"AA00078"|"Y7-8: GBP9,495 per term"
386|"2019-20"|"Year 3"|"Course"|23073|""|""|""|"20200310115025"|"AA00078"|"Y3-4: GBP7,691 per term"
386|"2019-20"|"Year 4"|"Course"|23073|""|""|""|"20200310115049"|"AA00078"|"Y3-4: GBP7,691 per term"
424|"2019-20"|"Year 12"|"Course"|28005|""|""|""|"20200317184416"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
424|"2019-20"|"Year 13"|"Course"|28005|""|""|""|"20200317184420"|"AA00078"|"Y7-13: GBP9,335 per term  Day(3-18) Boarding(10-18)"
427|"2019-20"|"Year 7"|"Course"|27249|""|""|""|"20200318102108"|"AA00078"|"Y7-13: GBP9,083 per term  Day(3-18) Boarding(11-18)"
532|"2020-21"|"Year 6"|"Course"|26475|""|""|""|"20200514170549"|"AA00078"|"Y3-8: GBP8,825 per term  Day(3-13) Boarding(7-13)"
123|"2020-21"|"Year 8"|"Course"|26124|""|""|""|"20210216160242"|"AA00078"|"Y3-8: GBP8,708 per term  Day(2-13) Boarding(7-13)"
652|"2020-21"|"1 Year GCSE"|"Course"|39990|""|""|""|"20200602111744"|"AA00078"|"1 Year GCSE/ Pre-GCSE/ 2 Year AL: GBP13,330 per term  Day(14-20) Boarding(15-20)"
386|"2019-20"|"Year 5"|"Course"|23715|""|""|""|"20200310115126"|"AA00078"|"Y5-6: GBP7,905 per term"
652|"2020-21"|"Pre-GCSE"|"Course"|39990|""|""|""|"20200602111757"|"AA00078"|"1 Year GCSE/ Pre-GCSE/ 2 Year AL: GBP13,330 per term  Day(14-20) Boarding(15-20)"
456|"2019-20"|"Registration Fee"|"Registration Fee"|75|""|""|""|"20190717115319"|"AA00078"|""
386|"2019-20"|"Year 6"|"Course"|23715|""|""|""|"20200310115139"|"AA00078"|"Y5-6: GBP7,905 per term"
121|"2019-20"|"International Foundation Year"|"Course"|14500|""|""|""|"20200313140503"|"AA00078"|"International Foundation Year: Tuition fee GBP4,834 per term, excluding accommodation, travel or living expenses  Day(16+)"
123|"2019-20"|"Year 3"|"Course"|25611|"Clayesmore School"|""|""|"20200313162131"|"AA00078"|"Y3-8: GBP8,537 per term  Day(2-13) Boarding(7-13)"
123|"2019-20"|"Year 4"|"Course"|25611|"Clayesmore School"|""|""|"20200313162134"|"AA00078"|"Y3-8: GBP8,537 per term  Day(2-13) Boarding(7-13)"
123|"2019-20"|"Year 5"|"Course"|25611|"Clayesmore School"|""|""|"20200313162138"|"AA00078"|"Y3-8: GBP8,537 per term  Day(2-13) Boarding(7-13)"
125|"2019-20"|"Registration Fee"|"Registration Fee"|150|"Clifton College"|""|""|"20190522170141"|"AA00078"|""
125|"2020-21"|"Registration Fee"|"Registration Fee"|150|"Clifton College"|""|""|"20190522170150"|"AA00078"|""
125|"2019-20"|"Deposit"|"Deposit"|11000|"Clifton College"|""|""|"20190522170202"|"AA00078"|""
125|"2019-20"|"Year 9"|"Course"|37140|"Clifton College"|""|""|"20190522171350"|"AA00078"|"Y9-11: GBP12,380 per term"
426|"2020-21"|"Registration Fee"|"Registration Fee"|1000|""|""|""|"20190719111918"|"AA00078"|"Enrolment fee GBP1,000"
123|"2019-20"|"Year 6"|"Course"|25611|"Clayesmore School"|""|""|"20200313162141"|"AA00078"|"Y3-8: GBP8,537 per term  Day(2-13) Boarding(7-13)"
123|"2019-20"|"Year 7"|"Course"|25611|"Clayesmore School"|""|""|"20200313162144"|"AA00078"|"Y3-8: GBP8,537 per term  Day(2-13) Boarding(7-13)"
113|"2020-21"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20190726114249"|"AA00078"|""
125|"2019-20"|"Year 10"|"Course"|37140|"Clifton College"|""|""|"20190522171600"|"AA00078"|"Y9-11: GBP12,380 per term"
125|"2019-20"|"Year 11"|"Course"|37140|"Clifton College"|""|""|"20190522171604"|"AA00078"|"Y9-11: GBP12,380 per term"
123|"2019-20"|"Year 8"|"Course"|25611|"Clayesmore School"|""|""|"20200313162147"|"AA00078"|"Y3-8: GBP8,537 per term  Day(2-13) Boarding(7-13)"
127|"2019-20"|"Registration Fee"|"Registration Fee"|150|"Clifton College"|""|""|"20190522171919"|"AA00078"|""
127|"2020-21"|"Registration Fee"|"Registration Fee"|150|"Clifton College"|""|""|"20190522171928"|"AA00078"|""
113|"2019-20"|"Deposit"|"Deposit"|400|""|""|""|"20190726114255"|"AA00078"|""
127|"2019-20"|"Year 4"|"Course"|24900|"Clifton College"|""|""|"20190522172053"|"AA00078"|"Y4-6: GBP8,300 per term"
74|"2019-20"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20190726163147"|"AA00078"|""
74|"2020-21"|"Registration Fee"|"Registration Fee"|100|""|""|""|"20190726163156"|"AA00078"|""
337|"2019-20"|"Year 7"|"Course"|28545|""|""|""|"20190604175753"|"AA00078"|"Y7-8: GBP9,515 per term"
337|"2019-20"|"Year 8"|"Course"|28545|""|""|""|"20190604175759"|"AA00078"|"Y7-8: GBP9,515 per term"
427|"2019-20"|"Year 8"|"Course"|27249|""|""|""|"20200318102112"|"AA00078"|"Y7-13: GBP9,083 per term  Day(3-18) Boarding(11-18)"
386|"2019-20"|"Year 7"|"Course"|25323|""|""|""|"20200310115301"|"AA00078"|"Y7-8: GBP8,441 per term  Day(3-13) Boarding(6-13)"
127|"2019-20"|"Year 5"|"Course"|24900|"Clifton College"|""|""|"20190522172153"|"AA00078"|"Y4-6: GBP8,300 per term"
138|"2018-19"|"Year 9"|"Course"|10860|""|""|""|"20190523165505"|"AA00078"|"Y7-13: GBP3,620 per term"
127|"2019-20"|"Year 6"|"Course"|24900|"Clifton College"|""|""|"20190522172157"|"AA00078"|"Y4-6: GBP8,300 per term"
427|"2019-20"|"Year 9"|"Course"|27249|""|""|""|"20200318102117"|"AA00078"|"Y7-13: GBP9,083 per term  Day(3-18) Boarding(11-18)"
427|"2019-20"|"Year 10"|"Course"|27249|""|""|""|"20200318102121"|"AA00078"|"Y7-13: GBP9,083 per term  Day(3-18) Boarding(11-18)"
127|"2019-20"|"Deposit"|"Deposit"|0|"Clifton College"|""|""|"20190522172228"|"AA00078"|"One term's fees"
428|"2020-21"|"Registration Fee"|"Registration Fee"|200|""|""|""|"20190608162743"|"AA00078"|""
468|"2019-20"|"Registration Fee"|"Registration Fee"|75|"St Peter’s School"|""|""|"20190523110125"|"AA00078"|""
468|"2020-21"|"Registration Fee"|"Registration Fee"|75|"St Peter’s School"|""|""|"20190523110142"|"AA00078"|""
428|"2019-20"|"Deposit"|"Deposit"|0|""|""|""|"20190608162755"|"AA00078"|"One term's fees"
456|"2019-20"|"Deposit"|"Deposit"|3000|""|""|""|"20190717115330"|"AA00078"|""
456|"2020-21"|"Registration Fee"|"Registration Fee"|75|""|""|""|"20190717115342"|"AA00078"|""
595|"2019-20"|"Year 9"|"Course"|33510|""|""|""|"20200310115618"|"AA00078"|"Y9-13: GBP11,170 per term  Day(11-18) Boarding(11-18)"
426|"2019-20"|"Registration Fee"|"Registration Fee"|1000|""|""|""|"20190719111944"|"AA00078"|"Enrolment fee GBP1,000"
426|"2019-20"|"Year 9"|"Course"|30198|""|""|""|"20190719112613"|"AA00078"|"Y9-13: On-campus residence- Term 1 GBP8,330, Term 2 GBP9,330, Term 3 GBP9,330; Home stay- Term 1 GBP9,066, Term 2 GBP10,066, Term 3 GBP10,066"
408|"2019-20"|"Year 7"|"Course"|25920|""|""|""|"20190719180110"|"AA00078"|"Y7-8: GBP8,640 per term"
408|"2019-20"|"Year 8"|"Course"|25920|""|""|""|"20190719180116"|"AA00078"|"Y7-8: GBP8,640 per term"
408|"2019-20"|"Year 9"|"Course"|33585|""|""|""|"20190719180145"|"AA00078"|"Y9-13: GBP11,195 per term"
595|"2019-20"|"Year 10"|"Course"|33510|""|""|""|"20200310115622"|"AA00078"|"Y9-13: GBP11,170 per term  Day(11-18) Boarding(11-18)"
135|"2019-20"|"Year 7"|"Course"|11806|""|""|""|"20190523152031"|"AA00078"|"Y7-13: Heversham - Term 1 GBP4,723 + Term 2 GBP4,132 + Term 3 GBP2,951 = GBP11,806 per annum"
135|"2019-20"|"Year 8"|"Course"|11806|""|""|""|"20190523152036"|"AA00078"|"Y7-13: Heversham - Term 1 GBP4,723 + Term 2 GBP4,132 + Term 3 GBP2,951 = GBP11,806 per annum"
135|"2019-20"|"Year 9"|"Course"|11806|""|""|""|"20190523152041"|"AA00078"|"Y7-13: Heversham - Term 1 GBP4,723 + Term 2 GBP4,132 + Term 3 GBP2,951 = GBP11,806 per annum"
135|"2019-20"|"Year 10"|"Course"|11806|""|""|""|"20190523152045"|"AA00078"|"Y7-13: Heversham - Term 1 GBP4,723 + Term 2 GBP4,132 + Term 3 GBP2,951 = GBP11,806 per annum"
135|"2019-20"|"Year 11"|"Course"|11806|""|""|""|"20190523152049"|"AA00078"|"Y7-13: Heversham - Term 1 GBP4,723 + Term 2 GBP4,132 + Term 3 GBP2,951 = GBP11,806 per annum"
427|"2019-20"|"Year 11"|"Course"|27249|""|""|""|"20200318102124"|"AA00078"|"Y7-13: GBP9,083 per term  Day(3-18) Boarding(11-18)"
427|"2019-20"|"Year 12"|"Course"|27249|""|""|""|"20200318102128"|"AA00078"|"Y7-13: GBP9,083 per term  Day(3-18) Boarding(11-18)"
