"expo_id"|"school_id"|"lastupdate"|"staffid"|"remarks"|"eventremarks"|"regfee"|"payableto"
12|380|"20181025122210"|""|"If you are Offered a place without further testing:

•Your consultant-in-charge will send you the offer document once available.
•Please download the school Registration Form from the link below.
•Complete the form and email to your consultant-in-charge with the acceptance document you will soon receive before the Acceptance Deadline stated on the offer letter.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form.

If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
12|413|"20181025122250"|""|"If you are Invited for Interview before proceed further:

•Your consultant-in-charge will contact you very soon to make the arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the interview day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
12|423|"20181025122356"|""|"If you are Offered a place without further testing:

•Your consultant-in-charge will send you the offer document once available.
•Please download the school Registration Form from the link below.
•Complete the form and email to your consultant-in-charge with the acceptance document you will soon receive before the Acceptance Deadline stated on the offer letter.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
24|576|"20230207085558"|"AA00079"|""|""|"800"|""
23|323|"20210923163217"|"AA00079"|""|""|"700"|""
23|211|"20210923163230"|"AA00079"|""|""|"700"|""
24|475|"20230120123427"|"AA00079"|""|""|"800"|""
12|549|"20181025122547"|""|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
15|302|"20191024160703"|"AA00083"|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Application to Loughborough Grammar School is made through the school’s online Registration Form below:
https://lsf.org/grammar/boarding/apply-for-boarding/
•After completed the online form, please kindly inform your Consultant-In-Charge so that s/he can follow up with the application for you.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form.




If you are Invited for Interview before proceed further:

•Your consultant-in-charge will contact you very soon to make the arrangement.
•Application to Loughborough Grammar School is made through the school’s online Registration Form below:
https://lsf.org/grammar/boarding/apply-for-boarding/
•After completed the online form, please kindly inform your Consultant-In-Charge so that s/he can follow up with the application for you.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
12|508|"20181025123712"|""|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
20|344|"20201015111352"|"AA00079"|""|""|"500"|""
20|483|"20201015111412"|"AA00079"|""|""|"500"|""
22|258|"20210615181725"|"AA00079"|""|""|"700"|""
22|278|"20210622170451"|"AA00079"|""|""|"700"|""
22|323|"20210615181738"|"AA00079"|""|""|"700"|""
12|524|"20181025124630"|""|"If you are Offered a place without further testing:

•Your consultant-in-charge will send you the offer document once available.
•Please download the school Registration Form from the link below.
•Complete the form and email to your consultant-in-charge with the acceptance document you will soon receive before the Acceptance Deadline stated on the offer letter.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form.

If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|"Share Booth with Taunton School International"|"500"|""
15|36|"20190706122417"|"AA00079"|""|""|"500"|""
12|687|"20181025124849"|""|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
13|687|"20181025124948"|""|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
12|593|"20181025125111"|""|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please complete the school online Registration Form ASAP via the below link:
http://www.worthschool.org.uk/registration.php
•Please inform your consultant-in-charge after completion of the online registration.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
12|471|"20181025125608"|""|"If you are Offered a place without further testing:

•Your consultant-in-charge will send you the offer document once available.
•Please complete the school online Registration Form ASAP via the below link:
https://www.standrewsprep.co.uk/admissions/fees-and-registration/online-registration-form/
•Please inform your consultant-in-charge after completion of the online registration.
•Complete and return to your consultant-in-charge the acceptance document you will soon receive before the Acceptance Deadline stated on the offer letter.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|"Share Booth with Eastbourne college"|"500"|""
15|472|"20190706122636"|"AA00079"|""|""|"500"|""
12|30015|"20181025155038"|""|"If you are Encouraged to Take Exam:

•Your consultant-in-charge will contact you very soon to make the exam arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the exam day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form.

If you are Invited for Interview before proceed further:

•Your consultant-in-charge will contact you very soon to make the arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the interview day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
23|472|"20210923163252"|"AA00079"|""|""|"700"|""
24|30187|"20230207085610"|"AA00079"|""|""|"1800"|""
24|30168|"20230207085822"|"AA00079"|""|""|"1800"|""
24|30162|"20230207085622"|"AA00079"|""|""|"800"|""
24|508|"20230120123448"|"AA00079"|""|""|"800"|""
24|524|"20230120123456"|"AA00079"|""|""|"800"|""
24|30188|"20230207085634"|"AA00079"|""|""|"1800"|""
24|570|"20230120123524"|"AA00079"|""|""|"800"|""
15|41|"20191023200852"|""|"If you are Offered a place without further testing:

•Your consultant-in-charge will send you the offer document once available.
•Please download the school Registration Form from the link below.
•Complete the form and email to your consultant-in-charge with the acceptance document you will soon receive before the Acceptance Deadline stated on the offer letter.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form.


If you are Invited for Interview before proceed further:

•Your consultant-in-charge will contact you very soon to make the arrangement.
•Please download the school Registration Form from the link below.
•Complete the school Registration Form and return to your consultant-in-charge on the interview day.
•Since you have already paid HK$500 registration fee at the Expo, you are NOT required to pay the registration fee mentioned in the form."|""|"500"|""
15|278|"20190706123602"|"AA00079"|""|""|"500"|""
15|133|"20190706124019"|"AA00079"|""|""|"500"|""
20|508|"20201015111421"|"AA00079"|""|""|"500"|""
21|150|"20201219104641"|"AA00079"|""|""|"500"|""
20|504|"20201020171103"|"AA00079"|""|""|"500"|""
20|524|"20201015111439"|"AA00079"|""|""|"500"|""
21|389|"20201228154104"|"AA00079"|""|""|"500"|""
20|522|"20201015111449"|"AA00079"|""|""|"500"|""
21|192|"20201219104652"|"AA00079"|""|""|"500"|""
21|480|"20201219104953"|"AA00079"|""|""|"500"|""
21|518|"20201219105026"|"AA00079"|""|""|"500"|""
21|494|"20201228154157"|"AA00079"|""|""|"500"|""
23|101|"20210922164348"|"AA00079"|""|""|"700"|""
22|40|"20210615181515"|"AA00079"|""|""|"700"|""
22|211|"20210615181749"|"AA00079"|""|""|"700"|""
22|41|"20210615181527"|"AA00079"|""|""|"700"|""
23|50|"20210922164300"|"AA00079"|""|""|"700"|""
22|58|"20210615181538"|"AA00079"|""|""|"700"|""
25|373|"20230611144510"|"AA00079"|""|""|"800"|""
22|76|"20210615181549"|"AA00079"|""|""|"700"|""
24|30191|"20230207085748"|"AA00079"|""|""|"1800"|""
24|36|"20230120123214"|"AA00079"|""|""|"800"|""
24|30160|"20230203092334"|"AA00079"|""|""|"1800"|""
24|40|"20230120123221"|"AA00079"|""|""|"800"|""
24|101|"20230120123232"|"AA00079"|""|""|"800"|""
24|200|"20230120123245"|"AA00079"|""|""|"800"|""
24|30165|"20230207085503"|"AA00079"|""|""|"1800"|""
24|274|"20230120123303"|"AA00079"|""|""|"800"|""
24|313|"20230120123316"|"AA00079"|""|""|"800"|""
24|30166|"20230207085513"|"AA00079"|""|""|"1800"|""
24|409|"20230120123329"|"AA00079"|""|""|"800"|""
23|36|"20210928112032"|"AA00079"|"Day/Boarding application policy:

Post interview we will select those students we wish to take to the next stage. Selected applicants will then need to register with us online( fee waivered as above) and then move to sit our school assessments, reference and school report to be included.
All spaces will be boarding."|""|"700"|""
22|545|"20210615181803"|"AA00079"|""|""|"700"|""
23|110|"20210922164411"|"AA00079"|""|""|"700"|""
22|423|"20210615181813"|"AA00079"|""|""|"700"|""
23|58|"20211005163653"|"AA00079"|"I have completed the Online Vacancies Form.  In summary, for 2022 entry we have spaces in Year 12 for boys and girls.  For Year 9 boys and girls, the registration deadline is Monday 8th November.  Currently there are no spaces for Year 10 boys but we can add interested students to our Continued Interest List in case a space becomes available.  Year 10 is not an entry point for girls."|""|"700"|""
22|480|"20210615181829"|"AA00079"|""|""|"700"|""
23|655|"20210922164426"|"AA00079"|""|""|"700"|""
22|492|"20210615181840"|"AA00079"|""|""|"700"|""
22|455|"20210615181849"|"AA00079"|""|""|"700"|""
24|412|"20230120123349"|"AA00079"|""|""|"800"|""
22|524|"20210615181902"|"AA00079"|""|""|"700"|""
23|20|"20211006152129"|"AA00079"|"Day/Boarding application policy

Day applications:
Main entry points are Year 3, Year 7, Year 9 and Year 12.  We may occasionally have places 
 in other year groups, please contact us to confirm availability before applying.

Boarding applications:
Boarding at Freemen's is available from Year 9.  Main entry points are Year 9 and Year 12.  We do occasionally have places available in Year 10, please contact us to check availability beore applying.

Entrance assessments for entry to all year groups will comprise written examinations in Mathematics, English and Non-Verbal Reasoning, an individual interview and a report from the pupil's current school. 

Candidates applying for entry to the Sixth Form (16+) who are taking 8 or more I/GCSEs will not need to sit further entrance examinations.  Please note that we require English as a First Language at GCSE for entry to the Sixth Form.  Candidates who are taking English as a Second Language at GCSE will be required to sit a written English examination to demonstrate their command of the English language."|""|"700"|""
23|197|"20210922164500"|"AA00079"|""|""|"700"|""
24|30186|"20230207085529"|"AA00079"|""|""|"1800"|""
22|687|"20210615181919"|"AA00079"|""|""|"700"|""
23|274|"20210922164517"|"AA00079"|""|""|"700"|""
24|419|"20230120123403"|"AA00079"|""|""|"800"|""
23|544|"20210922164532"|"AA00079"|""|""|"700"|""
24|30167|"20230207085807"|"AA00079"|""|""|"1800"|""
23|413|"20210922164555"|"AA00079"|""|""|"700"|""
24|68|"20230207085546"|"AA00079"|""|""|"800"|""
23|549|"20210922164610"|"AA00079"|""|""|"700"|""
24|423|"20230120123414"|"AA00079"|""|""|"800"|""
23|524|"20210922164627"|"AA00079"|""|""|"700"|""
25|41|"20230523165103"|"AA00079"|""|""|"800"|""
23|687|"20210922164648"|"AA00079"|""|""|"700"|""
29|125|"20241214112819"|"AA00082"|""|""|""|""
26|40|"20240130170026"|"AA00098"|""|""|"800"|""
25|30203|"20231031100757"|"AA00007"|"Meeting with school on 23 Oct 2023: 
- met 22 families at expo
- school has a programme called Aspire: for 6th form, the school hires ex pupils. help 6th form develop career and work exp opportunity. (just like a mentor) 
- new dance studio
- dining hall extended
- green roof
- developing fashion design opportunity"|""|"800"|""
25|30160|"20231012131903"|"AA00007"|""|""|"1800"|""
28|30184|"20250208104237"|"AA00098"|""|""|"2800"|""
25|17|"20231012131918"|"AA00007"|""|""|"0"|""
26|62|"20240130170109"|"AA00098"|""|""|"800"|""
25|30201|"20231012131926"|"AA00007"|""|""|"800"|""
28|3|"20250314113720"|"AA00098"|""|"Join Online, Original registration fee to be paid via online registration link"|"2500"|""
25|544|"20231012131938"|"AA00007"|""|""|"800"|""
26|85|"20240130170127"|"AA00098"|""|""|"800"|""
25|430|"20231012131946"|"AA00007"|""|""|"800"|""
28|7|"20250208104328"|"AA00098"|""|"Join Online, Original registration fee to be paid via online registration link"|"0"|""
25|593|"20231012132000"|"AA00007"|""|""|"800"|""
26|101|"20240130170144"|"AA00098"|""|""|"800"|""
25|30161|"20231014153647"|"AA00098"|""|""|"1800"|""
24|30169|"20230207085835"|"AA00079"|""|""|"1800"|""
28|599|"20250214123057"|"AA00098"|""|"Government school"|"0"|""
24|30170|"20230207085848"|"AA00079"|""|""|"1800"|""
24|30171|"20230207085900"|"AA00079"|""|""|"1800"|""
25|472|"20230523165121"|"AA00079"|""|""|"800"|""
24|30172|"20230207085917"|"AA00079"|""|""|"1800"|""
24|30173|"20230207085928"|"AA00079"|""|""|"1800"|""
25|30010|"20230611144533"|"AA00079"|""|""|"800"|""
24|30174|"20230207085939"|"AA00079"|""|""|"1800"|""
24|30175|"20230207085954"|"AA00079"|""|""|"1800"|""
28|28|"20250208103753"|"AA00098"|""|""|"500"|""
24|30176|"20230207090016"|"AA00079"|""|""|"1800"|""
24|30177|"20230207090027"|"AA00079"|""|""|"1800"|""
25|30165|"20231014153726"|"AA00098"|""|""|"1800"|""
24|30178|"20230207090037"|"AA00079"|""|""|"1800"|""
24|30179|"20230207090050"|"AA00079"|""|""|"1800"|""
25|101|"20230523165144"|"AA00079"|""|""|"800"|""
24|30180|"20230207090102"|"AA00079"|""|""|"1800"|""
28|36|"20250208103803"|"AA00098"|""|""|"500"|""
24|30181|"20230207090112"|"AA00079"|""|""|"1800"|""
25|655|"20230523165155"|"AA00079"|""|""|"800"|""
24|30182|"20230207090124"|"AA00079"|""|""|"1800"|""
24|30183|"20230207090135"|"AA00079"|""|""|"1800"|""
25|30186|"20231014153812"|"AA00098"|""|""|"1800"|""
24|30184|"20230207090145"|"AA00079"|""|""|"1800"|""
26|124|"20240130170217"|"AA00098"|""|""|"800"|""
24|30185|"20230207090154"|"AA00079"|""|""|"1800"|""
28|38|"20250208103807"|"AA00098"|""|""|"500"|""
24|522|"20230207090349"|"AA00079"|""|""|"800"|""
25|274|"20230523165259"|"AA00079"|""|""|"800"|""
25|30187|"20231014153835"|"AA00098"|""|""|"1800"|""
25|313|"20230523165315"|"AA00079"|""|""|"800"|""
26|30162|"20240202122433"|"AA00098"|""|""|"800"|""
25|337|"20230523165331"|"AA00079"|""|""|"800"|""
25|545|"20231016175945"|"AA00098"|""|""|"800"|""
25|344|"20230523165400"|"AA00079"|""|""|"800"|""
26|257|"20240130170246"|"AA00098"|""|""|"800"|""
25|367|"20230523165412"|"AA00079"|""|""|"800"|""
25|389|"20230523165449"|"AA00079"|""|""|"800"|""
25|413|"20230523165504"|"AA00079"|""|""|"800"|""
25|423|"20230523165516"|"AA00079"|""|""|"800"|""
25|483|"20230523165533"|"AA00079"|""|""|"800"|""
25|549|"20230523165548"|"AA00079"|""|""|"800"|""
25|508|"20230523165622"|"AA00079"|""|""|"800"|""
25|524|"20230523165717"|"AA00079"|""|""|"800"|""
25|687|"20230523165729"|"AA00079"|""|""|"800"|""
26|258|"20240130170400"|"AA00098"|""|""|"800"|""
28|40|"20250208103812"|"AA00098"|""|""|"500"|""
26|259|"20240130170418"|"AA00098"|""|""|"800"|""
26|30159|"20240218131929"|"AA00098"|""|""|"0"|""
26|271|"20240130170442"|"AA00098"|""|""|"800"|""
28|44|"20250208103815"|"AA00098"|""|""|"500"|""
26|351|"20240130170459"|"AA00098"|""|""|"800"|""
28|50|"20250208103820"|"AA00098"|""|""|"500"|""
26|362|"20240130170531"|"AA00098"|""|""|"800"|""
26|576|"20240202123218"|"AA00098"|""|""|"800"|""
26|380|"20240130170552"|"AA00098"|""|""|"800"|""
28|62|"20250208103823"|"AA00098"|""|""|"500"|""
26|409|"20240130170611"|"AA00098"|""|""|"800"|""
26|68|"20240202123317"|"AA00098"|""|""|"800"|""
26|455|"20240130170627"|"AA00098"|""|""|"800"|""
28|68|"20250208103829"|"AA00098"|""|""|"500"|""
26|460|"20240130170648"|"AA00098"|""|""|"800"|""
26|98|"20240202123333"|"AA00098"|""|""|"800"|""
26|631|"20240130170702"|"AA00098"|""|""|"800"|""
28|576|"20250208103833"|"AA00098"|""|""|"500"|""
26|511|"20240130170718"|"AA00098"|""|""|"800"|""
28|98|"20250208103845"|"AA00098"|""|""|"500"|""
26|518|"20240130170733"|"AA00098"|""|""|"800"|""
28|101|"20250208103848"|"AA00098"|""|""|"500"|""
26|552|"20240130170754"|"AA00098"|""|""|"800"|""
28|30162|"20250208103852"|"AA00098"|""|""|"500"|""
26|570|"20240130170805"|"AA00098"|""|""|"800"|""
28|115|"20250208103856"|"AA00098"|""|""|"500"|""
26|577|"20240130170820"|"AA00098"|""|""|"800"|""
28|655|"20250208103905"|"AA00098"|""|""|"500"|""
26|607|"20240130170845"|"AA00098"|""|""|"800"|""
28|130|"20250208103917"|"AA00098"|""|""|"500"|""
26|30160|"20240130170905"|"AA00098"|""|""|"2800"|""
28|136|"20250208103921"|"AA00098"|""|""|"500"|""
26|30161|"20240130170915"|"AA00098"|""|""|"2800"|""
28|30198|"20250208103925"|"AA00098"|""|""|"500"|""
26|30165|"20240130170935"|"AA00098"|""|""|"2800"|""
28|192|"20250208103934"|"AA00098"|""|""|"500"|""
28|30163|"20250208103940"|"AA00098"|""|""|"500"|""
28|30056|"20250208103950"|"AA00098"|""|""|"500"|""
28|259|"20250208103954"|"AA00098"|""|""|"500"|""
28|304|"20250208103958"|"AA00098"|""|""|"500"|""
28|351|"20250208104002"|"AA00098"|""|""|"500"|""
28|367|"20250208104005"|"AA00098"|""|""|"500"|""
28|409|"20250208104111"|"AA00098"|""|""|"500"|""
28|631|"20250208104116"|"AA00098"|""|""|"500"|""
28|518|"20250208104120"|"AA00098"|""|""|"500"|""
28|30043|"20250208104123"|"AA00098"|""|""|"500"|""
28|30164|"20250208104127"|"AA00098"|""|""|"500"|""
28|13|"20250208104132"|"AA00098"|""|""|"500"|""
28|577|"20250208104136"|"AA00098"|""|""|"500"|""
28|30160|"20250208104212"|"AA00098"|""|""|"2800"|""
28|30161|"20250208104217"|"AA00098"|""|""|"2800"|""
28|30165|"20250208104220"|"AA00098"|""|""|"2800"|""
28|30186|"20250208104224"|"AA00098"|""|""|"2800"|""
27|36|"20241014190034"|"AA00098"|""|""|"800"|""
27|40|"20241014190041"|"AA00098"|""|""|"800"|""
27|472|"20241014190045"|"AA00098"|""|""|"800"|""
27|50|"20241014190049"|"AA00098"|""|""|"800"|""
27|76|"20241014190051"|"AA00098"|""|""|"800"|""
27|85|"20241014190055"|"AA00098"|""|""|"800"|""
27|101|"20241014190059"|"AA00098"|""|""|"800"|""
27|113|"20241014190105"|"AA00098"|""|""|"800"|""
27|655|"20241014190111"|"AA00098"|""|""|"800"|""
27|30201|"20241014190118"|"AA00098"|""|""|"800"|""
27|17|"20241014190148"|"AA00098"|""|""|"0"|""
27|136|"20241014190153"|"AA00098"|""|"Reg link for AA- https://www.dauntseys.org/contact-us/register/online-registration-form-academic-asia"|"800"|""
27|159|"20241014190159"|"AA00098"|""|""|"800"|""
27|30203|"20241014190203"|"AA00098"|""|""|"800"|""
27|250|"20241014190208"|"AA00098"|""|""|"0"|""
27|257|"20241014190212"|"AA00098"|""|""|"800"|""
27|261|"20241014190220"|"AA00098"|""|""|"800"|""
27|274|"20241014190223"|"AA00098"|""|""|"800"|""
27|304|"20241014190228"|"AA00098"|""|""|"800"|""
27|493|"20241014190231"|"AA00098"|""|""|"800"|""
27|373|"20241014190235"|"AA00098"|""|""|"800"|""
27|380|"20241014190238"|"AA00098"|""|""|"800"|""
27|389|"20241014190242"|"AA00098"|""|""|"800"|""
27|10|"20241014190246"|"AA00098"|""|""|"800"|""
27|409|"20241014190249"|"AA00098"|""|""|"800"|""
27|544|"20241014190253"|"AA00098"|""|""|"800"|""
27|545|"20241014190256"|"AA00098"|""|""|"800"|""
27|413|"20241014190300"|"AA00098"|""|""|"800"|""
27|423|"20241014190304"|"AA00098"|""|""|"800"|""
27|430|"20241014190307"|"AA00098"|""|""|"800"|""
27|18|"20241014190311"|"AA00098"|"Sherborne School Group"|""|"800"|""
27|438|"20241014190315"|"AA00098"|""|""|"800"|""
27|441|"20241014190318"|"AA00098"|""|""|"800"|""
27|508|"20241014190321"|"AA00098"|""|""|"800"|""
27|524|"20241014190326"|"AA00098"|""|""|"800"|""
27|30035|"20241014190329"|"AA00098"|""|""|"800"|""
27|687|"20241014190333"|"AA00098"|""|""|"800"|""
27|593|"20241014190337"|"AA00098"|""|""|"800"|""
27|30160|"20241014190420"|"AA00098"|""|""|"2800"|""
27|30161|"20241014190429"|"AA00098"|""|""|"2800"|""
27|30176|"20241014190439"|"AA00098"|""|""|"2800"|""
30|2|"20250531150710"|"AA00007"|""|""|""|""
30|1|"20250602113831"|"AA00133"|""|""|""|""
30|36|"20250602113907"|"AA00133"|""|""|""|""
30|50|"20250602113922"|"AA00133"|""|""|""|""
30|60|"20250602113936"|"AA00133"|""|""|""|""
30|21|"20250602113953"|"AA00133"|""|""|""|""
30|101|"20250602114047"|"AA00133"|""|""|""|""
30|130|"20250602114104"|"AA00133"|""|""|""|""
30|154|"20250602114113"|"AA00133"|""|""|""|""
30|304|"20250602114135"|"AA00133"|""|""|""|""
30|418|"20250602114204"|"AA00133"|""|""|""|""
30|11|"20250602114247"|"AA00133"|""|""|""|""
30|454|"20250602114305"|"AA00133"|""|""|""|""
30|508|"20250602114321"|"AA00133"|""|""|""|""
30|533|"20250602114347"|"AA00133"|""|""|""|""
30|22|"20250602114359"|"AA00133"|""|""|""|""
30|13|"20250602114413"|"AA00133"|""|""|""|""
30|438|"20250602114516"|"AA00133"|""|""|""|""
30|676|"20250602115057"|"AA00133"|""|""|""|""
30|9|"20250603213323"|""|""|""|""|""
30|103|"20250603213651"|""|""|""|""|""
30|687|"20250603213938"|""|""|""|""|""
30|500|"20250603214353"|""|""|""|""|""
30|10|"20250605155911"|"AA00133"|""|""|""|""
30|611|"20250607121801"|"AA00007"|"students need to go on the link 5-10 min early to read the an article before interview"|""|""|""
30|7|"20250613202416"|"AA00007"|""|""|""|""
