"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
173|"ACCOMMODATION"|"* Twenty-five boarding houses, including College (for King’s Scholars). 
* Single study bedsits for all from day one
* Sanctions imposed for messy rooms range from laundry duty to black-bagging, where boys’ possessions get stuffed in a bin bag and the culprit must pay a fine to get them back. 
* Houses are known by the names of the housemasters in charge"|"N"|"20150601174325"|"AA00006"
598|"SCHOOL"|"* Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils"|"N"|"20150604115144"|"AA00006"
598|"SCHOOL"|"* Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50"|"N"|"20150604120139"|"AA00006"
598|"ACCOMMODATION"|"* two new boarding houses on site"|"N"|"20150604114649"|"AA00006"
598|"SCHOOL"|"* 1896
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics."|"N"|"20150604122255"|"AA00006"
598|"SCHOOL"|"* 1896
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented."|"N"|"20150604122637"|"AA00006"
598|"SCHOOL"|"* 1896
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented.
* 29 gaining Oxbridge offers for 2015 – best for four years – as well as two early decision places from Ivy League colleges Harvard and Dartmouth


GSG View

A classy, focused school, true to high-minded educational objectives of pioneering founder. Knows what it’s about and makes year in, year out results look easy. Appreciative parents accept school for what it is and don’t expect much in the way of radical change – except, that is, at Christmas, when the Fairies come to call. ‘Encourages girls to dream big and shows them what is possible,’ says one. ‘We’d do it again in a heartbeat.’"|"N"|"20150604122813"|"AA00006"
617|"ACCOMMODATION"|"* weekly or full, 11-day boarding basis. This unique 11-day model means children come to school on a sunday night/monday morning, have a normal school week, stay in for a busy weekend, then return home the following friday. Parents can visit on wednesdays and saturdays and join their son or daughter in church on sunday morning if they wish."|"N"|"20150611112113"|"AA00006"
131|"SCHOOL"|"* 1870/26acres
* Good number of forces children and between 10 and 15 per cent international (mainly Spanish and Russian with a few Chinese and Thai) although head insists on fluent English and no EAL on offer (‘they have to be able to survive in the boarding environment’).
* Twenty to 25 per cent each to Eton, Radley and Harrow. Smaller numbers to Winchester, Marlborough and Wellington, plus Sherborne, Stowe, St Edwards and Malvern for less starry academic achievers. No fall-out to day schools. Huge focus on ‘negotiating’ places with destination schools with evidence of heart and soul going into making sure boys land in the best places. 
* ‘A good handful’ of scholarships most years, most notably in art and music.
* 15 metre indoor pool, six all weather tennis courts, a nine-hole golf course, 
*  Skyping home is allowed, although a handwritten letter once a week is compulsory.
* Parents and boys also firmly supportive of full boarding ethos 
* Each subject teacher reports to head on every boy on a weekly basis, resulting in a score out of ten read out in Friday’s assembly
* school not equipped to deal with serious SEN, but can provide support
* Facilities for sport include large playing fields, a golf course, all-weather tennis

courts, an indoor swimming pool and a squash court.

GSG View

Unsurprisingly top notch pastoral care with parents reporting that school ‘celebrates high spirits’ and ‘really understands each boy’s potential and how to get him to reach it,’ with more than one parent telling us their son had been ‘turned around.’ Very impressive, albeit informal, daily staff meeting where issues or concerns are raised (from which boys need to be reminded to wear their spectacles to who is struggling with the pressure of scholarship exams) leads to holistic care for every pupil. Boys know they can confide in whomever they wish, whether it’s their tutor or junior matrons (usually gap year girls). Parents report boys returning to school ‘without a backward glance’ – and our guides themselves encapsulated the spirit of the school by telling us that the only kind of boy they could imagine not liking Cothill would be ‘an iPad lover.’"|"N"|"20150611160555"|"AA00006"
176|"SPORTS"|"*  Games on four afternoons a week and matches on Wednesday and Saturday afternoons"|"N"|"20150611165043"|"AA00006"
598|"SCHOOL"|"* 1896
* High Wycombe Railway Station is approximately half a mile from Wycombe Abbey School. Chiltern Railways runs a regular service from London Marylebone and journey time generally takes between 30 – 40 minutes. The School is in easy walking distance to the station, or alternatively, taxis are available from the station.
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented.
* 29 gaining Oxbridge offers for 2015 – best for four years – as well as two early decision places from Ivy League colleges Harvard and Dartmouth


GSG View

A classy, focused school, true to high-minded educational objectives of pioneering founder. Knows what it’s about and makes year in, year out results look easy. Appreciative parents accept school for what it is and don’t expect much in the way of radical change – except, that is, at Christmas, when the Fairies come to call. ‘Encourages girls to dream big and shows them what is possible,’ says one. ‘We’d do it again in a heartbeat.’"|"N"|"20150604122939"|"AA00006"
598|"SCHOOL"|"* 1896/ 167acres
* High Wycombe Railway Station is approximately half a mile from Wycombe Abbey School. Chiltern Railways runs a regular service from London Marylebone and journey time generally takes between 30 – 40 minutes. The School is in easy walking distance to the station, or alternatively, taxis are available from the station.
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented.
* 29 gaining Oxbridge offers for 2015 – best for four years – as well as two early decision places from Ivy League colleges Harvard and Dartmouth


GSG View

A classy, focused school, true to high-minded educational objectives of pioneering founder. Knows what it’s about and makes year in, year out results look easy. Appreciative parents accept school for what it is and don’t expect much in the way of radical change – except, that is, at Christmas, when the Fairies come to call. ‘Encourages girls to dream big and shows them what is possible,’ says one. ‘We’d do it again in a heartbeat.’"|"N"|"20150604123127"|"AA00006"
173|"ACADEMIC"|"* As well as their main subjects, sixth formers choose two additional options – a wealth of choice, from philosophy to Portuguese.
*  IGSCEs taken in sciences, languages, maths, history, music and DT.
* Fabulous languages department - nine languages taught, including Arabic, Japanese, Mandarin and Russian"|"N"|"20150601173224"|"AA00006"
173|"ACADEMIC"|"* As well as their main subjects, sixth formers choose two additional options – a wealth of choice, from philosophy to Portuguese.
*  IGCSEs taken in sciences, languages, maths, history, music and DT.
* Fabulous languages department - nine languages taught, including Arabic, Japanese, Mandarin and Russian
& Offer Pre-U in Art History,  Biology, Chinese, French, German, Italian, Music, Russian and Spanish"|"N"|"20150604123728"|"AA00006"
173|"ACADEMIC"|"* As well as their main subjects, sixth formers choose two additional options – a wealth of choice, from philosophy to Portuguese.
*  IGCSEs taken in sciences, languages, maths, history, music and DT.
* Fabulous languages department - nine languages taught, including Arabic, Japanese, Mandarin and Russian
& Offer Pre-U in Art History,  Biology, Chinese, French, German, Italian, Music, Russian and Spanish
* Offer AL in Japanese, Ancient History, Music Tech, Govt & Politics, Portuguese"|"N"|"20150604123838"|"AA00006"
598|"ACADEMIC"|"* Year 9 - beginners' classes offered in Spanish, Mandarin and German"|"N"|"20150604124516"|"AA00006"
598|"ACADEMIC"|"* Year 9 - beginners' classes offered in Spanish, Mandarin and German
* Many of the subjects offered at this level at Wycombe are IGCSEs. Each department makes its own decision on whether to pursue GCSE or IGCSE based upon the relative strengths of the courses and the preparation they provide for study at A level
* There are six compulsory subjects: English, English Literature, Mathematics, Biology, Chemistry and Physics. A decision on whether pupils are entered for three separate sciences or the Dual Award is made during UV (almost all take three separate sciences)."|"N"|"20150604124920"|"AA00006"
598|"ACADEMIC"|"* Year 9 - beginners' classes offered in Spanish, Mandarin and German
* Many of the subjects offered at this level at Wycombe are IGCSEs. Each department makes its own decision on whether to pursue GCSE or IGCSE based upon the relative strengths of the courses and the preparation they provide for study at A level
* There are six compulsory subjects: English, English Literature, Mathematics, Biology, Chemistry and Physics. A decision on whether pupils are entered for three separate sciences or the Dual Award is made during UV (almost all take three separate sciences).
* all 6th form girls take either AS Critical Thinking or the Extended Project Qualification."|"N"|"20150604125135"|"AA00006"
598|"SCHOOL"|"* 1896/ 167acres
* High Wycombe Railway Station is approximately half a mile from Wycombe Abbey School. Chiltern Railways runs a regular service from London Marylebone and journey time generally takes between 30 – 40 minutes. The School is in easy walking distance to the station, or alternatively, taxis are available from the station.
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented.
* 29 gaining Oxbridge offers for 2015 – best for four years – as well as two early decision places from Ivy League colleges Harvard and Dartmouth
* Destination 13 - 14, 12 Medicine, 

GSG View

A classy, focused school, true to high-minded educational objectives of pioneering founder. Knows what it’s about and makes year in, year out results look easy. Appreciative parents accept school for what it is and don’t expect much in the way of radical change – except, that is, at Christmas, when the Fairies come to call. ‘Encourages girls to dream big and shows them what is possible,’ says one. ‘We’d do it again in a heartbeat.’"|"N"|"20150604123441"|"AA00006"
598|"MUSIC"|"* The 550 plus weekly instrumental lessons are also somehow fitted in, handful most years reaching diploma standard, substantial numbers hitting grades 7 and 8."|"N"|"20150604120150"|"AA00006"
598|"MUSIC"|"* The 550 plus weekly instrumental lessons are also somehow fitted in, handful most years reaching diploma standard, substantial numbers hitting grades 7 and 8.
* The Music Department runs an exciting chamber music competition for schools, with Harrow and North London Collegiate School"|"N"|"20150604131705"|"AA00006"
598|"ACTIVITIES"|"* Dance at Wycombe covers a wide range of styles, including Ballet, Pointe Work, Tap, Modern and Street. Girls are able to take lessons and, where available, to work towards examinations in their chosen discipline. There are occasional workshops run by dance companies"|"N"|"20150604130722"|"AA00006"
598|"ACCOMMODATION"|"* two new boarding houses on site
* Oldest and youngest pupils have own houses
* In between (years two to lower sixth) girls join one of nine mixed-age houses, each with around 45 pupils. Older girls are enlisted as mother and granny substitutes, brilliant at ‘been there, done that’ advice, many issues resolved without recourse to adult intervention"|"N"|"20150604122021"|"AA00006"
598|"SCHOOL"|"* 1896/ 167acres
* High Wycombe Railway Station is approximately half a mile from Wycombe Abbey School. Chiltern Railways runs a regular service from London Marylebone and journey time generally takes between 30 – 40 minutes. The School is in easy walking distance to the station, or alternatively, taxis are available from the station.
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented.
* 29 gaining Oxbridge offers for 2015 – best for four years – as well as two early decision places from Ivy League colleges Harvard and Dartmouth
* Destination 13 - 14, 12 Medicine
* sixth form girls attend a lecture programme. Girls are given the option to pursue additional enrichment courses within the timetable: beginners' Mandarin, GCSE Italian and the European Computer Driver's Licence.

GSG View

A classy, focused school, true to high-minded educational objectives of pioneering founder. Knows what it’s about and makes year in, year out results look easy. Appreciative parents accept school for what it is and don’t expect much in the way of radical change – except, that is, at Christmas, when the Fairies come to call. ‘Encourages girls to dream big and shows them what is possible,’ says one. ‘We’d do it again in a heartbeat.’"|"N"|"20150604125539"|"AA00006"
598|"SCHOOL"|"* 1896/ 167acres
* High Wycombe Railway Station is approximately half a mile from Wycombe Abbey School. Chiltern Railways runs a regular service from London Marylebone and journey time generally takes between 30 – 40 minutes. The School is in easy walking distance to the station, or alternatively, taxis are available from the station.
Everyone here is bright – with compulsory Latin and attempt at Classical Greek for all,
* around 10% are identified as having special needs, for most this translates into academic support – learning enhancement – to plug previous curriculum gaps, particularly for overseas pupils
* Saturday kicks off with breakfast at 8.00 with lessons until 11.50
* No choice over houses either – decision is made by school
* School asks for birthday celebrations to be limited to pizza or noodle bar excursions to avoid escalation of party politics.
*  year 7 (65 places – around 180 applicants). Godstowe and The Dragon at 13 (more competitive with 100 applicants for 25 places), separate exams for UK prep and overseas/senior school candidates). Around 25 per cent international pupils, Hong Kong, Malaysia and Nigeria most strongly represented.
* 29 gaining Oxbridge offers for 2015 – best for four years – as well as two early decision places from Ivy League colleges Harvard and Dartmouth
* Destination 13 - 14, 12 Medicine
* sixth form girls attend a lecture programme. Girls are given the option to pursue additional enrichment courses within the timetable: beginners' Mandarin, GCSE Italian and the European Computer Driver's Licence.
* These grounds are not only beautiful but also a haven for a wide variety of wild-life, including deer, badgers and many species of bird.

GSG View

A classy, focused school, true to high-minded educational objectives of pioneering founder. Knows what it’s about and makes year in, year out results look easy. Appreciative parents accept school for what it is and don’t expect much in the way of radical change – except, that is, at Christmas, when the Fairies come to call. ‘Encourages girls to dream big and shows them what is possible,’ says one. ‘We’d do it again in a heartbeat.’"|"N"|"20150604132748"|"AA00006"
598|"ACTIVITIES"|"* Dance at Wycombe covers a wide range of styles, including Ballet, Pointe Work, Tap, Modern and Street. Girls are able to take lessons and, where available, to work towards examinations in their chosen discipline. There are occasional workshops run by dance companies
* Regular social evenings and discos are held with Eton College, Winchester College and Radley. Each"|"N"|"20150604132331"|"AA00006"
598|"ACTIVITIES"|"* Dance at Wycombe covers a wide range of styles, including Ballet, Pointe Work, Tap, Modern and Street. Girls are able to take lessons and, where available, to work towards examinations in their chosen discipline. There are occasional workshops run by dance companies
* Regular social evenings and discos are held with Eton College, Winchester College and Radley. Each
* From Amnesty International to Science Club and International Film Society to Dive Society"|"N"|"20150604133030"|"AA00006"
598|"ACTIVITIES"|"* Dance at Wycombe covers a wide range of styles, including Ballet, Pointe Work, Tap, Modern and Street. Girls are able to take lessons and, where available, to work towards examinations in their chosen discipline. There are occasional workshops run by dance companies
* Regular social evenings and discos are held with Eton College, Winchester College and Radley. Each
* From Amnesty International to Science Club and International Film Society to Dive Society
* DoE - Almost all LV pupils choose to take part in the Bronze Award Scheme"|"N"|"20150604133148"|"AA00006"
176|"MUSIC"|"*  Some 300 pupils have private music lessons, with more than 60 learning more than one instrument"|"N"|"20150611165310"|"AA00006"
598|"ACTIVITIES"|"* Dance at Wycombe covers a wide range of styles, including Ballet, Pointe Work, Tap, Modern and Street. Girls are able to take lessons and, where available, to work towards examinations in their chosen discipline. There are occasional workshops run by dance companies
* Regular social evenings and discos are held with Eton College, Winchester College and Radley. Each
* From Amnesty International to Science Club and International Film Society to Dive Society
* DoE - Almost all LV pupils choose to take part in the Bronze Award Scheme
* Young Enterprise"|"N"|"20150604133221"|"AA00006"
598|"APPLICATION PROCEDURE"|"20140903: 
Y9 applicants only: 
All girls are required to visit Wycombe Abbey in the first instance for the online assessment and interview.   It is not possible for this assessment to be conducted elsewhere as we operate the test on a licence through CEM at Durham University.  This is also the only opportunity we have to meet many of the candidates in person prior to offers being made, and the individual interview is a key element of our assessment process.
 
Then she will be required to sit 13+ Common Entrance in January 2016 or alternatively may opt to take the Wycombe Abbey 13+ Scholarship Examinations, also in January
 
13+ Common Entrance exams, as you will be aware, are taken in the home country.  Parents register their daughter directly with ISEB for these exams.

* Register 18 months to two years in advance for 11+ and 13+ entry and at least 15 months ahead for sixth form hopefuls – minimum nine A and A* GCSEs required. Pre-tests for all candidates."|"N"|"20150604122421"|"AA00006"
384|"ACADEMIC"|"* All A levels – AS and A2 – are sat at the end of upper sixth."|"N"|"20150604152251"|"AA00006"
384|"ACADEMIC"|"* All A levels – AS and A2 – are sat at the end of upper sixth.
* First years do French, Latin and a choice of Spanish, German or Greek. Russian also available 
*  A locum comes in to teach some Mandarin"|"N"|"20150604152450"|"AA00006"
384|"SCHOOL"|"* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay"|"N"|"20150604152342"|"AA00006"
384|"SCHOOL"|"* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year"|"N"|"20150604153018"|"AA00006"
384|"SPORTS"|"Rugby, hockey, cricket, rowing, tennis (boys say the coaching is ‘now’ very good), squash, racquets, fives, badminton and ‘real tennis’. 
* Thursdays set aside for these and other minor sports including golf, cross-country, polo, swimming, basketball and (limited) football"|"N"|"20150604153150"|"AA00006"
384|"SCHOOL"|"* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course"|"N"|"20150604153520"|"AA00006"
384|"SCHOOL"|"* 1874
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course"|"N"|"20150604155027"|"AA00006"
384|"SCHOOL"|"* 1874
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm"|"N"|"20150604155435"|"AA00006"
384|"SCHOOL"|"* 1874
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm
* Vast majority of staff live on campus in school accommodation
* Boys in lower sixth are mentors (previously 'nannies') for two or three 13 year olds"|"N"|"20150604160103"|"AA00006"
384|"SCHOOL"|"* 1874
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm
* Vast majority of staff live on campus in school accommodation
* Boys in lower sixth are mentors (previously 'nannies') for two or three 13 year olds
* No open days – senior staff meet parents all year."|"N"|"20150604160437"|"AA00006"
384|"SCHOOL"|"* 1874
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm
* Vast majority of staff live on campus in school accommodation
* Boys in lower sixth are mentors (previously 'nannies') for two or three 13 year olds
* No open days – senior staff meet parents all year.
* Eighteen to Oxbridge in 2014; Bristol, Edinburgh, Leeds, London and Durham most popular."|"N"|"20150604160520"|"AA00006"
384|"SCHOOL"|"* 1874
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm
* Vast majority of staff live on campus in school accommodation
* Boys in lower sixth are mentors (previously 'nannies') for two or three 13 year olds
* No open days – senior staff meet parents all year.
* Eighteen to Oxbridge in 2014; Bristol, Edinburgh, Leeds, London and Durham most popular.

GSG View

The most traditional of schools, but also intimate, academic, robust, kind. The connoisseur's choice saunters into another decade riding high."|"N"|"20150604160600"|"AA00006"
617|"SCHOOL"|"* 1862"|"N"|"20150611111751"|"AA00006"
617|"ACTIVITIES"|"*boarders activities: sudoko, football, crafts, art, dodge ball, indoor cricket nets
* Old Buckenham Explorers was founded two years ago. Its aim, very simply, is to develop all the skills – both physical and emotional
* Thursday afternoon for activities: 
Archery, Gymnastics, Golf, Jigsaw Puzzles, Fencing, Swimming, Horse Riding, Cross Country, Crafts, Swimming Survival, Art, Tennis, Design and Technology, Mixed Rounders, Cookery, Bushcraft, Football, Croquet, Newspaper Editing.
* Other afternoons/evenings:
Sailing, Science Club (pre-prep), Speech & Drama, Crafts (pre-prep), Unihoc, Ballet (pre-prep), Dodgeball, Tennis (pre-prep), Kwik Cricket, Multisports (pre-prep), Squash, Airfix, Girls’ Cricket, Clay Pigeon Shooting, Card games, Cricket Nets."|"N"|"20150611125628"|"AA00006"
384|"SCHOOL"|"* 1874
* The nearest station is Radley (unmanned) which is approximately 10 minutes walk from the college. There is a regular Thames Train service to and from both London Paddington and Oxford. Faster services are available from Oxford and Didcot Parkway. 
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm
* Vast majority of staff live on campus in school accommodation
* Boys in lower sixth are mentors (previously 'nannies') for two or three 13 year olds
* No open days – senior staff meet parents all year.
* Eighteen to Oxbridge in 2014; Bristol, Edinburgh, Leeds, London and Durham most popular.

GSG View

The most traditional of schools, but also intimate, academic, robust, kind. The connoisseur's choice saunters into another decade riding high."|"N"|"20150604160749"|"AA00006"
384|"APPLICATION PROCEDURE"|"*  Boys applying from state schools sit Radley’s own entrance papers instead of CE."|"N"|"20150604160428"|"AA00006"
384|"APPLICATION PROCEDURE"|"*  Boys applying from state schools sit Radley’s own entrance papers instead of CE.
*  Boys are admitted to Radley from the age of 13. They may be added to the entry lists from birth and it is advisable to enter a boy’s name as early as possible. A registration fee of £100 is charged for putting a boy’s name down on the registration lists * Boys join the School in September and should be under 14 on the 31st of August in the year of entry. Boys will only be admitted after their fourteenth birthday in exceptional circumstances."|"N"|"20150604161025"|"AA00006"
384|"APPLICATION PROCEDURE"|"*  Boys applying from state schools sit Radley’s own entrance papers instead of CE.
*  Boys are admitted to Radley from the age of 13. They may be added to the entry lists from birth and it is advisable to enter a boy’s name as early as possible. A registration fee of £100 is charged for putting a boy’s name down on the registration lists * Boys join the School in September and should be under 14 on the 31st of August in the year of entry. Boys will only be admitted after their fourteenth birthday in exceptional circumstances.
* Three years before a boy is due to come a Final Acceptance Form
* Around 30 to 35 places are reserved each year for the Warden’s List.  This is a method of entry for boys who are not offered a place from our waiting lists or who are too late to register at all."|"N"|"20150604161139"|"AA00006"
384|"SPORTS"|"Rugby, hockey, cricket, rowing, tennis (boys say the coaching is ‘now’ very good), squash, racquets, fives, badminton and ‘real tennis’. 
* Thursdays set aside for these and other minor sports including golf, cross-country, polo, swimming, basketball and (limited) football
Strong rowing - Rowers consistently among the top British schools VIIIs at Henley and in the National Schools’ Regatta over the past five years."|"N"|"20150604153545"|"AA00006"
384|"MUSIC"|"* Radley’s legendary Piano Extravaganza involves more than 50 boys of all musical abilities. Twenty-one pianists play on seven pianos in a sort of piano orchestra"|"N"|"20150604153929"|"AA00006"
384|"SCHOOL"|"* 1874/ 800 acres
* The nearest station is Radley (unmanned) which is approximately 10 minutes walk from the college. There is a regular Thames Train service to and from both London Paddington and Oxford. Faster services are available from Oxford and Didcot Parkway. 
* More than half of sixth formers take the Extended Project Qualification - a 6000 word essay
* History enormously popular - almost every boy chooses to do it for GCSE. In 2014, 86 per cent A*/A GCSE grades overall. * History and maths the two most popular A levels with super results year in, year out. Politics and economics also draw A level crowds. Sciences less so.
* Learning support departments provides help for 120 ‘able boys 
* boys not allowed to bring own laptops to school during their first year
* nine hole golf course
* Whole school squeezes into lovely chapel four evenings a week at 7pm
* Vast majority of staff live on campus in school accommodation
* Boys in lower sixth are mentors (previously 'nannies') for two or three 13 year olds
* No open days – senior staff meet parents all year.
* Eighteen to Oxbridge in 2014; Bristol, Edinburgh, Leeds, London and Durham most popular.

GSG View

The most traditional of schools, but also intimate, academic, robust, kind. The connoisseur's choice saunters into another decade riding high."|"N"|"20150604160851"|"AA00006"
384|"ACADEMIC"|"* All A levels – AS and A2 – are sat at the end of upper sixth.
* First years do French, Latin and a choice of Spanish, German or Greek. Russian also available 
*  A locum comes in to teach some Mandarin
* No separate sciences at GCSE"|"N"|"20150604152641"|"AA00006"
176|"ACCOMMODATION"|"* Bigger rooms with more beds for the younger ones, shrinking to doubles for older children"|"N"|"20150611165717"|"AA00006"
