"school_id"|"examyear"|"grade"|"results"|"lastupdate"|"staffid"|"remarks"|"examtype"
472|"2020"|"A*"|"NP"|"20201023171137"|"AA00078"|""|"A Level"
472|"2020"|"A* - A"|"40"|"20201023171143"|"AA00078"|""|"A Level"
472|"2020"|"A* - B"|"75"|"20201023171150"|"AA00078"|""|"A Level"
472|"2020"|"A* - C"|"NP"|"20201023171200"|"AA00078"|""|"A Level"
50|"2020"|"A* - C"|"NP"|"20201023171534"|"AA00078"|""|"A Level"
50|"2020"|""|"*"|"20201023171800"|"AA00078"|""|"IB"
58|"2020"|"A*(8-9)"|"48.3"|"20201023172101"|"AA00078"|"9 = 26.2%"|"GCSE"
58|"2020"|"A* - A(7-9)"|"72.1"|"20201023172114"|"AA00078"|""|"GCSE"
58|"2020"|"A* - B"|"97.5"|"20201023172122"|"AA00078"|""|"GCSE"
58|"2020"|"A*"|"22.5"|"20201023172131"|"AA00078"|""|"A Level"
58|"2020"|"A* - A"|"53.5"|"20201023172137"|"AA00078"|""|"A Level"
58|"2020"|"A* - B"|"84.2"|"20201023172143"|"AA00078"|""|"A Level"
58|"2020"|"A* - C"|"96.1"|"20201023172153"|"AA00078"|""|"A Level"
101|"2020"|"A* - B"|"96.9"|"20201023174201"|"AA00078"|""|"GCSE"
101|"2020"|"A*"|"74"|"20201023174210"|"AA00078"|""|"A Level"
200|"2020"|"A*(8-9)"|"NP"|"20201023182355"|"AA00078"|""|"GCSE"
200|"2020"|"A* - A(7-9)"|"NP"|"20201023182419"|"AA00078"|"Nearly half of GCSE results were 7-9"|"GCSE"
200|"2020"|"A* - B"|"NP"|"20201023182445"|"AA00078"|""|"GCSE"
200|"2020"|"A*"|"NP"|"20201023182454"|"AA00078"|""|"A Level"
200|"2020"|"A* - A"|"NP"|"20201023182503"|"AA00078"|"More than one third of results were A*-A"|"A Level"
200|"2020"|"A* - B"|"NP"|"20201023182511"|"AA00078"|""|"A Level"
200|"2020"|"A* - C"|"NP"|"20201023182523"|"AA00078"|""|"A Level"
322|"2020"|"A*(8-9)"|"46.5"|"20201023182647"|"AA00078"|""|"GCSE"
322|"2020"|"A* - A(7-9)"|"71.9"|"20201023182657"|"AA00078"|""|"GCSE"
322|"2020"|"A* - B"|"NP"|"20201023182705"|"AA00078"|"6-9 = 89.6%"|"GCSE"
322|"2020"|"A* - A"|"47.2"|"20201023182716"|"AA00078"|""|"A Level"
322|"2020"|"A* - B"|"78.3"|"20201023182722"|"AA00078"|""|"A Level"
211|"2020"|"A* - B"|"NP"|"20201023183120"|"AA00078"|""|"GCSE"
211|"2020"|"A* - A"|"50"|"20201023183135"|"AA00078"|""|"A Level"
211|"2020"|"A* - B"|"75"|"20201023183143"|"AA00078"|""|"A Level"
211|"2020"|"A* - C"|"NP"|"20201023183155"|"AA00078"|""|"A Level"
413|"2020"|"A*(8-9)"|"37.5"|"20201023183702"|"AA00078"|"9 = 21%"|"GCSE"
413|"2020"|"A* - A(7-9)"|"57.8"|"20201023183717"|"AA00078"|""|"GCSE"
413|"2020"|"A* - B"|"78.3"|"20201023183733"|"AA00078"|""|"GCSE"
413|"2020"|"A* - C(4-9)"|"93.5"|"20201023183745"|"AA00078"|""|"GCSE"
413|"2020"|"A*"|"14.7"|"20201023183758"|"AA00078"|"AL & BTEC results combined"|"A Level"
413|"2020"|"A* - A"|"41.9"|"20201023183807"|"AA00078"|"AL & BTEC results combined"|"A Level"
413|"2020"|"A* - B"|"68.1"|"20201023183818"|"AA00078"|"AL & BTEC results combined"|"A Level"
413|"2020"|"A* - C"|"88.2"|"20201023183828"|"AA00078"|"AL & BTEC results combined"|"A Level"
483|"2020"|"A*(8-9)"|"47.8"|"20201023184003"|"AA00078"|""|"GCSE"
483|"2020"|"A* - B"|"96.8"|"20201023184028"|"AA00078"|""|"GCSE"
483|"2020"|"A* - B"|"85.7"|"20201023184045"|"AA00078"|""|"A Level"
524|"2020"|""|"35"|"20201023185157"|"AA00078"|""|"IB"
524|"2020"|"A* - A(7-9)"|"49"|"20201023185216"|"AA00078"|""|"GCSE"
524|"2020"|"A* - C(4-9)"|"NP"|"20201023185229"|"AA00078"|""|"GCSE"
524|"2020"|"A* - A"|"NP"|"20201023185245"|"AA00078"|"36% of Year 13 students had A* or A"|"A Level"
30010|"2020"|"A*(8-9)"|"NP"|"20201117153216"|"AA00078"|""|"GCSE"
524|"2020"|"A* - B"|"NP"|"20201023185258"|"AA00078"|"62% of students had A*-B"|"A Level"
140|"2020"|"A* - A(7-9)"|"NP"|"20201024110122"|"AA00078"|""|"GCSE"
140|"2020"|"A* - A"|"NP"|"20201024110139"|"AA00078"|""|"A Level"
140|"2020"|"A* - C(4-9)"|"NP"|"20201024110157"|"AA00078"|""|"GCSE"
140|"2020"|"A* - B"|"NP"|"20201024110220"|"AA00078"|""|"A Level"
316|"2020"|"A*(8-9)"|"NP"|"20201024120152"|"AA00078"|""|"GCSE"
316|"2020"|"A* - A(7-9)"|"57"|"20201024120204"|"AA00078"|""|"GCSE"
316|"2020"|"A* - B"|"NP"|"20201024120215"|"AA00078"|"6-9 = 78%"|"GCSE"
316|"2020"|"A* - C(4-9)"|"NP"|"20201024120227"|"AA00078"|""|"GCSE"
316|"2020"|"A*"|"NP"|"20201024120340"|"AA00078"|""|"A Level"
316|"2020"|"A* - A"|"35"|"20201024120349"|"AA00078"|""|"A Level"
316|"2020"|"A* - B"|"NP"|"20201024120359"|"AA00078"|""|"A Level"
316|"2020"|"A* - C"|"NP"|"20201024120411"|"AA00078"|""|"A Level"
328|"2020"|"A* - A"|"NP"|"20201024122900"|"AA00078"|"40 per cent of students getting A* or A grades"|"A Level"
328|"2020"|"A* - B"|"NP"|"20201024122910"|"AA00078"|""|"A Level"
328|"2020"|"A* - C"|"NP"|"20201024122930"|"AA00078"|""|"A Level"
328|"2020"|"A* - A(7-9)"|"NP"|"20201024123036"|"AA00078"|"In excess of 40 per cent of GCSE students have recorded grades 9 to 7"|"GCSE"
328|"2020"|"A* - B"|"NP"|"20201024123151"|"AA00078"|""|"GCSE"
328|"2020"|"A* - C(4-9)"|"NP"|"20201024123201"|"AA00078"|""|"GCSE"
641|"2020"|""|"NP"|"20201024145249"|"AA00078"|""|"IB"
195|"2020"|"A*"|"NP"|"20201027095416"|"AA00078"|""|"A Level"
195|"2020"|"A* - A"|"NP"|"20201027095423"|"AA00078"|"36% of pupils achieved A*-A"|"A Level"
195|"2020"|"A* - B"|"67"|"20201027095429"|"AA00078"|""|"A Level"
195|"2020"|"A* - C"|"85"|"20201027095436"|"AA00078"|""|"A Level"
195|"2020"|"A*(8-9)"|"37"|"20201027095601"|"AA00078"|""|"GCSE"
195|"2020"|"A* - A(7-9)"|"NP"|"20201027095617"|"AA00078"|"56% of pupils achieved 7-9"|"GCSE"
195|"2020"|"A* - B"|"NP"|"20201027095644"|"AA00078"|""|"GCSE"
195|"2020"|"A* - B"|"NP"|"20201027095834"|"AA00078"|"6-9 = 67.5%"|"GCSE"
195|"2020"|"A* - C(4-9)"|"NP"|"20201027095846"|"AA00078"|""|"GCSE"
235|"2020"|"A*(8-9)"|"NP"|"20201027100845"|"AA00078"|""|"GCSE"
235|"2020"|""|"NP"|"20201027100855"|"AA00078"|"It is difficult to give any meaningful results for GCSE as School only have about 12 students who take GCSE courses."|"GCSE"
235|"2020"|"A* - A(7-9)"|"NP"|"20201027100904"|"AA00078"|""|"GCSE"
235|"2020"|"A* - B"|"NP"|"20201027100908"|"AA00078"|""|"GCSE"
235|"2020"|"A* - C(4-9)"|"NP"|"20201027100914"|"AA00078"|""|"GCSE"
434|"2020"|"A* - C"|"NP"|"20201027175920"|"AA00078"|""|"A Level"
480|"2020"|"A* - B"|"NP"|"20201028100800"|"AA00078"|""|"GCSE"
480|"2020"|"A* - A"|"34"|"20201028100837"|"AA00078"|"5% increase from last year's A*-A results"|"A Level"
480|"2020"|"A* - B"|"54"|"20201028100846"|"AA00078"|"5% increase from last year's A*-B results"|"A Level"
592|"2020"|"A* - A(7-9)"|"NP"|"20201028114523"|"AA00078"|""|"GCSE"
552|"2020"|"A* - A(7-9)"|"NP"|"20201029140446"|"AA00078"|""|"GCSE"
552|"2020"|"A* - A(7-9)"|"62.1"|"20201029140622"|"AA00078"|""|"GCSE"
552|"2020"|"A* - C(4-9)"|"NP"|"20201029140756"|"AA00078"|""|"GCSE"
391|"2019"|"A*"|"NP"|"20201029164153"|"AA00078"|""|"A Level"
391|"2019"|"A* - A"|"NP"|"20201029164202"|"AA00078"|""|"A Level"
391|"2019"|"A* - B"|"NP"|"20201029164701"|"AA00078"|""|"A Level"
391|"2019"|"A* - C"|"NP"|"20201029164711"|"AA00078"|""|"A Level"
128|"2020"|"A* - C(4-9)"|"NP"|"20201031152707"|"AA00078"|""|"GCSE"
192|"2020"|"A* - B"|"NP"|"20201103102821"|"AA00078"|""|"GCSE"
575|"2020"|"A* - B"|"NP"|"20201103103449"|"AA00078"|""|"A Level"
575|"2020"|"A* - A"|"NP"|"20201103103502"|"AA00078"|""|"A Level"
575|"2020"|"A*"|"NP"|"20201103103510"|"AA00078"|""|"A Level"
528|"2020"|""|"38.7"|"20201103103637"|"AA00078"|""|"IB"
528|"2020"|"A*(8-9)"|"NP"|"20201103103759"|"AA00078"|""|"GCSE"
528|"2020"|"A* - A(7-9)"|"NP"|"20201103103810"|"AA00078"|""|"GCSE"
528|"2020"|"A* - B"|"NP"|"20201103103816"|"AA00078"|""|"GCSE"
528|"2020"|"A* - C(4-9)"|"NP"|"20201103103823"|"AA00078"|""|"GCSE"
528|"2020"|"A*"|"NP"|"20201103103839"|"AA00078"|""|"A Level"
528|"2020"|"A* - A"|"NP"|"20201103103849"|"AA00078"|""|"A Level"
528|"2020"|"A* - B"|"NP"|"20201103103902"|"AA00078"|""|"A Level"
528|"2020"|"A* - C"|"NP"|"20201103103912"|"AA00078"|""|"A Level"
575|"2020"|"A*(8-9)"|"NP"|"20201103104046"|"AA00078"|""|"GCSE"
575|"2020"|"A*(8-9)"|"73"|"20201103104121"|"AA00078"|""|"GCSE"
482|"2020"|"A* - B"|"NP"|"20201103113817"|"AA00078"|""|"A Level"
482|"2020"|"A* - C"|"NP"|"20201103113825"|"AA00078"|""|"A Level"
59|"2020"|"A*(8-9)"|"NP"|"20201103114752"|"AA00078"|""|"GCSE"
59|"2020"|"A* - A(7-9)"|"NP"|"20201103114802"|"AA00078"|""|"GCSE"
59|"2020"|"A* - B"|"NP"|"20201103114808"|"AA00078"|""|"GCSE"
59|"2020"|"A* - C(4-9)"|"NP"|"20201103114814"|"AA00078"|""|"GCSE"
59|"2020"|"A*"|"NP"|"20201103114841"|"AA00078"|""|"A Level"
59|"2020"|"A* - A"|"NP"|"20201103114846"|"AA00078"|""|"A Level"
59|"2020"|"A* - B"|"NP"|"20201103114851"|"AA00078"|""|"A Level"
59|"2020"|"A* - C"|"NP"|"20201103114858"|"AA00078"|""|"A Level"
107|"2020"|"A* - B"|"NP"|"20201103121235"|"AA00078"|""|"A Level"
107|"2020"|"A*"|"NP"|"20201103121322"|"AA00078"|""|"A Level"
107|"2020"|"A*"|"30"|"20201103121425"|"AA00078"|""|"A Level"
536|"2020"|"A*(8-9)"|"NP"|"20201103145430"|"AA00078"|""|"GCSE"
536|"2020"|"A* - A(7-9)"|"NP"|"20201103145453"|"AA00078"|""|"GCSE"
536|"2020"|"A* - B"|"NP"|"20201103145512"|"AA00078"|""|"GCSE"
536|"2020"|"A* - C(4-9)"|"NP"|"20201103145522"|"AA00078"|""|"GCSE"
536|"2020"|"A*"|"NP"|"20201103145528"|"AA00078"|""|"A Level"
536|"2020"|"A* - A"|"NP"|"20201103145531"|"AA00078"|""|"A Level"
536|"2020"|"A* - B"|"NP"|"20201103145536"|"AA00078"|""|"A Level"
536|"2020"|"A* - C"|"NP"|"20201103145540"|"AA00078"|""|"A Level"
30003|"2019"|""|"86"|"20201103163318"|"AA00006"|""|"A Level"
291|"2020"|"A* - C(4-9)"|"NP"|"20201106113454"|"AA00078"|""|"GCSE"
291|"2020"|"A* - C"|"NP"|"20201106113508"|"AA00078"|""|"A Level"
36|"2020"|""|"39"|"20201106164126"|"AA00078"|""|"IB"
423|"2020"|"A* - A(7-9)"|"43.2"|"20201107101459"|"AA00078"|"3 years average"|"GCSE"
423|"2020"|"A* - B"|"NP"|"20201107101519"|"AA00078"|"6-9 = 63.8% (3 years average)"|"GCSE"
423|"2020"|"A* - C(4-9)"|"90.5"|"20201107101536"|"AA00078"|"3 years average"|"GCSE"
423|"2020"|"A*"|"12.9"|"20201107101548"|"AA00078"|"3 years average"|"A Level"
423|"2020"|"A* - A"|"34.6"|"20201107101559"|"AA00078"|"3 years average"|"A Level"
423|"2020"|"A* - B"|"59.9"|"20201107101608"|"AA00078"|""|"A Level"
423|"2020"|"A* - C"|"83.4"|"20201107101618"|"AA00078"|""|"A Level"
599|"2020"|"A* - A"|"NP"|"20201111173448"|"AA00078"|""|"A Level"
599|"2020"|"A* - B"|"NP"|"20201111173454"|"AA00078"|""|"A Level"
599|"2020"|"A* - C"|"NP"|"20201111173502"|"AA00078"|""|"A Level"
575|"2020"|"A*(8-9)"|"NP"|"20201112104603"|"AA00078"|""|"GCSE"
575|"2020"|"A* - A(7-9)"|"NP"|"20201112104616"|"AA00078"|""|"GCSE"
575|"2020"|"A* - B"|"NP"|"20201112104630"|"AA00078"|""|"GCSE"
575|"2020"|"A* - C(4-9)"|"NP"|"20201112104650"|"AA00078"|""|"GCSE"
575|"2020"|"A*"|"21"|"20201112104702"|"AA00078"|""|"A Level"
575|"2020"|"A* - A"|"NP"|"20201112104720"|"AA00078"|"Almost half achieved grades A* to A"|"A Level"
575|"2020"|"A* - B"|"NP"|"20201112104730"|"AA00078"|"Well over three quarters achieved grades A* to B"|"A Level"
575|"2020"|"A* - C"|"NP"|"20201112104739"|"AA00078"|""|"A Level"
412|"2020"|"A*(8-9)"|"NP"|"20201112114857"|"AA00078"|""|"GCSE"
412|"2020"|"A* - A(7-9)"|"45.4"|"20201112114910"|"AA00078"|""|"GCSE"
412|"2020"|"A* - B"|"NP"|"20201112114921"|"AA00078"|""|"GCSE"
412|"2020"|"A*"|"NP"|"20201113114603"|"AA00078"|""|"A Level"
412|"2020"|"A* - A"|"31.4"|"20201113114609"|"AA00078"|""|"A Level"
412|"2020"|"A* - B"|"NP"|"20201113114617"|"AA00078"|""|"A Level"
412|"2020"|"A* - C"|"87"|"20201113114625"|"AA00078"|""|"A Level"
278|"2020"|"A*"|"NP"|"20201113135921"|"AA00078"|""|"A Level"
278|"2020"|"A* - A"|"NP"|"20201113135928"|"AA00078"|""|"A Level"
278|"2020"|"A* - B"|"NP"|"20201113135935"|"AA00078"|""|"A Level"
278|"2020"|"A* - C"|"NP"|"20201113135942"|"AA00078"|""|"A Level"
278|"2020"|"A*(8-9)"|"NP"|"20201113140107"|"AA00078"|""|"GCSE"
278|"2020"|"A* - A(7-9)"|"NP"|"20201113140117"|"AA00078"|""|"GCSE"
278|"2020"|"A* - B"|"NP"|"20201113140124"|"AA00078"|""|"GCSE"
278|"2020"|"A* - C(4-9)"|"NP"|"20201113140133"|"AA00078"|""|"GCSE"
218|"2020"|"A* - B"|"70"|"20201117121556"|"AA00078"|""|"A Level"
534|"2020"|"A*(8-9)"|"NP"|"20201117122953"|"AA00078"|""|"GCSE"
534|"2020"|"A* - A(7-9)"|"NP"|"20201117123008"|"AA00078"|""|"GCSE"
291|"2020"|"A* - A(7-9)"|"NP"|"20201117144745"|"AA00078"|""|"GCSE"
291|"2020"|"A* - B"|"NP"|"20201117144806"|"AA00078"|""|"A Level"
291|"2020"|"A* - A"|"NP"|"20201117144814"|"AA00078"|""|"A Level"
414|"2020"|"A*(8-9)"|"NP"|"20201117144937"|"AA00078"|""|"GCSE"
414|"2020"|"A* - A(7-9)"|"NP"|"20201117144948"|"AA00078"|""|"GCSE"
414|"2020"|"A* - B"|"NP"|"20201117144955"|"AA00078"|""|"GCSE"
414|"2020"|"A* - C(4-9)"|"NP"|"20201117145013"|"AA00078"|""|"GCSE"
414|"2020"|"A*"|"NP"|"20201117145019"|"AA00078"|""|"A Level"
414|"2020"|"A* - A"|"NP"|"20201117145026"|"AA00078"|""|"A Level"
414|"2020"|"A* - B"|"NP"|"20201117145032"|"AA00078"|""|"A Level"
414|"2020"|"A* - C"|"NP"|"20201117145043"|"AA00078"|""|"A Level"
415|"2020"|"A*"|"NP"|"20201117150121"|"AA00078"|""|"A Level"
415|"2020"|"A* - A"|"NP"|"20201117150129"|"AA00078"|""|"A Level"
415|"2020"|"A* - B"|"NP"|"20201117150137"|"AA00078"|""|"A Level"
415|"2020"|"A* - C"|"NP"|"20201117150148"|"AA00078"|""|"A Level"
415|"2020"|"A*(8-9)"|"NP"|"20201117150205"|"AA00078"|""|"GCSE"
415|"2020"|"A* - A(7-9)"|"NP"|"20201117150218"|"AA00078"|""|"GCSE"
415|"2020"|"A* - B"|"NP"|"20201117150226"|"AA00078"|""|"GCSE"
415|"2020"|"A* - C(4-9)"|"NP"|"20201117150236"|"AA00078"|""|"GCSE"
288|"2020"|"A*(8-9)"|"NP"|"20201117151531"|"AA00078"|""|"GCSE"
288|"2020"|"A* - A(7-9)"|"NP"|"20201117151540"|"AA00078"|""|"GCSE"
288|"2020"|"A* - B"|"NP"|"20201117151555"|"AA00078"|""|"GCSE"
288|"2020"|"A* - C(4-9)"|"NP"|"20201117151614"|"AA00078"|""|"GCSE"
288|"2020"|"A* - B"|"67.6"|"20201117151629"|"AA00078"|""|"GCSE"
288|"2020"|"A*"|"NP"|"20201117151655"|"AA00078"|""|"A Level"
288|"2020"|"A* - A"|"NP"|"20201117151705"|"AA00078"|""|"A Level"
288|"2020"|"A* - B"|"NP"|"20201117151718"|"AA00078"|""|"A Level"
288|"2020"|"A* - C"|"NP"|"20201117151728"|"AA00078"|""|"A Level"
30010|"2020"|"A*"|"NP"|"20201117153132"|"AA00078"|""|"A Level"
30010|"2020"|"A* - A"|"NP"|"20201117153141"|"AA00078"|""|"A Level"
30010|"2020"|"A* - B"|"NP"|"20201117153147"|"AA00078"|""|"A Level"
30010|"2020"|"A* - C"|"NP"|"20201117153158"|"AA00078"|""|"A Level"
30010|"2020"|"A* - A(7-9)"|"NP"|"20201117153232"|"AA00078"|""|"GCSE"
30010|"2020"|"A* - B"|"NP"|"20201117153239"|"AA00078"|""|"GCSE"
125|"2020"|"A*(8-9)"|"NP"|"20201117172856"|"AA00078"|""|"GCSE"
125|"2020"|"A* - A(7-9)"|"NP"|"20201117172909"|"AA00078"|""|"GCSE"
125|"2020"|"A* - B"|"NP"|"20201117172921"|"AA00078"|""|"GCSE"
125|"2020"|"A* - C(4-9)"|"NP"|"20201117172932"|"AA00078"|""|"GCSE"
125|"2020"|"A*"|"NP"|"20201117173217"|"AA00078"|""|"A Level"
125|"2020"|"A* - A"|"NP"|"20201117173223"|"AA00078"|""|"A Level"
125|"2020"|"A* - B"|"NP"|"20201117173229"|"AA00078"|""|"A Level"
125|"2020"|"A* - C"|"NP"|"20201117173237"|"AA00078"|""|"A Level"
180|"2020"|"A* - A"|"NP"|"20201118120707"|"AA00078"|""|"A Level"
180|"2020"|"A* - B"|"NP"|"20201118120715"|"AA00078"|""|"A Level"
180|"2020"|"A* - C"|"NP"|"20201118120725"|"AA00078"|""|"A Level"
180|"2020"|"A* - A"|"33"|"20201118120907"|"AA00078"|""|"A Level"
180|"2020"|"A* - B"|"64"|"20201118120910"|"AA00078"|""|"A Level"
180|"2020"|"A* - C"|"87"|"20201118120917"|"AA00078"|""|"A Level"
180|"2020"|"A* - A(7-9)"|"NP"|"20201118120954"|"AA00078"|""|"GCSE"
180|"2020"|"A* - B"|"NP"|"20201118121010"|"AA00078"|""|"GCSE"
180|"2020"|"A* - B"|"NP"|"20201118121021"|"AA00078"|"6-9 = 96% (3 year average)"|"GCSE"
180|"2020"|"A* - C(4-9)"|"NP"|"20201118121037"|"AA00078"|""|"GCSE"
76|"2020"|"A*"|"NP"|"20201118174201"|"AA00078"|""|"A Level"
76|"2020"|"A* - A"|"45.5"|"20201118174207"|"AA00078"|""|"A Level"
76|"2020"|"A* - B"|"74.2"|"20201118174217"|"AA00078"|""|"A Level"
76|"2020"|"A* - C"|"NP"|"20201118174225"|"AA00078"|""|"A Level"
76|"2020"|"A*(8-9)"|"NP"|"20201118174251"|"AA00078"|""|"GCSE"
76|"2020"|"A* - A(7-9)"|"NP"|"20201118174339"|"AA00078"|""|"GCSE"
76|"2020"|"A* - C(4-9)"|"NP"|"20201118174401"|"AA00078"|""|"GCSE"
433|"2020"|"A* - A"|"NP"|"20201119120359"|"AA00078"|""|"A Level"
433|"2020"|"A* - B"|"NP"|"20201119120407"|"AA00078"|""|"A Level"
433|"2020"|"A* - C"|"NP"|"20201119120417"|"AA00078"|""|"A Level"
36|"2020"|"A* - B"|"NP"|"20201215154707"|"AA00078"|""|"GCSE"
36|"2020"|"A*"|"NP"|"20201215155127"|"AA00078"|""|"A Level"
36|"2020"|"A* - A"|"NP"|"20201215155142"|"AA00078"|""|"A Level"
36|"2020"|"A* - B"|"NP"|"20201215155152"|"AA00078"|""|"A Level"
36|"2020"|"A* - C"|"NP"|"20201215155203"|"AA00078"|""|"A Level"
76|"2020"|"A*(8-9)"|"44.6"|"20201215170944"|"AA00078"|"9 = 22%"|"GCSE"
76|"2020"|"A* - A(7-9)"|"85.9"|"20201215171007"|"AA00078"|""|"GCSE"
76|"2020"|"A* - B"|"NP"|"20201215171028"|"AA00078"|"6-9 = 85.8%"|"GCSE"
68|"2020"|"A*"|"NP"|"20201217222955"|"AA00078"|""|"A Level"
68|"2020"|"A* - A"|"NP"|"20201217223002"|"AA00078"|""|"A Level"
68|"2020"|"A* - B"|"NP"|"20201217223009"|"AA00078"|""|"A Level"
68|"2020"|"A* - C"|"95"|"20201217223017"|"AA00078"|""|"A Level"
68|"2020"|"A*(8-9)"|"NP"|"20201217223108"|"AA00078"|""|"GCSE"
68|"2020"|"A* - A(7-9)"|"NP"|"20201217223131"|"AA00078"|""|"GCSE"
68|"2020"|"A* - B"|"NP"|"20201217223139"|"AA00078"|""|"GCSE"
68|"2020"|"A* - C(4-9)"|"NP"|"20201217223155"|"AA00078"|""|"GCSE"
128|"2020"|"A*(8-9)"|"NP"|"20201219104811"|"AA00078"|""|"GCSE"
128|"2020"|"A* - A(7-9)"|"NP"|"20201219104825"|"AA00078"|""|"GCSE"
128|"2020"|"A* - B"|"NP"|"20201219104833"|"AA00078"|""|"GCSE"
128|"2020"|"A* - C(4-9)"|"96"|"20201219104846"|"AA00078"|""|"GCSE"
128|"2020"|"A*"|"NP"|"20201219104857"|"AA00078"|""|"A Level"
128|"2020"|"A* - A"|"NP"|"20201219104903"|"AA00078"|""|"A Level"
128|"2020"|"A* - B"|"NP"|"20201219104910"|"AA00078"|""|"A Level"
128|"2020"|"A* - C"|"77"|"20201219104922"|"AA00078"|""|"A Level"
53|"2020"|"A* - B"|"NP"|"20201219105019"|"AA00078"|"6-9 = 89%"|"GCSE"
53|"2020"|"A*"|"NP"|"20201219105027"|"AA00078"|""|"A Level"
53|"2020"|"A* - A"|"44"|"20201219105034"|"AA00078"|""|"A Level"
53|"2020"|"A* - B"|"67"|"20201219105043"|"AA00078"|""|"A Level"
159|"2020"|"A*(8-9)"|"NP"|"20201219124725"|"AA00078"|"9 = 22%; 8-9 = over 40%"|"GCSE"
159|"2020"|""|"Over 40%"|"20201219124741"|"AA00078"|"9 = 22%; 8-9 = over 40%"|"GCSE"
302|"2020"|"A* - C"|"NP"|"20201222144820"|"AA00078"|""|"A Level"
302|"2020"|"A* - C"|"94"|"20201222144833"|"AA00078"|""|"A Level"
285|"2020"|"A* - B"|"75"|"20201222164707"|"AA00078"|""|"A Level"
285|"2020"|"A* - C"|"NP"|"20201222164715"|"AA00078"|""|"A Level"
258|"2020"|"A* - C(4-9)"|"NP"|"20201223165958"|"AA00078"|""|"GCSE"
4|"2020"|"4-7"|"100"|"20201230122411"|"AA00078"|""|"IB"
4|"2020"|"5-7"|"91"|"20201230122458"|"AA00078"|""|"IB"
4|"2020"|"6-7"|"60"|"20201230122505"|"AA00078"|""|"IB"
214|"2020"|"A*(8-9)"|"41"|"20210107104457"|"AA00078"|""|"GCSE"
214|"2020"|"A* - A(7-9)"|"60"|"20210107104510"|"AA00078"|""|"GCSE"
214|"2020"|"A* - B"|"NP"|"20210107104520"|"AA00078"|""|"GCSE"
214|"2020"|"A* - C(4-9)"|"NP"|"20210107104531"|"AA00078"|""|"GCSE"
380|"2020"|"A*(8-9)"|"NP"|"20210107123709"|"AA00078"|"33.8% of students achieved a level 8 or 9"|"GCSE"
380|"2020"|"A* - A(7-9)"|"NP"|"20210107123727"|"AA00078"|"More than half of students achieved level 7"|"GCSE"
380|"2020"|"A* - B"|"NP"|"20210107123735"|"AA00078"|""|"GCSE"
380|"2020"|"A* - C(4-9)"|"NP"|"20210107123749"|"AA00078"|"98.5% of students achieved level 4 or above"|"GCSE"
380|"2020"|"A* - A"|"NP"|"20210107123803"|"AA00078"|""|"A Level"
380|"2020"|"A* - C"|"NP"|"20210107123815"|"AA00078"|""|"A Level"
30056|"2020"|"A*"|"NP"|"20210107124058"|"AA00078"|""|"A Level"
599|"2020"|"A* - A"|"38"|"20210108095125"|"AA00078"|""|"A Level"
599|"2020"|"A* - B"|"64"|"20210108095133"|"AA00078"|""|"A Level"
599|"2020"|"A* - C"|"84"|"20210108095149"|"AA00078"|""|"A Level"
599|"2020"|"A*(8-9)"|"NP"|"20210108095205"|"AA00078"|""|"GCSE"
599|"2020"|"A* - A(7-9)"|"NP"|"20210108095232"|"AA00078"|""|"GCSE"
599|"2020"|"A* - B"|"NP"|"20210108095244"|"AA00078"|""|"GCSE"
599|"2020"|"A* - C(4-9)"|"NP"|"20210108095302"|"AA00078"|""|"GCSE"
507|"2020"|"A*"|"NP"|"20210109180946"|"AA00078"|""|"A Level"
507|"2020"|"A* - C"|"NP"|"20210109180955"|"AA00078"|""|"A Level"
607|"2020"|"A*(8-9)"|"30"|"20210114100436"|"AA00078"|""|"GCSE"
607|"2020"|"A* - A(7-9)"|"49"|"20210114100449"|"AA00078"|""|"GCSE"
607|"2020"|"A* - B"|"91"|"20210114100455"|"AA00078"|""|"GCSE"
607|"2020"|"A* - C(4-9)"|"NP"|"20210114100506"|"AA00078"|""|"GCSE"
607|"2020"|"A* - A"|"49"|"20210114100516"|"AA00078"|""|"A Level"
607|"2020"|"A* - B"|"79"|"20210114100528"|"AA00078"|""|"A Level"
607|"2020"|"A* - C"|"97"|"20210114100602"|"AA00078"|""|"A Level"
577|"2019"|"A* - A(7-9)"|"53"|"20210119161718"|"AA00078"|""|"GCSE"
577|"2019"|"A* - B"|"87.6"|"20210119161729"|"AA00078"|""|"GCSE"
577|"2019"|"A* - C(4-9)"|"96.2"|"20210119161745"|"AA00078"|""|"GCSE"
577|"2019"|"A* - A"|"44"|"20210119161804"|"AA00078"|""|"A Level"
591|"2019"|"A* - A"|"37.1"|"20210202112513"|"AA00078"|""|"A Level"
591|"2019"|"A* - B"|"58.3"|"20210202112524"|"AA00078"|""|"A Level"
591|"2019"|"A* - C"|"76.3"|"20210202112543"|"AA00078"|""|"A Level"
591|"2019"|"A* - A(7-9)"|"NP"|"20210202112605"|"AA00078"|""|"GCSE"
591|"2019"|"A* - B"|"NP"|"20210202112627"|"AA00078"|""|"GCSE"
591|"2019"|"A* - B"|"NP"|"20210202112651"|"AA00078"|"6-9=54%"|"GCSE"
30096|"2020"|"A* - B"|"99.9"|"20210428132835"|"AA00078"|""|"GCSE"
30082|"2019"|"A* - A(7-9)"|"64"|"20210608121421"|"AA00078"|""|"GCSE"
